"miRNAPair","CancerTypes","Count"
"miR-200c-5p/miR-362-3p","STAD",1
"miR-582-3p/miR-143-3p","UVM",1
"miR-582-3p/miR-495-3p","ACC",1
"miR-330-3p/miR-222-3p","BLCA",1
"miR-582-5p/miR-222-3p","ACC",1
"miR-590-5p/miR-188-5p","BLCA",1
"miR-590-5p/miR-767-5p","BLCA",1
"miR-592/miR-223-3p","BLCA",1
"miR-592/miR-22-5p","SKCM",1
"miR-330-5p/miR-133a-3p","LGG",1
"miR-331-3p/miR-30c-1-3p","LIHC",1
"miR-335-3p/miR-125b-2-3p","UVM",1
"miR-335-3p/miR-142-5p","UVM",1
"miR-335-5p/miR-323b-3p","BLCA",1
"miR-616-5p/miR-200a-3p","LUAD",1
"miR-616-5p/miR-409-3p","KIRP",1
"miR-616-5p/miR-589-3p","CESC",1
"miR-625-3p/miR-338-5p","ESCA",1
"miR-625-3p/miR-653-5p","BLCA",1
"miR-625-5p/miR-141-3p","SARC",1
"miR-203a-3p/miR-192-3p","CESC",1
"miR-203a-3p/miR-452-3p","THYM",1
"miR-204-5p/miR-365a-3p","CESC",1
"miR-335-5p/miR-345-5p","TGCT",1
"miR-338-5p/miR-34a-5p","UCEC",1
"miR-625-5p/miR-148a-3p","DLBC",1
"miR-625-5p/miR-19a-3p","BLCA",1
"miR-205-3p/miR-130b-3p","BLCA",1
"miR-205-3p/miR-642a-5p","CESC",1
"miR-205-5p/miR-192-5p","SKCM",1
"miR-33a-3p/miR-106a-5p","LUAD",1
"miR-33a-3p/miR-338-3p","SARC",1
"miR-20a-3p/miR-182-5p","READ",1
"miR-20a-3p/miR-18b-5p","READ",1
"miR-627-5p/miR-10b-3p","LUSC",1
"miR-627-5p/miR-17-5p","ESCA",1
"miR-627-5p/miR-194-5p","ESCA",1
"miR-20a-5p/miR-195-5p","LIHC",1
"miR-20a-5p/miR-500a-3p","STAD",1
"miR-627-5p/miR-335-5p","STAD",1
"miR-627-5p/miR-34a-5p","SKCM",1
"miR-628-5p/miR-30a-5p","SKCM",1
"miR-33a-5p/miR-143-5p","SARC",1
"miR-33a-5p/miR-29b-2-5p","LUAD",1
"miR-33a-5p/miR-93-3p","SARC",1
"miR-20b-5p/miR-1304-5p","UVM",1
"miR-20b-5p/miR-142-3p","KICH",1
"miR-20b-5p/miR-30c-2-3p","UCEC",1
"miR-20b-5p/miR-30e-5p","UVM",1
"miR-20b-5p/miR-345-5p","COAD",1
"miR-340-5p/miR-338-5p","SARC",1
"miR-340-5p/miR-93-3p","LUAD",1
"miR-342-3p/miR-20a-3p","BLCA",1
"miR-345-5p/miR-148b-5p","SARC",1
"miR-345-5p/miR-18b-5p","TGCT",1
"miR-345-5p/miR-221-3p","ACC",1
"miR-628-5p/miR-345-5p","SARC",1
"miR-629-3p/miR-342-5p","STAD",1
"miR-642a-5p/miR-188-5p","BLCA",1
"miR-20b-5p/miR-501-3p","KICH",1
"miR-2114-5p/miR-4326","THYM",1
"miR-212-3p/miR-139-3p","UVM",1
"miR-651-5p/miR-18a-5p","KICH",1
"miR-651-5p/miR-196b-5p","SARC",1
"miR-345-5p/miR-339-3p","SARC",1
"miR-34a-3p/miR-1301-3p","STAD",1
"miR-34a-3p/miR-320c","COAD",1
"miR-212-3p/miR-493-5p","KICH",1
"miR-21-3p/miR-155-5p","UCEC",1
"miR-21-3p/miR-224-5p","ACC",1
"miR-34a-3p/miR-505-5p","DLBC",1
"miR-34a-5p/miR-1292-5p","SKCM",1
"miR-34a-5p/miR-145-5p","SARC",1
"miR-214-3p/miR-223-3p","KICH",1
"miR-214-5p/miR-181a-2-3p","SARC",1
"miR-215-5p/miR-33a-3p","MESO",1
"miR-34a-5p/miR-185-3p","UCEC",1
"miR-34a-5p/miR-877-3p","READ",1
"miR-34a-5p/miR-9-3p","SKCM",1
"miR-654-3p/miR-15b-3p","DLBC",1
"miR-654-3p/miR-17-5p","ESCA",1
"miR-654-3p/miR-497-3p","THYM",1
"miR-654-5p/miR-136-3p","UCS",1
"miR-654-5p/miR-146a-5p","LIHC",1
"miR-654-5p/miR-196a-5p","CESC",1
"miR-34c-3p/miR-181a-2-3p","SARC",1
"miR-34c-3p/miR-516b-5p","TGCT",1
"miR-34c-5p/miR-629-3p","KIRC",1
"miR-664a-3p/miR-17-5p","LIHC",1
"miR-664a-5p/miR-582-5p","DLBC",1
"miR-671-5p/miR-130a-5p","ESCA",1
"miR-3609/miR-519d-3p","TGCT",1
"miR-362-3p/miR-17-3p","SARC",1
"miR-362-3p/miR-500a-3p","UCS",1
"miR-362-3p/miR-500b-5p","UCS",1
"miR-362-5p/miR-133a-3p","UCS",1
"miR-671-5p/miR-192-3p","LUAD",1
"miR-671-5p/miR-20a-3p","LUAD",1
"miR-671-5p/miR-30c-2-3p","SKCM",1
"miR-671-5p/miR-503-5p","SKCM",1
"miR-676-3p/miR-548o-3p","UCS",1
"miR-708-5p/miR-222-5p","STAD",1
"miR-218-5p/miR-196a-5p","HNSC",1
"miR-218-5p/miR-539-5p","SARC",1
"miR-218-5p/miR-940","SARC",1
"miR-363-3p/miR-654-3p","KICH",1
"miR-365a-3p/miR-34b-3p","SKCM",1
"miR-3660/miR-130b-3p","TGCT",1
"miR-7-1-3p/miR-29b-2-5p","SARC",1
"miR-7-1-3p/miR-491-5p","SARC",1
"miR-7-2-3p/miR-296-5p","PCPG",1
"miR-219a-1-3p/miR-1224-5p","TGCT",1
"miR-221-3p/miR-1224-5p","LGG",1
"miR-221-3p/miR-15b-5p","THYM",1
"miR-3662/miR-17-5p","UCS",1
"miR-3662/miR-181c-5p","THYM",1
"miR-370-3p/miR-141-3p","LUSC",1
"miR-744-3p/miR-500a-3p","SARC",1
"miR-744-5p/miR-1228-5p","SARC",1
"miR-744-5p/miR-23a-5p","UCS",1
"miR-221-3p/miR-429","CESC",1
"miR-221-3p/miR-651-5p","DLBC",1
"miR-221-5p/miR-142-5p","ESCA",1
"miR-374a-3p/miR-19b-3p","SKCM",1
"miR-374a-5p/miR-140-3p","UVM",1
"miR-376a-3p/miR-873-5p","TGCT",1
"miR-376c-3p/miR-377-3p","TGCT",1
"miR-376c-3p/miR-7-1-3p","THYM",1
"miR-377-5p/miR-149-3p","HNSC",1
"miR-223-3p/miR-148a-3p","STAD",1
"miR-223-5p/miR-106b-5p","ESCA",1
"miR-223-5p/miR-144-3p","ESCA",1
"miR-758-3p/miR-381-3p","HNSC",1
"miR-7-5p/miR-10b-3p","LIHC",1
"miR-22-3p/miR-335-5p","SARC",1
"miR-224-3p/miR-424-5p","COAD",1
"miR-7-5p/miR-200c-3p","SKCM",1
"miR-7-5p/miR-33b-5p","PAAD",1
"miR-760/miR-301b-3p","READ",1
"miR-760/miR-3605-3p","SKCM",1
"miR-760/miR-766-3p","TGCT",1
"miR-766-3p/miR-1243","LGG",1
"miR-766-3p/miR-183-5p","DLBC",1
"miR-766-3p/miR-25-3p","THYM",1
"miR-766-3p/miR-296-5p","DLBC",1
"miR-766-3p/miR-335-5p","ACC",1
"miR-766-3p/miR-548o-3p","THYM",1
"miR-224-5p/miR-301a-3p","SKCM",1
"miR-224-5p/miR-452-5p","SKCM",1
"miR-873-5p/miR-627-5p","SKCM",1
"miR-874-3p/miR-17-5p","SKCM",1
"miR-877-3p/miR-429","UCS",1
"miR-877-5p/miR-136-5p","COAD",1
"miR-877-5p/miR-501-5p","BLCA",1
"miR-92a-1-5p/miR-301b-3p","ACC",1
"miR-92b-3p/miR-541-3p","TGCT",1
"miR-377-5p/miR-2113","TGCT",1
"miR-377-5p/miR-212-3p","CESC",1
"miR-378a-3p/miR-149-5p","SARC",1
"miR-224-5p/miR-615-3p","TGCT",1
"miR-2355-3p/miR-942-5p","ACC",1
"miR-378a-3p/miR-548j-5p","CESC",1
"miR-378a-5p/miR-145-5p","KIRP",1
"miR-378a-5p/miR-671-5p","OV",1
"miR-380-5p/miR-377-5p","MESO",1
"miR-381-3p/miR-1-3p","UCS",1
"miR-92b-3p/miR-629-3p","UCS",1
"miR-92b-3p/miR-942-5p","ACC",1
"miR-93-3p/miR-141-3p","BLCA",1
"miR-2355-5p/miR-181a-5p","THYM",1
"miR-23b-3p/miR-125b-2-3p","SARC",1
"miR-382-5p/miR-542-3p","MESO",1
"miR-3913-5p/miR-200c-3p","BLCA",1
"miR-3928-3p/miR-141-3p","BLCA",1
"miR-409-3p/miR-196a-5p","MESO",1
"miR-409-3p/miR-204-5p","UCEC",1
"miR-409-5p/miR-183-5p","DLBC",1
"miR-93-3p/miR-149-5p","SKCM",1
"miR-93-5p/miR-196b-5p","THYM",1
"miR-9-3p/miR-218-5p","SKCM",1
"miR-940/miR-1323","THYM",1
"miR-940/miR-196a-5p","ACC",1
"miR-409-5p/miR-509-5p","SKCM",1
"miR-410-3p/miR-329-3p","MESO",1
"miR-410-3p/miR-570-3p","UCS",1
"miR-411-5p/miR-17-5p","UCS",1
"miR-411-5p/miR-497-3p","THYM",1
"miR-421/miR-145-5p","SARC",1
"miR-940/miR-2110","SKCM",1
"miR-940/miR-324-3p","SARC",1
"miR-424-5p/miR-130a-3p","OV",1
"miR-424-5p/miR-17-3p","SKCM",1
"miR-424-5p/miR-27b-5p","SKCM",1
"miR-940/miR-519a-5p","TGCT",1
"miR-942-5p/miR-18a-5p","UCEC",1
"miR-944/miR-130b-3p","CESC",1
"miR-23c/miR-26a-1-3p","LIHC",1
"miR-26a-5p/miR-455-3p","SARC",1
"miR-26b-3p/miR-628-3p","DLBC",1
"miR-26b-3p/miR-629-3p","SKCM",1
"miR-27a-3p/miR-30c-5p","SKCM",1
"miR-27b-3p/miR-29b-3p","SARC",1
"miR-424-5p/miR-340-5p","KIRC",1
"miR-424-5p/miR-500b-5p","TGCT",1
"miR-296-5p/miR-16-2-3p","SKCM",1
"miR-296-5p/miR-3605-3p","SKCM",1
"miR-425-5p/miR-301b-3p","READ",1
"miR-425-5p/miR-452-3p","SARC",1
"miR-429/miR-130a-3p","OV",1
"miR-944/miR-182-5p","CESC",1
"miR-95-3p/miR-542-3p","SARC",1
"miR-429/miR-18a-3p","LUAD",1
"miR-429/miR-205-5p","ESCA",1
"miR-429/miR-20a-3p","CESC",1
"miR-429/miR-9-5p","TGCT",1
"miR-431-3p/let-7b-5p","THYM",1
"miR-9-5p/miR-548f-3p","TGCT",1
"miR-9-5p/miR-744-5p","SKCM",1
"miR-96-5p/miR-139-5p","PAAD",1
"miR-96-5p/miR-143-3p","UCEC",1
"miR-96-5p/miR-183-5p","ACC",1
"miR-96-5p/miR-33b-3p","TGCT",1
"miR-299-5p/miR-23a-5p","STAD",1
"miR-29a-3p/miR-17-5p","BLCA",1
"miR-29a-3p/miR-3065-3p","SKCM",1
"miR-29a-3p/miR-330-5p","SKCM",1
"miR-103a-2-5p/miR-2110","SARC",1
"miR-105-5p/miR-142-5p","ACC",1
"miR-105-5p/miR-452-5p","ACC",1
"miR-29b-1-5p/miR-224-5p","ACC",1
"miR-29b-1-5p/miR-628-3p","SARC",1
"miR-29b-2-5p/miR-16-1-3p","SARC",1
"miR-431-3p/miR-125b-5p","SKCM",1
"miR-432-5p/miR-511-5p","SARC",1
"miR-452-3p/miR-29b-2-5p","SARC",1
"miR-29b-2-5p/miR-192-5p","LUAD",1
"miR-29b-2-5p/miR-335-3p","MESO",1
"miR-29b-3p/miR-301b-3p","READ",1
"miR-452-3p/miR-452-5p","BLCA",1
"miR-452-5p/miR-130b-5p","ACC",1
"miR-454-3p/miR-363-3p","SKCM",1
"miR-483-3p/miR-30c-2-3p","SARC",1
"miR-106a-5p/miR-105-5p","SARC",1
"miR-106a-5p/miR-141-5p","ACC",1
"miR-106b-5p/miR-125a-3p","ESCA",1
"miR-107/miR-497-5p","ACC",1
"miR-29b-3p/miR-582-5p","CESC",1
"miR-29c-3p/miR-192-3p","BLCA",1
"miR-29c-3p/miR-519d-3p","TGCT",1
"miR-29c-3p/miR-526b-3p","TGCT",1
"miR-301a-3p/miR-550a-3p","UVM",1
"miR-483-3p/miR-7-5p","UCEC",1
"miR-484/miR-181a-5p","SARC",1
"miR-485-3p/miR-329-3p","MESO",1
"miR-301b-3p/miR-335-5p","LIHC",1
"miR-485-5p/miR-181d-5p","MESO",1
"miR-486-3p/miR-219a-5p","TGCT",1
"miR-486-3p/miR-3662","TGCT",1
"miR-486-5p/miR-1-3p","ESCA",1
"miR-490-3p/miR-149-3p","LGG",1
"miR-490-3p/miR-3130-5p","STAD",1
"miR-491-5p/miR-181a-2-3p","DLBC",1
"miR-491-5p/miR-182-3p","TGCT",1
"miR-491-5p/miR-2355-5p","ACC",1
"miR-10a-5p/miR-497-5p","UVM",1
"miR-10a-5p/miR-629-3p","LIHC",1
"miR-10b-3p/miR-455-3p","LUSC",1
"miR-10b-3p/miR-511-5p","UVM",1
"miR-10b-5p/miR-132-3p","SARC",1
"miR-1180-3p/miR-181a-2-3p","BLCA",1
"miR-1180-3p/miR-20b-5p","ESCA",1
"miR-1224-5p/miR-188-3p","UCS",1
"miR-1226-3p/miR-142-5p","STAD",1
"miR-1226-3p/miR-424-5p","KIRP",1
"miR-1229-3p/miR-628-3p","SKCM",1
"miR-1248/miR-7-5p","READ",1
"miR-125a-3p/miR-504-5p","LGG",1
"miR-125b-5p/miR-142-3p","SKCM",1
"miR-125b-5p/miR-17-5p","SKCM",1
"miR-125b-5p/miR-369-3p","THYM",1
"miR-125b-5p/miR-429","THYM",1
"miR-125b-5p/miR-519a-3p","THYM",1
"miR-126-3p/miR-141-5p","STAD",1
"miR-126-5p/miR-181c-5p","LGG",1
"miR-1266-5p/miR-125a-3p","COAD",1
"miR-1271-5p/miR-193b-3p","BLCA",1
"miR-127-5p/miR-485-5p","TGCT",1
"miR-1287-5p/miR-326","SKCM",1
"miR-1287-5p/miR-7-5p","LIHC",1
"miR-1291/miR-194-5p","ACC",1
"miR-129-5p/miR-20a-5p","UCS",1
"miR-1296-5p/miR-188-5p","READ",1
"miR-1301-3p/miR-92a-3p","SARC",1
"miR-1304-5p/miR-195-5p","MESO",1
"miR-1305/miR-935","TGCT",1
"miR-1307-3p/miR-1266-5p","CHOL",1
"miR-1307-3p/miR-1301-3p","BLCA",1
"miR-130a-3p/miR-155-5p","SKCM",1
"miR-130a-3p/miR-20a-5p","UCS",1
"miR-130a-3p/miR-26a-5p","SARC",1
"miR-130a-3p/miR-874-3p","SARC",1
"miR-130a-3p/miR-93-5p","STAD",1
"miR-130a-5p/let-7c-5p","HNSC",1
"miR-130a-5p/miR-132-3p","SARC",1
"miR-130a-5p/miR-155-5p","SKCM",1
"miR-130a-5p/miR-219a-1-3p","SARC",1
"miR-130b-3p/miR-1180-3p","ACC",1
"miR-130b-3p/miR-125b-2-3p","SARC",1
"miR-130b-3p/miR-129-5p","ESCA",1
"miR-130b-3p/miR-200c-3p","ACC",1
"miR-130b-3p/miR-20b-5p","ESCA",1
"miR-130b-3p/miR-497-5p","ACC",1
"miR-130b-5p/miR-183-3p","TGCT",1
"miR-130b-5p/miR-184","UCEC",1
"miR-130b-5p/miR-196b-5p","THYM",1
"miR-132-5p/miR-493-3p","THYM",1
"miR-133a-3p/miR-181b-5p","SARC",1
"miR-133a-3p/miR-20a-3p","UVM",1
"miR-133a-3p/miR-29b-3p","LGG",1
"miR-133a-3p/miR-503-5p","STAD",1
"miR-135a-5p/let-7g-3p","UCEC",1
"miR-135b-5p/miR-193b-3p","ESCA",1
"miR-135b-5p/miR-490-3p","BLCA",1
"miR-136-5p/miR-1-3p","SARC",1
"miR-136-5p/miR-450b-5p","THYM",1
"miR-139-5p/miR-33b-5p","PAAD",1
"miR-139-5p/miR-410-3p","UCS",1
"miR-1-3p/miR-138-5p","PCPG",1
"miR-1-3p/miR-190a-5p","DLBC",1
"miR-141-3p/miR-194-3p","SARC",1
"miR-141-3p/miR-421","BLCA",1
"miR-141-3p/miR-425-5p","UCS",1
"miR-141-5p/miR-363-3p","KICH",1
"miR-141-5p/miR-429","CHOL",1
"miR-141-5p/miR-582-3p","DLBC",1
"miR-142-3p/miR-195-5p","SARC",1
"miR-142-3p/miR-196a-5p","ACC",1
"miR-142-5p/miR-143-3p","SKCM",1
"miR-142-5p/miR-3934-5p","SKCM",1
"miR-142-5p/miR-92a-3p","SARC",1
"miR-143-3p/miR-3934-5p","SKCM",1
"miR-143-5p/miR-17-5p","SKCM",1
"miR-143-5p/miR-455-3p","KIRC",1
"miR-144-3p/miR-141-3p","THYM",1
"miR-144-5p/miR-30a-3p","UCS",1
"miR-144-5p/miR-30e-5p","UVM",1
"miR-145-5p/let-7f-5p","LUAD",1
"miR-145-5p/miR-130b-5p","SARC",1
"miR-145-5p/miR-148a-3p","STAD",1
"miR-145-5p/miR-20a-5p","SARC",1
"miR-145-5p/miR-432-5p","UVM",1
"miR-145-5p/miR-766-3p","SARC",1
"miR-146a-5p/miR-34c-5p","CESC",1
"miR-146a-5p/miR-629-3p","KIRC",1
"miR-146b-3p/miR-21-5p","UCS",1
"miR-146b-5p/miR-224-5p","LIHC",1
"miR-146b-5p/miR-29b-1-5p","SARC",1
"miR-148a-3p/miR-182-5p","PCPG",1
"miR-148a-3p/miR-889-3p","SARC",1
"miR-148a-5p/miR-181a-2-3p","SARC",1
"miR-149-3p/miR-301b-3p","UCS",1
"miR-149-5p/miR-205-5p","UCS",1
"miR-149-5p/miR-3680-3p","UVM",1
"miR-149-5p/miR-491-5p","UCEC",1
"miR-150-5p/miR-16-2-3p","SARC",1
"miR-150-5p/miR-181a-2-3p","DLBC",1
"miR-150-5p/miR-342-3p","DLBC",1
"miR-1538/miR-663a","TGCT",1
"miR-155-5p/miR-143-3p","SKCM",1
"miR-155-5p/miR-27a-3p","SKCM",1
"miR-155-5p/miR-7-5p","LIHC",1
"miR-15a-5p/miR-296-5p","OV",1
"miR-15b-3p/miR-215-5p","KICH",1
"miR-15b-5p/miR-224-5p","SARC",1
"miR-15b-5p/miR-519d-3p","THYM",1
"miR-16-1-3p/miR-642a-5p","COAD",1
"miR-16-2-3p/miR-7-1-3p","SKCM",1
"miR-17-5p/let-7c-5p","SARC",1
"miR-17-5p/miR-181c-3p","THYM",1
"miR-17-5p/miR-200a-3p","BLCA",1
"miR-17-5p/miR-30b-5p","DLBC",1
"miR-96-5p/miR-582-3p","MESO",1
"miR-96-5p/miR-93-5p","BLCA",1
"miR-491-5p/miR-503-5p","SARC",1
"miR-17-5p/miR-33a-5p","BLCA",1
"miR-181a-2-3p/miR-19b-3p","SARC",1
"miR-302a-3p/miR-519d-3p","TGCT",1
"let-7a-2-3p/miR-125b-5p","ACC",1
"let-7a-3p/miR-940","SKCM",1
"let-7b-3p/miR-429","UCS",1
"let-7b-5p/miR-221-3p","THYM",1
"let-7b-5p/miR-3652","THYM",1
"let-7b-5p/miR-512-5p","THYM",1
"let-7b-5p/miR-516a-5p","THYM",1
"let-7b-5p/miR-520g-3p","THYM",1
"let-7c-5p/miR-1-3p","SARC",1
"let-7c-5p/miR-33a-3p","CESC",1
"let-7c-5p/miR-483-3p","BRCA",1
"let-7d-5p/miR-511-5p","UCS",1
"let-7e-5p/miR-20a-5p","SARC",1
"let-7e-5p/miR-365a-3p","SARC",1
"miR-181b-5p/miR-26a-2-3p","SARC",1
"miR-181d-5p/miR-221-5p","UCEC",1
"miR-182-5p/let-7b-5p","THYM",1
"let-7e-5p/miR-708-5p","SARC",1
"let-7f-5p/let-7c-5p","SARC",1
"let-7f-5p/miR-139-3p","ESCA",1
"miR-182-5p/miR-125b-5p","THYM",1
"miR-182-5p/miR-199b-3p","BLCA",1
"miR-182-5p/miR-30a-5p","LIHC",1
"let-7f-5p/miR-455-3p","LUAD",1
"miR-101-3p/miR-130a-3p","SKCM",1
"miR-182-5p/miR-3613-3p","UCEC",1
"miR-182-5p/miR-432-5p","TGCT",1
"miR-182-5p/miR-450b-5p","UCS",1
"miR-103a-2-5p/miR-141-3p","BLCA",1
"miR-103a-2-5p/miR-146b-5p","STAD",1
"miR-103a-2-5p/miR-192-5p","SKCM",1
"miR-103a-2-5p/miR-33a-5p","BLCA",1
"miR-105-5p/miR-188-3p","ACC",1
"miR-105-5p/miR-651-5p","BLCA",1
"miR-106a-5p/miR-200a-3p","UCS",1
"miR-106a-5p/miR-200c-3p","LIHC",1
"miR-106a-5p/miR-203a-3p","ACC",1
"miR-106a-5p/miR-497-5p","PCPG",1
"miR-106a-5p/miR-539-5p","THYM",1
"miR-182-5p/miR-7-5p","SKCM",1
"miR-183-5p/miR-224-5p","ESCA",1
"miR-183-5p/miR-7-1-3p","UCEC",1
"miR-107/miR-133a-3p","LGG",1
"miR-107/miR-199a-5p","ACC",1
"miR-185-3p/miR-3934-5p","SKCM",1
"miR-185-3p/miR-494-3p","STAD",1
"miR-188-3p/miR-1270","READ",1
"miR-188-5p/miR-18a-3p","SKCM",1
"miR-188-5p/miR-18a-5p","READ",1
"miR-18a-3p/miR-130a-3p","UCS",1
"miR-18a-3p/miR-520g-3p","THYM",1
"miR-18a-3p/miR-532-5p","ESCA",1
"miR-18a-5p/miR-223-5p","KIRC",1
"miR-18a-5p/miR-23b-5p","UCEC",1
"miR-18a-5p/miR-425-5p","SARC",1
"miR-18b-5p/miR-17-5p","DLBC",1
"miR-18b-5p/miR-30b-5p","COAD",1
"miR-191-3p/miR-192-5p","UCS",1
"miR-192-5p/miR-195-5p","STAD",1
"miR-193b-3p/let-7a-3p","SKCM",1
"miR-193b-3p/miR-193b-5p","STAD",1
"miR-193b-3p/miR-3928-3p","ESCA",1
"miR-193b-3p/miR-616-5p","BLCA",1
"miR-193b-3p/miR-628-5p","SKCM",1
"miR-193b-5p/miR-342-5p","DLBC",1
"miR-193b-5p/miR-940","KICH",1
"miR-194-3p/miR-302c-3p","TGCT",1
"miR-194-3p/miR-302d-3p","TGCT",1
"miR-194-5p/miR-130b-3p","UCS",1
"miR-195-3p/miR-379-3p","THYM",1
"miR-195-3p/miR-411-3p","ACC",1
"miR-195-5p/miR-107","ACC",1
"miR-195-5p/miR-130a-3p","THYM",1
"miR-302c-3p/miR-296-5p","TGCT",1
"miR-302d-3p/miR-142-3p","TGCT",1
"miR-302d-3p/miR-373-3p","TGCT",1
"miR-195-5p/miR-29b-1-5p","ACC",1
"miR-195-5p/miR-374b-3p","STAD",1
"miR-195-5p/miR-590-3p","SARC",1
"miR-196a-5p/miR-3199","BLCA",1
"miR-3065-3p/miR-142-3p","STAD",1
"miR-3065-3p/miR-149-5p","UVM",1
"miR-196a-5p/miR-342-5p","DLBC",1
"miR-197-3p/miR-145-5p","SARC",1
"miR-197-3p/miR-335-5p","UVM",1
"miR-3065-5p/miR-181c-5p","THYM",1
"miR-30a-3p/miR-17-3p","SKCM",1
"miR-30a-3p/miR-203a-3p","ESCA",1
"miR-1976/miR-543","SARC",1
"miR-199a-3p/miR-519d-3p","THYM",1
"miR-199a-3p/miR-615-3p","MESO",1
"miR-199b-3p/miR-410-3p","SARC",1
"miR-199b-3p/miR-889-3p","SARC",1
"miR-199b-5p/miR-1304-5p","THYM",1
"miR-199b-5p/miR-142-5p","ACC",1
"miR-199b-5p/miR-195-5p","SARC",1
"miR-19a-3p/miR-125a-3p","ESCA",1
"miR-19a-3p/miR-503-5p","CESC",1
"miR-19a-3p/miR-651-5p","STAD",1
"miR-19b-3p/miR-143-3p","SARC",1
"miR-30a-3p/miR-212-3p","SARC",1
"miR-30a-3p/miR-29b-1-5p","SKCM",1
"miR-19b-3p/miR-338-5p","SKCM",1
"miR-200a-3p/miR-200c-3p","STAD",1
"miR-200a-3p/miR-326","ESCA",1
"miR-30a-5p/miR-9-5p","UCS",1
"miR-30c-1-3p/miR-106a-5p","KIRP",1
"miR-30c-1-3p/miR-342-3p","BLCA",1
"miR-200a-5p/miR-93-3p","STAD",1
"miR-200b-3p/miR-205-5p","ESCA",1
"miR-200b-3p/miR-211-5p","SKCM",1
"miR-30c-2-3p/miR-146a-5p","MESO",1
"miR-30c-2-3p/miR-7-5p","BRCA",1
"miR-3127-5p/let-7e-5p","SARC",1
"miR-10a-3p/miR-214-3p","CHOL",1
"miR-10a-3p/miR-362-5p","KIRP",1
"miR-200b-3p/miR-937-3p","PCPG",1
"miR-200c-3p/miR-150-5p","ACC",1
"miR-203a-3p/miR-1227-3p","COAD",1
"miR-3127-5p/miR-9-3p","ACC",1
"miR-3150b-3p/miR-365a-3p","SKCM",1
"miR-3150b-3p/miR-513c-5p","TGCT",1
"miR-10a-5p/miR-501-5p","SARC",1
"miR-10b-5p/miR-212-3p","SARC",1
"miR-1179/miR-501-3p","PCPG",1
"miR-203a-3p/miR-221-3p","UVM",1
"miR-1224-5p/miR-18a-3p","UCEC",1
"miR-1224-5p/miR-222-5p","LGG",1
"miR-1224-5p/miR-22-5p","LGG",1
"miR-1226-3p/miR-20b-5p","BLCA",1
"miR-1228-5p/miR-20a-5p","OV",1
"miR-203a-3p/miR-877-5p","COAD",1
"miR-204-5p/miR-106a-5p","KICH",1
"miR-204-5p/miR-17-5p","UCS",1
"miR-1229-3p/miR-2110","SKCM",1
"miR-1229-3p/miR-421","UVM",1
"miR-1229-3p/miR-654-3p","LGG",1
"miR-31-5p/miR-195-5p","THYM",1
"miR-31-5p/miR-218-5p","LGG",1
"miR-31-5p/miR-676-3p","LGG",1
"miR-124-3p/miR-101-5p","LGG",1
"miR-124-3p/miR-338-5p","LGG",1
"miR-1248/miR-29b-3p","TGCT",1
"miR-204-5p/miR-195-5p","PCPG",1
"miR-204-5p/miR-20b-5p","KICH",1
"miR-205-3p/miR-651-5p","TGCT",1
"miR-3187-3p/miR-96-5p","PCPG",1
"miR-3200-3p/miR-224-5p","PCPG",1
"miR-320c/miR-10b-5p","BLCA",1
"miR-20a-3p/miR-17-5p","SARC",1
"miR-20a-3p/miR-513a-5p","SKCM",1
"miR-20a-5p/miR-17-3p","UCEC",1
"miR-20a-5p/miR-19b-3p","SARC",1
"miR-20a-5p/miR-222-3p","OV",1
"miR-1249-3p/miR-17-5p","SARC",1
"miR-125a-3p/miR-219a-1-3p","SARC",1
"miR-125a-5p/miR-130a-3p","THYM",1
"miR-320c/miR-320d","STAD",1
"miR-320d/miR-96-5p","TGCT",1
"miR-323a-3p/miR-107","ACC",1
"miR-20a-5p/miR-339-5p","STAD",1
"miR-20b-3p/miR-424-5p","UCS",1
"miR-20b-5p/miR-222-3p","CESC",1
"miR-20b-5p/miR-520c-3p","TGCT",1
"miR-503-5p/miR-342-5p","STAD",1
"miR-505-3p/miR-132-3p","SARC",1
"miR-505-5p/miR-150-5p","DLBC",1
"miR-505-5p/miR-342-5p","DLBC",1
"miR-505-5p/miR-503-5p","STAD",1
"miR-508-3p/miR-3170","THYM",1
"miR-125b-2-3p/miR-195-5p","SARC",1
"miR-1262/miR-493-5p","THYM",1
"miR-1270/miR-219a-1-3p","UVM",1
"miR-1271-5p/miR-181c-5p","SKCM",1
"miR-508-5p/miR-520h","THYM",1
"miR-508-5p/miR-542-3p","UCS",1
"miR-509-5p/miR-29a-5p","SKCM",1
"miR-511-5p/miR-1-3p","PAAD",1
"miR-511-5p/miR-193b-3p","KICH",1
"miR-511-5p/miR-497-5p","UCEC",1
"miR-511-5p/miR-629-3p","CHOL",1
"miR-513a-3p/miR-130b-5p","SKCM",1
"miR-513a-3p/miR-942-5p","ACC",1
"miR-1271-5p/miR-320d","UCS",1
"miR-1271-5p/miR-96-5p","BLCA",1
"miR-128-3p/miR-520a-3p","THYM",1
"miR-20b-5p/miR-590-3p","UVM",1
"miR-20b-5p/miR-92b-3p","TGCT",1
"miR-210-3p/miR-320b","LUSC",1
"miR-1287-5p/miR-125b-5p","SKCM",1
"miR-129-2-3p/miR-10b-5p","UVM",1
"miR-129-5p/miR-193a-3p","SKCM",1
"miR-129-5p/miR-769-3p","COAD",1
