miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna2_tf,mirna1mirna2_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-130b-5p,hsa-mir-33a-5p,7543,89849,1,0.0035,0.0015,0.0145,0.019,0.085,0.003,True,0.008953817420340711
hsa-mir-26b-5p,hsa-mir-33a-3p,7543,9117,1,0.0,0.0,0.0395,0.0105,0.073,0.0015,True,0.004977086828859061
hsa-mir-142-3p,hsa-mir-142-5p,7586,9043,1,0.0,0.0,0.0,0.0165,0.1245,0.0,True,0.0
hsa-mir-133b,hsa-mir-29b-1-5p,7764,84669,1,0.0,0.003,0.3425,0.1335,0.247,0.001,True,0.0035049959013669497
hsa-mir-200a-3p,hsa-mir-429,8202,56204,1,0.0045,0.0,0.0285,0.126,0.018,0.0,True,0.0
hsa-mir-106a-5p,hsa-mir-17-5p,861,79899,1,0.0005,0.0005,0.0325,0.1145,0.088,0.0,True,0.0
hsa-mir-106a-5p,hsa-mir-20a-5p,861,79899,1,0.0,0.002,0.079,0.1055,0.0125,0.0,True,0.0
hsa-mir-627-5p,hsa-mir-769-3p,8648,10905,1,0.007,0.0,0.1025,0.0185,0.0175,0.0025,True,0.00768582394092499
hsa-mir-141-5p,hsa-mir-19a-3p,8648,157680,1,0.0,0.0,0.0,0.048,0.1015,0.0075,True,0.019221407743398672
hsa-mir-141-5p,hsa-mir-939-5p,8648,157680,1,0.0,0.0,0.0,0.0355,0.759,0.008,True,0.020273270435214406
hsa-mir-33a-3p,hsa-mir-627-5p,8648,51366,1,0.0,0.0045,0.025,0.105,0.06,0.009,True,0.022356566386132395
hsa-mir-33a-5p,hsa-mir-769-3p,8648,84181,1,0.001,0.0,0.0685,0.014,0.408,0.0055,True,0.014874228619292636
hsa-mir-671-5p,hsa-mir-96-5p,93986,11332,-1,0.0,0.0,0.0,0.014,0.012,0.0005,True,0.0018998582957056392
hsa-mir-34a-3p,hsa-mir-374b-3p,93986,5819,-1,0.0,0.0,0.068,0.022,0.1005,0.007,True,0.018153481738902365
hsa-mir-141-5p,hsa-mir-96-5p,93986,6772,-1,0.0,0.0,0.0,0.1535,0.727,0.0005,True,0.0018998582957056392
hsa-mir-151a-5p,hsa-mir-190a-5p,93986,7023,-1,0.0,0.0,0.0,0.0205,0.6915,0.001,True,0.0035049959013669497
hsa-mir-151a-5p,hsa-mir-590-5p,93986,7023,-1,0.0,0.0,0.0,0.025,0.0235,0.005,True,0.013745004344048652
hsa-mir-590-5p,hsa-mir-671-5p,93986,7023,-1,0.0,0.0,0.0,0.0375,0.0385,0.002,True,0.006360127841765663
hsa-mir-141-5p,hsa-mir-151a-5p,93986,7050,-1,0.0,0.0,0.0,0.153,0.0705,0.0055,True,0.014874228619292636
hsa-mir-141-5p,hsa-mir-34a-3p,93986,7050,-1,0.0,0.0,0.0,0.142,0.396,0.002,True,0.006360127841765663
hsa-mir-141-5p,hsa-mir-7-5p,93986,7050,-1,0.0,0.0,0.0,0.0725,0.0105,0.0,True,0.0
hsa-mir-151a-5p,hsa-mir-34a-3p,93986,7050,-1,0.0,0.0,0.0005,0.0515,0.3595,0.003,True,0.008953817420340711
hsa-mir-151a-5p,hsa-mir-590-5p,93986,7050,-1,0.0,0.0,0.0,0.041,0.305,0.0005,True,0.0018998582957056392
hsa-mir-151a-5p,hsa-mir-671-5p,93986,7050,-1,0.0,0.0,0.0,0.058,0.238,0.0,True,0.0
hsa-mir-151a-5p,hsa-mir-7-5p,93986,7050,-1,0.0,0.0,0.0,0.0355,0.0105,0.0035,True,0.01018181233105934
hsa-mir-590-5p,hsa-mir-671-5p,93986,7050,-1,0.0,0.0,0.0,0.3465,0.2595,0.0035,True,0.01018181233105934
hsa-mir-26b-5p,hsa-mir-331-3p,9575,22898,1,0.0015,0.0,0.161,0.016,0.0645,0.0035,True,0.01018181233105934
hsa-mir-125b-5p,hsa-mir-505-3p,9575,26037,1,0.003,0.001,0.0225,0.5125,0.0575,0.001,True,0.0035049959013669497
hsa-mir-1271-5p,hsa-mir-142-3p,9575,26037,1,0.002,0.0,0.346,0.011,0.9055,0.0075,True,0.019221407743398672
hsa-mir-1271-5p,hsa-mir-942-5p,9575,26037,1,0.0035,0.0005,0.2655,0.0145,0.207,0.0045,True,0.012588812066770405
hsa-mir-141-3p,hsa-mir-142-3p,9575,5130,1,0.0,0.0,0.0865,0.0295,0.679,0.0075,True,0.019221407743398672
hsa-mir-141-5p,hsa-mir-142-3p,9575,5130,1,0.0,0.0,0.0915,0.1295,0.6915,0.004,True,0.011407506219129683
hsa-mir-1271-5p,hsa-mir-26b-5p,9575,64072,1,0.0005,0.002,0.018,0.069,0.0115,0.0075,True,0.019221407743398672
hsa-mir-3613-5p,hsa-mir-942-5p,9575,7074,1,0.0,0.0,0.0005,0.0165,0.0245,0.0005,True,0.0018998582957056392
hsa-mir-17-5p,hsa-mir-3613-5p,9575,8864,1,0.0,0.0015,0.003,0.754,0.0275,0.0045,True,0.012588812066770405
hsa-mir-3613-5p,hsa-mir-942-5p,9575,8864,1,0.0,0.0,0.0005,0.0255,0.1615,0.0005,True,0.0018998582957056392
hsa-mir-142-3p,hsa-mir-331-3p,9575,9628,1,0.0005,0.0,0.014,0.023,0.016,0.0005,True,0.0018998582957056392
hsa-mir-19a-3p,hsa-mir-19b-3p,9575,9628,1,0.0,0.0005,0.0,0.015,0.014,0.0025,True,0.00768582394092499
hsa-mir-142-3p,hsa-mir-505-3p,9575,9922,1,0.0,0.001,0.1575,0.166,0.018,0.0085,True,0.021328191911181602
hsa-mir-17-5p,hsa-mir-19a-3p,9575,9975,1,0.0015,0.0005,0.001,0.205,0.042,0.001,True,0.0035049959013669497
hsa-mir-17-5p,hsa-mir-19b-3p,9575,9975,1,0.0005,0.0005,0.0005,0.241,0.1955,0.0045,True,0.012588812066770405
hsa-mir-19a-3p,hsa-mir-19b-3p,9575,9975,1,0.0,0.0005,0.0,0.036,0.1725,0.0005,True,0.0018998582957056392
hsa-mir-19b-1-5p,hsa-mir-429,9839,307,-1,0.0,0.0,0.0,0.051,0.012,0.0,True,0.0
hsa-mir-335-5p,hsa-mir-429,9839,307,-1,0.0,0.0,0.0,0.536,0.0125,0.0025,True,0.00768582394092499
hsa-mir-193b-3p,hsa-mir-224-5p,9839,7431,1,0.0,0.001,0.0005,0.4015,0.175,0.0035,True,0.01018181233105934
hsa-mir-142-3p,hsa-mir-335-5p,9839,999,-1,0.0025,0.0,0.011,0.012,0.1875,0.0035,True,0.01018181233105934
hsa-mir-142-3p,hsa-mir-345-5p,9839,999,-1,0.0055,0.0,0.0,0.0165,0.0135,0.002,True,0.006360127841765663
hsa-mir-335-5p,hsa-mir-345-5p,9839,999,-1,0.0,0.0,0.0,0.2435,0.0135,0.0035,True,0.01018181233105934
