miRNA1,miRNA2,TF,Target,ModeOfRegulation,TwoVar_mirna1_tf,TwoVar_mirna2_tf,mirna1mirna2_tf,TwoVar_mirna1_target,TwoVar_mirna2_target,mirna1mirna2_target,BH_rejected,BH_pvalues_adjusted
hsa-mir-149-5p,hsa-mir-218-5p,6667,7047,1,0.0,0.0,0.0,0.022,0.027,0.0,True,0.0
hsa-mir-149-5p,hsa-mir-299-5p,6667,7047,1,0.0,0.0,0.0,0.0175,0.2505,0.005,True,0.011435806186695867
hsa-mir-149-5p,hsa-mir-31-5p,6667,7047,1,0.0,0.0,0.0,0.013,0.017,0.0065,True,0.014337982927043913
hsa-mir-149-5p,hsa-mir-410-3p,6667,7047,1,0.0,0.0,0.0,0.0215,0.271,0.006,True,0.01338668185823772
hsa-mir-149-5p,hsa-mir-7-5p,6667,7047,1,0.0,0.0,0.0,0.023,0.1125,0.007,True,0.015277814059193857
hsa-mir-218-5p,hsa-mir-299-5p,6667,7047,1,0.0,0.0,0.0,0.0275,0.202,0.003,True,0.0073543219294642335
hsa-mir-218-5p,hsa-mir-29b-3p,6667,7047,1,0.0,0.0,0.0,0.017,0.0215,0.003,True,0.0073543219294642335
hsa-mir-218-5p,hsa-mir-31-5p,6667,7047,1,0.0,0.0,0.0,0.0315,0.013,0.0005,True,0.0014965251241880015
hsa-mir-218-5p,hsa-mir-7-5p,6667,7047,1,0.0,0.0,0.0,0.0405,0.1055,0.005,True,0.011435806186695867
hsa-mir-29b-3p,hsa-mir-31-5p,6667,7047,1,0.0,0.0,0.0,0.024,0.018,0.003,True,0.0073543219294642335
hsa-mir-31-5p,hsa-mir-329-3p,6667,7047,1,0.0,0.0,0.0,0.012,0.0115,0.0035,True,0.008407849338700403
hsa-mir-31-5p,hsa-mir-377-3p,6667,7047,1,0.0,0.0,0.0,0.0115,0.79,0.008,True,0.017132018727999725
hsa-mir-31-5p,hsa-mir-383-5p,6667,7047,1,0.0,0.0,0.0,0.0155,0.4045,0.009,True,0.018943350911961303
hsa-mir-369-3p,hsa-mir-7-5p,6667,7047,1,0.0,0.0,0.0,0.9125,0.1095,0.0075,True,0.01621294707155732
hsa-mir-383-5p,hsa-mir-7-5p,6667,7047,1,0.0,0.0,0.0,0.429,0.1465,0.0055,True,0.012420713577799801
hsa-mir-1-3p,hsa-mir-124-3p,6667,7048,1,0.0,0.0,0.0,0.046,0.0425,0.0005,True,0.0014965251241880015
hsa-mir-1-3p,hsa-mir-129-5p,6667,7048,1,0.0,0.0,0.0,0.042,0.0175,0.0025,True,0.006277109399260721
hsa-mir-1-3p,hsa-mir-1296-5p,6667,7048,1,0.0,0.001,0.0,0.0455,0.0725,0.009,True,0.018943350911961303
hsa-mir-1-3p,hsa-mir-133a-3p,6667,7048,1,0.0,0.0,0.0,0.07,0.025,0.0085,True,0.01804000846740051
hsa-mir-1-3p,hsa-mir-383-5p,6667,7048,1,0.0,0.0,0.0,0.046,0.277,0.0005,True,0.0014965251241880015
hsa-mir-1-3p,hsa-mir-410-3p,6667,7048,1,0.0,0.0,0.0,0.028,0.651,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-127-5p,6667,7048,1,0.0,0.0,0.0,0.0285,0.204,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-129-5p,6667,7048,1,0.0,0.0,0.0,0.055,0.016,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-1296-5p,6667,7048,1,0.0,0.0025,0.0,0.0445,0.0645,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-133a-3p,6667,7048,1,0.0,0.0,0.0,0.026,0.0395,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-149-5p,6667,7048,1,0.0,0.0,0.0,0.042,0.2,0.009,True,0.018943350911961303
hsa-mir-124-3p,hsa-mir-299-5p,6667,7048,1,0.0,0.0,0.0,0.038,0.15,0.001,True,0.002797557926693156
hsa-mir-124-3p,hsa-mir-29b-3p,6667,7048,1,0.0,0.0,0.0,0.0465,0.058,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-31-5p,6667,7048,1,0.0,0.0,0.0,0.039,0.185,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-369-3p,6667,7048,1,0.0,0.0,0.0,0.044,0.686,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-410-3p,6667,7048,1,0.0,0.0,0.0,0.0275,0.684,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-133a-3p,6667,7048,1,0.0,0.0,0.0,0.219,0.0355,0.0,True,0.0
hsa-mir-129-5p,hsa-mir-1296-5p,6667,7048,1,0.0,0.0,0.0,0.015,0.083,0.001,True,0.002797557926693156
hsa-mir-129-5p,hsa-mir-133a-3p,6667,7048,1,0.0,0.0,0.0,0.0135,0.0225,0.0035,True,0.008407849338700403
hsa-mir-1296-5p,hsa-mir-133a-3p,6667,7048,1,0.0,0.0,0.0,0.062,0.0215,0.0,True,0.0
hsa-mir-133a-3p,hsa-mir-149-5p,6667,7048,1,0.0,0.0,0.0,0.033,0.209,0.0,True,0.0
hsa-mir-133a-3p,hsa-mir-299-5p,6667,7048,1,0.0,0.0,0.0,0.057,0.139,0.001,True,0.002797557926693156
hsa-mir-133a-3p,hsa-mir-31-5p,6667,7048,1,0.0,0.0,0.0,0.0575,0.1785,0.0,True,0.0
hsa-mir-133a-3p,hsa-mir-369-3p,6667,7048,1,0.0,0.0,0.0,0.0475,0.537,0.0,True,0.0
hsa-mir-133a-3p,hsa-mir-383-5p,6667,7048,1,0.0,0.0,0.0,0.057,0.265,0.0,True,0.0
hsa-mir-133a-3p,hsa-mir-410-3p,6667,7048,1,0.0,0.0,0.0,0.0445,0.6405,0.0,True,0.0
hsa-mir-383-5p,hsa-mir-410-3p,6667,7048,1,0.0,0.0,0.0,0.2275,0.6705,0.0015,True,0.004013268148970465
hsa-mir-105-5p,hsa-mir-10b-5p,6667,7124,1,0.0,0.0015,0.0835,0.0125,0.633,0.002,True,0.005164633643781422
hsa-mir-101-3p,hsa-mir-1296-5p,6667,7358,1,0.0,0.0015,0.0025,0.046,0.022,0.0045,True,0.010445200722322544
hsa-mir-1-3p,hsa-mir-127-5p,6667,7374,1,0.0,0.0,0.0,0.1585,0.1845,0.0035,True,0.008407849338700403
hsa-mir-1-3p,hsa-mir-133a-3p,6667,7374,1,0.0,0.0,0.0,0.161,0.0295,0.002,True,0.005164633643781422
hsa-mir-1-3p,hsa-mir-24-3p,6667,7374,1,0.0,0.0025,0.0,0.143,0.0495,0.001,True,0.002797557926693156
hsa-mir-1-3p,hsa-mir-29b-3p,6667,7374,1,0.0,0.0,0.0,0.2145,0.1825,0.0005,True,0.0014965251241880015
hsa-mir-1-3p,hsa-mir-29c-3p,6667,7374,1,0.0,0.0095,0.0,0.101,0.535,0.006,True,0.01338668185823772
hsa-mir-1-3p,hsa-mir-329-3p,6667,7374,1,0.0,0.0,0.0,0.119,0.405,0.002,True,0.005164633643781422
hsa-mir-1-3p,hsa-mir-369-3p,6667,7374,1,0.0,0.0,0.0,0.1695,0.1545,0.007,True,0.015277814059193857
hsa-mir-1-3p,hsa-mir-383-5p,6667,7374,1,0.0,0.0,0.0,0.1665,0.0145,0.0,True,0.0
hsa-mir-1-3p,hsa-mir-410-3p,6667,7374,1,0.0,0.0,0.0,0.154,0.471,0.0065,True,0.014337982927043913
hsa-mir-124-3p,hsa-mir-133a-3p,6667,7374,1,0.0,0.0,0.0,0.05,0.067,0.008,True,0.017132018727999725
hsa-mir-124-3p,hsa-mir-383-5p,6667,7374,1,0.0,0.0,0.0,0.061,0.02,0.002,True,0.005164633643781422
hsa-mir-127-5p,hsa-mir-133a-3p,6667,7374,1,0.0,0.0,0.0,0.1585,0.054,0.003,True,0.0073543219294642335
hsa-mir-127-5p,hsa-mir-383-5p,6667,7374,1,0.0,0.0,0.0,0.2145,0.0185,0.005,True,0.011435806186695867
hsa-mir-129-5p,hsa-mir-383-5p,6667,7374,1,0.0,0.0,0.0,0.043,0.014,0.0015,True,0.004013268148970465
hsa-mir-133a-3p,hsa-mir-218-5p,6667,7374,1,0.0,0.0,0.0,0.032,0.1965,0.0065,True,0.014337982927043913
hsa-mir-133a-3p,hsa-mir-29b-3p,6667,7374,1,0.0,0.0,0.0,0.031,0.163,0.0045,True,0.010445200722322544
hsa-mir-133a-3p,hsa-mir-329-3p,6667,7374,1,0.0,0.0,0.0,0.0385,0.4805,0.008,True,0.017132018727999725
hsa-mir-133a-3p,hsa-mir-369-3p,6667,7374,1,0.0,0.0,0.0,0.0105,0.1775,0.0,True,0.0
hsa-mir-133a-3p,hsa-mir-410-3p,6667,7374,1,0.0,0.0,0.0,0.0425,0.4925,0.005,True,0.011435806186695867
hsa-mir-133a-3p,hsa-mir-7-5p,6667,7374,1,0.0,0.0,0.0,0.0195,0.3855,0.0005,True,0.0014965251241880015
hsa-mir-218-5p,hsa-mir-369-3p,6667,7374,1,0.0,0.0,0.0,0.191,0.1585,0.0085,True,0.01804000846740051
hsa-mir-218-5p,hsa-mir-383-5p,6667,7374,1,0.0,0.0,0.0,0.182,0.015,0.0,True,0.0
hsa-mir-299-5p,hsa-mir-383-5p,6667,7374,1,0.0,0.0,0.0,0.791,0.013,0.003,True,0.0073543219294642335
hsa-mir-29b-3p,hsa-mir-383-5p,6667,7374,1,0.0005,0.0,0.0,0.193,0.017,0.002,True,0.005164633643781422
hsa-mir-329-3p,hsa-mir-383-5p,6667,7374,1,0.0,0.0,0.0,0.4345,0.015,0.0,True,0.0
hsa-mir-330-3p,hsa-mir-383-5p,6667,7374,1,0.005,0.0,0.0,0.652,0.015,0.0015,True,0.004013268148970465
hsa-mir-369-3p,hsa-mir-383-5p,6667,7374,1,0.0,0.0,0.0,0.1585,0.0135,0.002,True,0.005164633643781422
hsa-mir-383-5p,hsa-mir-410-3p,6667,7374,1,0.0,0.0,0.0,0.0215,0.4745,0.0,True,0.0
hsa-mir-383-5p,hsa-mir-7-5p,6667,7374,1,0.0,0.0,0.0,0.012,0.4325,0.0025,True,0.006277109399260721
hsa-mir-107,hsa-mir-126-5p,6667,7431,1,0.0,0.0065,0.0,0.0895,0.0205,0.0,True,0.0
hsa-mir-107,hsa-mir-410-3p,6667,7431,1,0.0005,0.0,0.0,0.0875,0.0105,0.0,True,0.0
hsa-mir-126-5p,hsa-mir-369-3p,6667,7431,1,0.008,0.0,0.0,0.0355,0.05,0.0055,True,0.012420713577799801
hsa-mir-29c-3p,hsa-mir-369-3p,6667,7431,1,0.0065,0.0,0.0,0.2045,0.049,0.0,True,0.0
hsa-mir-1-3p,hsa-mir-133a-3p,6667,8061,1,0.0,0.0,0.0,0.0775,0.0495,0.0035,True,0.008407849338700403
hsa-mir-1-3p,hsa-mir-377-3p,6667,8061,1,0.0,0.0,0.0,0.0715,0.2,0.007,True,0.015277814059193857
hsa-mir-1-3p,hsa-mir-383-5p,6667,8061,1,0.0,0.0,0.0,0.095,0.064,0.0055,True,0.012420713577799801
hsa-mir-1-3p,hsa-mir-410-3p,6667,8061,1,0.0,0.0,0.0,0.101,0.0425,0.003,True,0.0073543219294642335
hsa-mir-101-3p,hsa-mir-383-5p,6667,8061,1,0.0,0.0,0.089,0.918,0.06,0.009,True,0.018943350911961303
hsa-mir-124-3p,hsa-mir-329-3p,6667,8061,1,0.0,0.0,0.0,0.0125,0.0135,0.0035,True,0.008407849338700403
hsa-mir-124-3p,hsa-mir-331-3p,6667,8061,1,0.0,0.0,0.0,0.0105,0.818,0.0015,True,0.004013268148970465
hsa-mir-129-5p,hsa-mir-133a-3p,6667,8061,1,0.0,0.0,0.0,0.199,0.025,0.004,True,0.009433837989405044
hsa-mir-129-5p,hsa-mir-149-5p,6667,8061,1,0.0,0.0,0.0,0.131,0.0495,0.001,True,0.002797557926693156
hsa-mir-129-5p,hsa-mir-377-3p,6667,8061,1,0.0,0.0,0.0,0.185,0.188,0.001,True,0.002797557926693156
hsa-mir-129-5p,hsa-mir-7-5p,6667,8061,1,0.0,0.0,0.0,0.1745,0.087,0.0045,True,0.010445200722322544
hsa-mir-133a-3p,hsa-mir-149-5p,6667,8061,1,0.0,0.0,0.0,0.045,0.0575,0.0,True,0.0
hsa-mir-133a-3p,hsa-mir-410-3p,6667,8061,1,0.0,0.0,0.0,0.051,0.045,0.0005,True,0.0014965251241880015
hsa-mir-133a-3p,hsa-mir-7-5p,6667,8061,1,0.0,0.0,0.0,0.0585,0.1045,0.0065,True,0.014337982927043913
hsa-mir-149-5p,hsa-mir-410-3p,6667,8061,1,0.0,0.0,0.0,0.0565,0.0295,0.0085,True,0.01804000846740051
hsa-mir-329-3p,hsa-mir-410-3p,6667,8061,1,0.0,0.0,0.0,0.016,0.0305,0.0045,True,0.010445200722322544
hsa-mir-329-3p,hsa-mir-7-5p,6667,8061,1,0.0,0.0,0.0,0.011,0.0865,0.001,True,0.002797557926693156
hsa-mir-377-3p,hsa-mir-7-5p,6667,8061,1,0.0,0.0,0.0,0.26,0.1055,0.0,True,0.0
hsa-mir-410-3p,hsa-mir-7-5p,6667,8061,1,0.0,0.0,0.0,0.0395,0.0875,0.0,True,0.0
hsa-mir-1-3p,hsa-mir-223-3p,6667,8370,1,0.0,0.0055,0.0175,0.0225,0.6315,0.002,True,0.005164633643781422
hsa-mir-101-3p,hsa-mir-299-5p,6667,8370,1,0.0,0.0,0.0,0.799,0.1715,0.007,True,0.015277814059193857
hsa-mir-105-5p,hsa-mir-127-5p,6667,8370,1,0.0,0.0,0.0,0.017,0.021,0.0085,True,0.01804000846740051
hsa-mir-105-5p,hsa-mir-149-5p,6667,8370,1,0.0005,0.0,0.0,0.011,0.071,0.003,True,0.0073543219294642335
hsa-mir-105-5p,hsa-mir-299-5p,6667,8370,1,0.0,0.0,0.0005,0.012,0.1765,0.0085,True,0.01804000846740051
hsa-mir-105-5p,hsa-mir-369-3p,6667,8370,1,0.0,0.0,0.0,0.013,0.1225,0.0,True,0.0
hsa-mir-105-5p,hsa-mir-410-3p,6667,8370,1,0.0005,0.0,0.0005,0.011,0.0175,0.008,True,0.017132018727999725
hsa-mir-105-5p,hsa-mir-7-5p,6667,8370,1,0.0,0.0,0.0005,0.0185,0.028,0.001,True,0.002797557926693156
hsa-mir-107,hsa-mir-126-5p,6667,8370,1,0.0,0.0065,0.0,0.187,0.4805,0.0035,True,0.008407849338700403
hsa-mir-107,hsa-mir-127-5p,6667,8370,1,0.0,0.0,0.0,0.1515,0.023,0.0015,True,0.004013268148970465
hsa-mir-107,hsa-mir-7-5p,6667,8370,1,0.0025,0.0,0.0,0.138,0.0155,0.007,True,0.015277814059193857
hsa-mir-127-5p,hsa-mir-1296-5p,6667,8370,1,0.0,0.0015,0.0,0.0175,0.014,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-145-5p,6667,8370,1,0.0,0.0,0.0,0.026,0.3335,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-149-5p,6667,8370,1,0.0,0.0,0.0,0.018,0.1415,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-29c-3p,6667,8370,1,0.0,0.0085,0.0,0.0215,0.026,0.001,True,0.002797557926693156
hsa-mir-1296-5p,hsa-mir-145-5p,6667,8370,1,0.0015,0.0,0.001,0.0125,0.2935,0.001,True,0.002797557926693156
hsa-mir-1296-5p,hsa-mir-149-5p,6667,8370,1,0.0,0.0,0.0,0.0175,0.1155,0.0,True,0.0
hsa-mir-145-5p,hsa-mir-149-5p,6667,8370,1,0.0,0.0,0.004,0.32,0.069,0.0055,True,0.012420713577799801
hsa-mir-145-5p,hsa-mir-29b-3p,6667,8370,1,0.0,0.0,0.0,0.234,0.233,0.008,True,0.017132018727999725
hsa-mir-145-5p,hsa-mir-31-5p,6667,8370,1,0.0,0.0,0.0,0.287,0.5955,0.0055,True,0.012420713577799801
hsa-mir-145-5p,hsa-mir-369-3p,6667,8370,1,0.0,0.0,0.0,0.2545,0.1195,0.002,True,0.005164633643781422
hsa-mir-145-5p,hsa-mir-377-3p,6667,8370,1,0.0,0.0,0.0,0.2295,0.1075,0.002,True,0.005164633643781422
hsa-mir-149-5p,hsa-mir-410-3p,6667,8370,1,0.0,0.0,0.0,0.1185,0.013,0.0,True,0.0
hsa-mir-223-3p,hsa-mir-410-3p,6667,8370,1,0.0095,0.0,0.0035,0.609,0.0115,0.0005,True,0.0014965251241880015
hsa-mir-299-5p,hsa-mir-410-3p,6667,8370,1,0.0,0.0,0.0,0.1885,0.021,0.0,True,0.0
hsa-mir-299-5p,hsa-mir-7-5p,6667,8370,1,0.0,0.0,0.0,0.1755,0.025,0.0035,True,0.008407849338700403
hsa-mir-29b-3p,hsa-mir-369-3p,6667,8370,1,0.0,0.0,0.0,0.1845,0.1425,0.0015,True,0.004013268148970465
hsa-mir-29b-3p,hsa-mir-377-3p,6667,8370,1,0.0,0.0,0.0,0.1925,0.1175,0.007,True,0.015277814059193857
hsa-mir-29b-3p,hsa-mir-410-3p,6667,8370,1,0.0005,0.0,0.0,0.209,0.013,0.0,True,0.0
hsa-mir-29c-3p,hsa-mir-369-3p,6667,8370,1,0.0065,0.0,0.0,0.032,0.11,0.0025,True,0.006277109399260721
hsa-mir-369-3p,hsa-mir-7-5p,6667,8370,1,0.0,0.0,0.0,0.1395,0.021,0.006,True,0.01338668185823772
hsa-mir-377-3p,hsa-mir-410-3p,6667,8370,1,0.0,0.0,0.0,0.146,0.015,0.005,True,0.011435806186695867
hsa-mir-101-3p,hsa-mir-410-3p,6667,847,1,0.0,0.0,0.0,0.0455,0.014,0.0,True,0.0
hsa-mir-107,hsa-mir-377-3p,6667,847,1,0.0005,0.0,0.0,0.1605,0.024,0.001,True,0.002797557926693156
hsa-mir-29b-3p,hsa-mir-31-5p,6667,847,1,0.0,0.0,0.0,0.017,0.0205,0.0035,True,0.008407849338700403
hsa-mir-31-5p,hsa-mir-410-3p,6667,847,1,0.0,0.0,0.0,0.016,0.014,0.0,True,0.0
hsa-let-7e-5p,hsa-mir-410-3p,6667,857,1,0.002,0.0,0.0,0.019,0.035,0.0,True,0.0
hsa-mir-1-3p,hsa-mir-410-3p,6667,857,1,0.0,0.0,0.0,0.1835,0.046,0.0005,True,0.0014965251241880015
hsa-mir-127-5p,hsa-mir-1296-5p,6667,857,1,0.0,0.0015,0.0,0.2165,0.0105,0.0075,True,0.01621294707155732
hsa-mir-127-5p,hsa-mir-133a-3p,6667,857,1,0.0,0.0,0.0,0.2865,0.027,0.001,True,0.002797557926693156
hsa-mir-127-5p,hsa-mir-149-5p,6667,857,1,0.0,0.0,0.0,0.258,0.1085,0.0045,True,0.010445200722322544
hsa-mir-127-5p,hsa-mir-410-3p,6667,857,1,0.0,0.0,0.0,0.2065,0.0325,0.0045,True,0.010445200722322544
hsa-mir-133a-3p,hsa-mir-149-5p,6667,857,1,0.0,0.0,0.0,0.0165,0.0755,0.0,True,0.0
hsa-mir-133a-3p,hsa-mir-369-3p,6667,857,1,0.0,0.0,0.0,0.0125,0.207,0.0005,True,0.0014965251241880015
hsa-mir-133a-3p,hsa-mir-410-3p,6667,857,1,0.0,0.0,0.0,0.018,0.04,0.0005,True,0.0014965251241880015
hsa-mir-149-5p,hsa-mir-31-5p,6667,857,1,0.0,0.0,0.0,0.1015,0.2425,0.001,True,0.002797557926693156
hsa-mir-149-5p,hsa-mir-410-3p,6667,857,1,0.0,0.0,0.0,0.119,0.031,0.0055,True,0.012420713577799801
hsa-mir-299-5p,hsa-mir-410-3p,6667,857,1,0.0,0.0,0.0,0.2695,0.035,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-129-5p,6667,8740,1,0.0,0.0,0.0,0.0285,0.085,0.0025,True,0.006277109399260721
hsa-mir-124-3p,hsa-mir-133a-3p,6667,8740,1,0.0,0.0,0.0,0.03,0.015,0.001,True,0.002797557926693156
hsa-mir-124-3p,hsa-mir-149-5p,6667,8740,1,0.0,0.0,0.0,0.029,0.035,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-218-5p,6667,8740,1,0.0,0.0,0.0,0.0385,0.057,0.0005,True,0.0014965251241880015
hsa-mir-124-3p,hsa-mir-299-5p,6667,8740,1,0.0,0.0,0.0,0.0215,0.045,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-329-3p,6667,8740,1,0.0,0.0,0.0,0.029,0.216,0.006,True,0.01338668185823772
hsa-mir-124-3p,hsa-mir-383-5p,6667,8740,1,0.0,0.0,0.0,0.033,0.07,0.002,True,0.005164633643781422
hsa-mir-124-3p,hsa-mir-410-3p,6667,8740,1,0.0,0.0,0.0,0.0255,0.0835,0.0,True,0.0
hsa-mir-129-5p,hsa-mir-383-5p,6667,8740,1,0.0,0.0,0.0,0.081,0.0565,0.001,True,0.002797557926693156
hsa-mir-133a-3p,hsa-mir-329-3p,6667,8740,1,0.0,0.0,0.0,0.012,0.2345,0.0095,True,0.019839322463194555
hsa-mir-330-3p,hsa-mir-383-5p,6667,8740,1,0.005,0.0,0.0,0.802,0.071,0.0005,True,0.0014965251241880015
hsa-mir-383-5p,hsa-mir-7-5p,6667,8740,1,0.0,0.0,0.0,0.083,0.036,0.0,True,0.0
hsa-mir-1-3p,hsa-mir-133a-3p,6667,8870,1,0.0,0.0,0.0,0.3625,0.011,0.0035,True,0.008407849338700403
hsa-mir-1-3p,hsa-mir-218-5p,6667,8870,1,0.0,0.0,0.0,0.369,0.0115,0.0005,True,0.0014965251241880015
hsa-mir-129-5p,hsa-mir-299-5p,6667,8870,1,0.0,0.0,0.0,0.0165,0.0795,0.001,True,0.002797557926693156
hsa-mir-149-5p,hsa-mir-7-5p,6667,8870,1,0.0,0.0,0.0,0.0285,0.013,0.0085,True,0.01804000846740051
hsa-mir-299-5p,hsa-mir-410-3p,6667,8870,1,0.0,0.0,0.0,0.098,0.029,0.009,True,0.018943350911961303
hsa-mir-1-3p,hsa-mir-127-5p,6667,928,1,0.0,0.0,0.0,0.0875,0.2575,0.0075,True,0.01621294707155732
hsa-mir-1-3p,hsa-mir-129-5p,6667,928,1,0.0,0.0,0.0,0.1245,0.0165,0.0,True,0.0
hsa-mir-101-3p,hsa-mir-129-5p,6667,928,1,0.0,0.0,0.0,0.3765,0.015,0.002,True,0.005164633643781422
hsa-mir-107,hsa-mir-129-5p,6667,928,1,0.0025,0.0,0.0,0.9345,0.0125,0.001,True,0.002797557926693156
hsa-mir-127-5p,hsa-mir-29c-3p,6667,928,1,0.0,0.0085,0.0,0.2945,0.0275,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-331-3p,6667,928,1,0.0,0.0,0.0,0.2585,0.015,0.0,True,0.0
hsa-mir-129-5p,hsa-mir-133a-3p,6667,928,1,0.0,0.0,0.0,0.011,0.1415,0.0015,True,0.004013268148970465
hsa-mir-129-5p,hsa-mir-149-5p,6667,928,1,0.0,0.0,0.0,0.016,0.13,0.002,True,0.005164633643781422
hsa-mir-129-5p,hsa-mir-331-3p,6667,928,1,0.0,0.0,0.0,0.0175,0.0175,0.0,True,0.0
hsa-mir-129-5p,hsa-mir-410-3p,6667,928,1,0.0,0.0,0.0,0.014,0.1225,0.0085,True,0.01804000846740051
hsa-mir-218-5p,hsa-mir-369-3p,6667,928,1,0.0,0.0,0.0,0.0115,0.193,0.008,True,0.017132018727999725
hsa-mir-101-3p,hsa-mir-330-3p,6667,929,1,0.0,0.0095,0.0,0.585,0.0125,0.001,True,0.002797557926693156
hsa-mir-1296-5p,hsa-mir-145-5p,6667,929,1,0.0015,0.0,0.001,0.02,0.037,0.0,True,0.0
hsa-mir-1296-5p,hsa-mir-330-3p,6667,929,1,0.0,0.0065,0.0005,0.0155,0.011,0.0005,True,0.0014965251241880015
hsa-mir-1296-5p,hsa-mir-383-5p,6667,929,1,0.0005,0.0005,0.0,0.012,0.045,0.0055,True,0.012420713577799801
hsa-mir-145-5p,hsa-mir-383-5p,6667,929,1,0.0,0.0,0.0005,0.0555,0.058,0.0065,True,0.014337982927043913
hsa-mir-330-3p,hsa-mir-383-5p,6667,929,1,0.005,0.0,0.0,0.0115,0.067,0.0,True,0.0
hsa-mir-107,hsa-mir-149-5p,6667,9332,1,0.002,0.0,0.0,0.07,0.012,0.0005,True,0.0014965251241880015
hsa-mir-107,hsa-mir-29b-3p,6667,9332,1,0.002,0.0,0.0,0.0615,0.015,0.0,True,0.0
hsa-mir-107,hsa-mir-31-5p,6667,9332,1,0.001,0.0,0.0,0.051,0.044,0.0,True,0.0
hsa-mir-29b-3p,hsa-mir-31-5p,6667,9332,1,0.0,0.0,0.0,0.0105,0.0515,0.0,True,0.0
hsa-mir-331-3p,hsa-mir-377-3p,6667,9332,1,0.0,0.0,0.0,0.1125,0.014,0.0,True,0.0
hsa-let-7e-5p,hsa-mir-410-3p,6667,940,1,0.002,0.0,0.0,0.5,0.1915,0.001,True,0.002797557926693156
hsa-mir-1-3p,hsa-mir-124-3p,6667,940,1,0.0,0.0,0.0,0.087,0.0205,0.004,True,0.009433837989405044
hsa-mir-1-3p,hsa-mir-410-3p,6667,940,1,0.0,0.0,0.0,0.0865,0.153,0.0005,True,0.0014965251241880015
hsa-mir-101-3p,hsa-mir-129-5p,6667,940,1,0.0,0.0,0.0,0.127,0.013,0.0,True,0.0
hsa-mir-107,hsa-mir-124-3p,6667,940,1,0.0015,0.0,0.0,0.391,0.0345,0.001,True,0.002797557926693156
hsa-mir-107,hsa-mir-127-5p,6667,940,1,0.0,0.0,0.0,0.34,0.382,0.002,True,0.005164633643781422
hsa-mir-107,hsa-mir-31-5p,6667,940,1,0.001,0.0,0.0,0.3515,0.817,0.009,True,0.018943350911961303
hsa-mir-107,hsa-mir-410-3p,6667,940,1,0.0005,0.0,0.0,0.291,0.2055,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-299-5p,6667,940,1,0.0,0.0,0.0,0.0355,0.7525,0.0065,True,0.014337982927043913
hsa-mir-124-3p,hsa-mir-29b-3p,6667,940,1,0.0,0.0,0.0,0.0305,0.1715,0.0,True,0.0
hsa-mir-124-3p,hsa-mir-31-5p,6667,940,1,0.0,0.0,0.0,0.023,0.8635,0.0025,True,0.006277109399260721
hsa-mir-124-3p,hsa-mir-410-3p,6667,940,1,0.0,0.0,0.0,0.031,0.201,0.0015,True,0.004013268148970465
hsa-mir-127-5p,hsa-mir-149-5p,6667,940,1,0.0,0.0,0.0,0.4255,0.155,0.0005,True,0.0014965251241880015
hsa-mir-127-5p,hsa-mir-29b-3p,6667,940,1,0.0,0.0,0.0,0.34,0.1725,0.0,True,0.0
hsa-mir-127-5p,hsa-mir-29c-3p,6667,940,1,0.0,0.0085,0.0,0.309,0.27,0.005,True,0.011435806186695867
hsa-mir-127-5p,hsa-mir-410-3p,6667,940,1,0.0,0.0,0.0,0.3685,0.1245,0.004,True,0.009433837989405044
hsa-mir-129-5p,hsa-mir-29b-3p,6667,940,1,0.0,0.0,0.0,0.012,0.183,0.0,True,0.0
hsa-mir-133a-3p,hsa-mir-149-5p,6667,940,1,0.0,0.0,0.0,0.1545,0.1545,0.0,True,0.0
hsa-mir-133a-3p,hsa-mir-377-3p,6667,940,1,0.0,0.0,0.0,0.1535,0.4895,0.006,True,0.01338668185823772
hsa-mir-133a-3p,hsa-mir-410-3p,6667,940,1,0.0,0.0,0.0,0.177,0.1725,0.007,True,0.015277814059193857
hsa-mir-149-5p,hsa-mir-377-3p,6667,940,1,0.0,0.0,0.0,0.1395,0.3365,0.008,True,0.017132018727999725
hsa-mir-299-5p,hsa-mir-410-3p,6667,940,1,0.0,0.0,0.0,0.7015,0.1715,0.0005,True,0.0014965251241880015
hsa-mir-29b-3p,hsa-mir-410-3p,6667,940,1,0.0005,0.0,0.0,0.182,0.1855,0.0,True,0.0
