"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","mRNA_pvalue","mRNA_logFC","BH_pvalues_adjusted","BH_rejected","miRNA1Family","miRNA2Family","miRNA1Cluster","miRNA2Cluster"
54477,"PLEKHA5","hsa-mir-34a-5p","hsa-mir-155-5p",0.009,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.77545668589438,-0.0724484187673358,0.0256917975637121,TRUE,"miR-34-5p/449-5p","miR-155-5p","hsa-mir-34a","hsa-mir-155"
54625,"PARP14","hsa-mir-130a-3p","hsa-mir-320c",0.0075,FALSE,NA,NA,NA,"tarbase","tarbase",0.832159987815447,0.0524864709707388,0.02226265625,TRUE,"miR-130-3p/301-3p/454-3p","miR-320","hsa-mir-130a","hsa-mir-320c-1"
54629,"MINDY2","hsa-mir-335-5p","hsa-mir-877-5p",0.0055,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.937819070820006,-0.0195517939967903,0.017394630529844,TRUE,"miR-335-5p","miR-877-5p","hsa-mir-335","hsa-mir-877"
54629,"MINDY2","hsa-mir-769-3p","hsa-mir-877-5p",0.0035,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.937819070820006,-0.0195517939967903,0.0121405078391275,TRUE,"miR-450b-3p/769-3p","miR-877-5p","hsa-mir-769","hsa-mir-877"
54855,"TENT5C","hsa-mir-20a-5p","hsa-mir-17-5p",0.0085,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30302813'>PubMedLink</a>",NA,"mirtarbase tarbase","mirtarbase tarbase",0.678501216266483,-0.105309908734322,0.02457266769468,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-17-5p/20-5p/93-5p/106-5p/519-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
54855,"TENT5C","hsa-mir-20b-5p","hsa-mir-93-3p",0.006,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.678501216266483,-0.105309908734322,0.0186640031438302,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-93-3p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-25,hsa-mir-93,hsa-mir-106b"
54855,"TENT5C","hsa-mir-33a-5p","hsa-mir-93-3p",0.002,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/26622808'>PubMedLink</a>",NA,NA,"mirtarbase tarbase","tarbase",0.678501216266483,-0.105309908734322,0.00769086688977653,TRUE,"miR-33-5p","miR-93-3p","hsa-mir-33a","hsa-mir-25,hsa-mir-93,hsa-mir-106b"
54900,"LAX1","hsa-mir-370-3p","hsa-mir-30b-3p",0.0065,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.891720158681527,0.040785796357899,0.0198957335281102,TRUE,"miR-370-3p","miR-30b-3p/1273h-5p/3689-3p/6779-5p/6780a-5p","hsa-mir-370","hsa-mir-30b,hsa-mir-30d"
55008,"HERC6","hsa-mir-500a-3p","hsa-mir-301a-3p",0,FALSE,NA,NA,NA,"tarbase","tarbase",0.946312812726304,-0.0171466243971322,0,TRUE,"miR-500a-3p","miR-130-3p/301-3p/454-3p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502","hsa-mir-301a"
55137,"FIGN","hsa-mir-374b-3p","hsa-mir-181b-5p",0.0025,FALSE,NA,NA,NA,"tarbase","tarbase",0.558827679121804,-0.159601397187946,0.00924217067538465,TRUE,"miR-374b-3p","miR-181-5p","hsa-mir-421,hsa-mir-374b,hsa-mir-374c","hsa-mir-181b-1,hsa-mir-181a-1"
55274,"PHF10","hsa-let-7f-5p","hsa-mir-222-3p",5e-04,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30584323'>PubMedLink</a>",NA,"tarbase","tarbase",0.971680166773801,-0.0084775788002195,0.00238541771304202,TRUE,"let-7-5p/98-5p","miR-221-3p/222-3p","hsa-let-7a-1,hsa-let-7f-1,hsa-let-7d","hsa-mir-221,hsa-mir-222"
55553,"SOX6","hsa-mir-155-5p","hsa-mir-19b-3p",0.002,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29512775'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",0.247341194309051,-0.332004720093202,0.00769086688977653,TRUE,"miR-155-5p","miR-19-3p","hsa-mir-155","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
55553,"SOX6","hsa-mir-19a-3p","hsa-mir-155-5p",5e-04,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29512775'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",0.247341194309051,-0.332004720093202,0.00238541771304202,TRUE,"miR-19-3p","miR-155-5p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-155"
55653,"BCAS4","hsa-mir-20b-5p","hsa-mir-150-5p",0.001,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.651015549923474,-0.117311858820024,0.00432402658492913,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-150-5p","hsa-mir-363,hsa-mir-92a-2,hsa-mir-19b-2,hsa-mir-20b,hsa-mir-18b,hsa-mir-106a","hsa-mir-150"
55742,"PARVA","hsa-mir-34c-3p","hsa-mir-181a-2-3p",0.001,FALSE,NA,NA,NA,"tarbase","tarbase",0.869496697178039,-0.0385595364034005,0.00432402658492913,TRUE,"miR-34c-3p","miR-181a-2-3p","hsa-mir-34b,hsa-mir-34c","hsa-mir-181a-2,hsa-mir-181b-2"
55824,"PAG1","hsa-mir-497-5p","hsa-mir-195-5p",5e-04,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/28032380'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/31695502'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",0.589362842848526,0.145898032244367,0.00238541771304202,TRUE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-195,hsa-mir-497","hsa-mir-195,hsa-mir-497"
56479,"KCNQ5","hsa-mir-1976","hsa-mir-543",0.009,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/27911265'>PubMedLink</a>",NA,"tarbase","mirtarbase",0.979524170534547,-0.0107766154462174,0.0256917975637121,TRUE,"miR-1976","miR-543","hsa-mir-1976","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495,hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300"
56479,"KCNQ5","hsa-mir-223-5p","hsa-mir-130a-3p",5e-04,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.979524170534547,-0.0107766154462174,0.00238541771304202,TRUE,"miR-223-5p","miR-130-3p/301-3p/454-3p","hsa-mir-223","hsa-mir-130a"
56892,"TCIM","hsa-mir-500a-5p","hsa-mir-340-5p",0.001,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30779064'>PubMedLink</a>",NA,"tarbase","mirtarbase",0.447704022024093,-0.175826684178532,0.00432402658492913,TRUE,"miR-500a-5p","miR-340-5p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502","hsa-mir-340"
56896,"DPYSL5","hsa-let-7c-5p","hsa-let-7e-5p",0.005,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28374915'>PubMedLink</a>","tarbase","tarbase",0.64746567577269,0.287324775036697,0.0161411319557731,TRUE,"let-7-5p/98-5p","let-7-5p/98-5p","hsa-mir-99a,hsa-let-7c","hsa-mir-99b,hsa-let-7e,hsa-mir-125a"
56896,"DPYSL5","hsa-let-7c-5p","hsa-mir-19b-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28374915'>PubMedLink</a>","tarbase","tarbase",0.64746567577269,0.287324775036697,0,TRUE,"let-7-5p/98-5p","miR-19-3p","hsa-mir-99a,hsa-let-7c","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
56896,"DPYSL5","hsa-let-7c-5p","hsa-mir-30b-3p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28374915'>PubMedLink</a>","tarbase","mirtarbase",0.64746567577269,0.287324775036697,0.00238541771304202,TRUE,"let-7-5p/98-5p","miR-30b-3p/1273h-5p/3689-3p/6779-5p/6780a-5p","hsa-mir-99a,hsa-let-7c","hsa-mir-30b,hsa-mir-30d"
56896,"DPYSL5","hsa-mir-130b-5p","hsa-let-7c-5p",0.0045,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28374915'>PubMedLink</a>","mirtarbase","tarbase",0.64746567577269,0.287324775036697,0.014824612716763,TRUE,"miR-130b-5p","let-7-5p/98-5p","hsa-mir-301b,hsa-mir-130b","hsa-mir-99a,hsa-let-7c"
56896,"DPYSL5","hsa-mir-130b-5p","hsa-mir-19b-3p",0.0065,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28374915'>PubMedLink</a>","mirtarbase","tarbase",0.64746567577269,0.287324775036697,0.0198957335281102,TRUE,"miR-130b-5p","miR-19-3p","hsa-mir-301b,hsa-mir-130b","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
56896,"DPYSL5","hsa-mir-3127-5p","hsa-let-7e-5p",0.006,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28374915'>PubMedLink</a>","tarbase","tarbase",0.64746567577269,0.287324775036697,0.0186640031438302,TRUE,"miR-3127-5p","let-7-5p/98-5p","hsa-mir-3127","hsa-mir-99b,hsa-let-7e,hsa-mir-125a"
56896,"DPYSL5","hsa-mir-532-3p","hsa-mir-625-5p",0.007,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28374915'>PubMedLink</a>","mirtarbase","tarbase",0.64746567577269,0.287324775036697,0.021096241301267,TRUE,"miR-532-3p","miR-625-5p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b","hsa-mir-625"
56938,"ARNTL2","hsa-mir-218-5p","hsa-mir-940",0.0035,TRUE,NA,NA,NA,"tarbase","tarbase",0.473698930135515,0.192498849777858,0.0121405078391275,TRUE,"miR-218-5p","miR-940/6808-5p/6893-5p","hsa-mir-218-1","hsa-mir-3677,hsa-mir-940,hsa-mir-4717"
56977,"STOX2","hsa-let-7c-5p","hsa-mir-362-3p",0,FALSE,NA,NA,NA,"tarbase","tarbase",0.934604479293482,-0.0226696938865107,0,TRUE,"let-7-5p/98-5p","miR-329-3p/362-3p","hsa-mir-99a,hsa-let-7c","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502"
57169,"ZNFX1","hsa-mir-23b-3p","hsa-mir-148b-5p",0.0035,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/31097683'>PubMedLink</a>",NA,NA,"mirtarbase","mirtarbase tarbase",0.832545772871691,0.051612916833742,0.0121405078391275,TRUE,"miR-23-3p","miR-148b-5p/6874-3p","hsa-mir-23b,hsa-mir-27b,hsa-mir-3074,hsa-mir-24-1","hsa-mir-148b"
57169,"ZNFX1","hsa-mir-345-5p","hsa-mir-148b-5p",5e-04,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.832545772871691,0.051612916833742,0.00238541771304202,TRUE,"miR-345-5p","miR-148b-5p/6874-3p","hsa-mir-345","hsa-mir-148b"
57169,"ZNFX1","hsa-mir-345-5p","hsa-mir-455-5p",0,FALSE,NA,NA,NA,"tarbase","tarbase",0.832545772871691,0.051612916833742,0,TRUE,"miR-345-5p","miR-455-5p","hsa-mir-345","hsa-mir-455"
57214,"CEMIP","hsa-mir-330-5p","hsa-mir-29c-3p",0,FALSE,NA,NA,NA,"tarbase","tarbase",0.169955047620336,0.391956955504752,0,TRUE,"miR-326","miR-29-3p","hsa-mir-330","hsa-mir-29c,hsa-mir-29b-2"
57221,"ARFGEF3","hsa-mir-150-5p","hsa-mir-29b-2-5p",0.003,FALSE,NA,NA,NA,"tarbase","tarbase",0.646279064897701,-0.13229867615084,0.0107117832798717,TRUE,"miR-150-5p","miR-29b-2-5p","hsa-mir-150","hsa-mir-29c,hsa-mir-29b-2"
57478,"USP31","hsa-mir-200b-3p","hsa-mir-374a-5p",0.0095,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a>",NA,"tarbase","mirtarbase",0.763884773663267,0.0800363823505695,0.0268139758320127,TRUE,"miR-200bc-3p/429","miR-374-5p","hsa-mir-200b,hsa-mir-200a,hsa-mir-429","hsa-mir-545,hsa-mir-374a"
57509,"MTUS1","hsa-let-7f-5p","hsa-mir-500b-5p",0.0095,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31210288'>PubMedLink</a>","mirtarbase","mirtarbase",0.904511466647778,-0.0299302082222145,0.0268139758320127,TRUE,"let-7-5p/98-5p","miR-500a-5p","hsa-let-7a-1,hsa-let-7f-1,hsa-let-7d","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502"
57509,"MTUS1","hsa-mir-22-5p","hsa-mir-181a-5p",0.006,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31210288'>PubMedLink</a>","tarbase","mirtarbase",0.904511466647778,-0.0299302082222145,0.0186640031438302,TRUE,"miR-22-5p","miR-181-5p","hsa-mir-22","hsa-mir-181a-2,hsa-mir-181b-2"
57509,"MTUS1","hsa-mir-22-5p","hsa-mir-197-3p",0.003,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31210288'>PubMedLink</a>","tarbase","tarbase",0.904511466647778,-0.0299302082222145,0.0107117832798717,TRUE,"miR-22-5p","miR-197-3p","hsa-mir-22","hsa-mir-197"
57551,"TAOK1","hsa-mir-34c-5p","hsa-mir-21-3p",0.002,FALSE,NA,NA,NA,"tarbase","tarbase",0.92814054832254,0.0226541480340749,0.00769086688977653,TRUE,"miR-34-5p/449-5p","miR-21-3p/3591-3p","hsa-mir-34b,hsa-mir-34c","hsa-mir-21"
57600,"FNIP2","hsa-mir-503-5p","hsa-mir-26a-5p",0.006,FALSE,NA,NA,NA,"tarbase","tarbase",0.898289598290528,-0.0319561359731917,0.0186640031438302,TRUE,"miR-503-5p","miR-26-5p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424","hsa-mir-26a-1"
57604,"TRMT9B","hsa-mir-186-5p","hsa-mir-503-5p",0.0055,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30897321'>PubMedLink</a>",NA,NA,"mirtarbase","mirtarbase",0.802532094437832,-0.0726516440753772,0.017394630529844,TRUE,"miR-186-5p","miR-503-5p","hsa-mir-186","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
57604,"TRMT9B","hsa-mir-491-5p","hsa-mir-186-5p",5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30405785'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30897321'>PubMedLink</a>",NA,"mirtarbase","mirtarbase",0.802532094437832,-0.0726516440753772,0.00238541771304202,TRUE,"miR-491-5p","miR-186-5p","hsa-mir-491","hsa-mir-186"
57604,"TRMT9B","hsa-mir-491-5p","hsa-mir-503-5p",0.0015,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30405785'>PubMedLink</a>",NA,NA,"mirtarbase","mirtarbase",0.802532094437832,-0.0726516440753772,0.00606853029700721,TRUE,"miR-491-5p","miR-503-5p","hsa-mir-491","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
57604,"TRMT9B","hsa-mir-503-5p","hsa-mir-30b-3p",0.0095,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.802532094437832,-0.0726516440753772,0.0268139758320127,TRUE,"miR-503-5p","miR-30b-3p/1273h-5p/3689-3p/6779-5p/6780a-5p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424","hsa-mir-30b,hsa-mir-30d"
57695,"USP37","hsa-mir-330-3p","hsa-mir-18a-5p",0.0085,FALSE,NA,NA,NA,"tarbase","tarbase",0.545872407494965,0.173296645759221,0.02457266769468,TRUE,"miR-330-3p","miR-18-5p","hsa-mir-330","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
57801,"HES4","hsa-mir-1307-3p","hsa-mir-766-3p",0.0095,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27786411'>PubMedLink</a>","tarbase","tarbase",0.782657730781391,0.0687691575199523,0.0268139758320127,TRUE,"miR-1307-3p","miR-766-3p","hsa-mir-1307","hsa-mir-766"
58528,"RRAGD","hsa-mir-15b-5p","hsa-mir-181a-2-3p",0.005,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30093112'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.593720721280838,-0.12944957028476,0.0161411319557731,TRUE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-181a-2-3p","hsa-mir-15b,hsa-mir-16-2","hsa-mir-181a-2,hsa-mir-181b-2"
58528,"RRAGD","hsa-mir-17-5p","hsa-mir-19b-3p",0.001,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30302813'>PubMedLink</a>",NA,NA,"mirtarbase tarbase","mirtarbase tarbase",0.593720721280838,-0.12944957028476,0.00432402658492913,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-19-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
58528,"RRAGD","hsa-mir-20a-5p","hsa-mir-19b-3p",0.009,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase",0.593720721280838,-0.12944957028476,0.0256917975637121,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-19-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
64127,"NOD2","hsa-mir-320c","hsa-mir-9-3p",0.0045,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.452940139883748,0.215474889638654,0.014824612716763,TRUE,"miR-320","miR-9-3p","hsa-mir-320c-1","hsa-mir-9-1"
64283,"ARHGEF28","hsa-mir-134-5p","hsa-mir-1226-3p",0.009,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.676111249330591,-0.11312240396751,0.0256917975637121,TRUE,"miR-134-5p","miR-1226-3p","hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541","hsa-mir-1226"
64393,"ZMAT3","hsa-mir-590-3p","hsa-mir-29b-2-5p",0.0095,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30257395'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.953630838145458,0.0145821157366559,0.0268139758320127,TRUE,"miR-590-3p","miR-29b-2-5p","hsa-mir-590","hsa-mir-29c,hsa-mir-29b-2"
64399,"HHIP","hsa-mir-185-5p","hsa-mir-155-5p",0.0035,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.299924349403228,-0.416684246626178,0.0121405078391275,TRUE,"miR-185-5p","miR-155-5p","hsa-mir-185","hsa-mir-155"
64744,"SMAP2","hsa-let-7e-5p","hsa-mir-708-5p",5e-04,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30783484'>PubMedLink</a>",NA,"mirtarbase","mirtarbase",0.782539371715278,0.0659728565602155,0.00238541771304202,TRUE,"let-7-5p/98-5p","miR-28-5p/708-5p","hsa-mir-99b,hsa-let-7e,hsa-mir-125a","hsa-mir-708"
64866,"CDCP1","hsa-mir-181b-5p","hsa-mir-26a-2-3p",0.0025,FALSE,NA,NA,NA,"tarbase","tarbase",0.981451852958941,0.00620692283321981,0.00924217067538465,TRUE,"miR-181-5p","miR-26-3p","hsa-mir-181b-1,hsa-mir-181a-1","hsa-mir-26a-2"
64866,"CDCP1","hsa-mir-181b-5p","hsa-mir-874-3p",0.003,FALSE,NA,NA,NA,"tarbase","tarbase",0.981451852958941,0.00620692283321981,0.0107117832798717,TRUE,"miR-181-5p","miR-874-3p","hsa-mir-181b-1,hsa-mir-181a-1","hsa-mir-874"
64866,"CDCP1","hsa-mir-505-5p","hsa-mir-874-3p",0.0095,FALSE,NA,NA,NA,"tarbase","tarbase",0.981451852958941,0.00620692283321981,0.0268139758320127,TRUE,"miR-505-5p","miR-874-3p","hsa-mir-505","hsa-mir-874"
65059,"RAPH1","hsa-mir-424-5p","hsa-mir-362-3p",0.0065,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15609301'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15609301'>PubMedLink</a>","mirtarbase tarbase","mirtarbase",0.765803715092619,0.0882536926522053,0.0198957335281102,TRUE,"miR-15-5p/16-5p/195-5p/424-5p/497-5p","miR-329-3p/362-3p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502"
65059,"RAPH1","hsa-mir-628-5p","hsa-mir-497-5p",5e-04,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15609301'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15609301'>PubMedLink</a>","tarbase","mirtarbase",0.765803715092619,0.0882536926522053,0.00238541771304202,TRUE,"miR-628-5p","miR-15-5p/16-5p/195-5p/424-5p/497-5p","hsa-mir-628","hsa-mir-195,hsa-mir-497"
65059,"RAPH1","hsa-mir-628-5p","hsa-mir-628-3p",0.0025,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/15609301'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15609301'>PubMedLink</a>","tarbase","tarbase",0.765803715092619,0.0882536926522053,0.00924217067538465,TRUE,"miR-628-5p","miR-628-3p","hsa-mir-628","hsa-mir-628"
65084,"TMEM135","hsa-mir-99a-5p","hsa-mir-1-3p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase",0.806124650112425,-0.0616315353662221,0.017394630529844,TRUE,"miR-99-5p/100-5p","miR-1-3p/206","hsa-mir-99a,hsa-let-7c","hsa-mir-133a-1,hsa-mir-1-2"
79026,"AHNAK","hsa-mir-143-5p","hsa-mir-766-3p",0.008,FALSE,NA,NA,NA,"tarbase","tarbase",0.979593960418973,0.00579917144228937,0.0234112717712783,TRUE,"miR-143-5p","miR-766-3p","hsa-mir-143,hsa-mir-145","hsa-mir-766"
79026,"AHNAK","hsa-mir-145-5p","hsa-mir-766-3p",0.0025,FALSE,NA,NA,NA,"tarbase","tarbase",0.979593960418973,0.00579917144228937,0.00924217067538465,TRUE,"miR-145-5p","miR-766-3p","hsa-mir-143,hsa-mir-145","hsa-mir-766"
79026,"AHNAK","hsa-mir-191-5p","hsa-mir-196b-5p",0.008,FALSE,NA,NA,NA,"tarbase","tarbase",0.979593960418973,0.00579917144228937,0.0234112717712783,TRUE,"miR-191-5p","miR-196-5p","hsa-mir-425,hsa-mir-191","hsa-mir-196b"
79026,"AHNAK","hsa-mir-197-3p","hsa-mir-145-5p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase",0.979593960418973,0.00579917144228937,0.00606853029700721,TRUE,"miR-197-3p","miR-145-5p","hsa-mir-197","hsa-mir-143,hsa-mir-145"
79026,"AHNAK","hsa-mir-22-5p","hsa-mir-145-5p",0,FALSE,NA,NA,NA,"tarbase","tarbase",0.979593960418973,0.00579917144228937,0,TRUE,"miR-22-5p","miR-145-5p","hsa-mir-22","hsa-mir-143,hsa-mir-145"
79026,"AHNAK","hsa-mir-33a-5p","hsa-mir-143-5p",0.004,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/26622808'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.979593960418973,0.00579917144228937,0.0135030682114341,TRUE,"miR-33-5p","miR-143-5p","hsa-mir-33a","hsa-mir-143,hsa-mir-145"
79026,"AHNAK","hsa-mir-362-3p","hsa-mir-133a-3p",0.009,FALSE,NA,NA,NA,"tarbase","tarbase",0.979593960418973,0.00579917144228937,0.0256917975637121,TRUE,"miR-329-3p/362-3p",NA,"hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502","hsa-mir-133a-1,hsa-mir-1-2"
79056,"PRRG4","hsa-mir-16-2-3p","hsa-mir-454-3p",0.0055,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.692098752339912,-0.104497699094786,0.017394630529844,TRUE,"miR-16-2-3p/195-3p","miR-130-3p/301-3p/454-3p","hsa-mir-15b,hsa-mir-16-2","hsa-mir-454"
79056,"PRRG4","hsa-mir-17-5p","hsa-mir-19a-3p",0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30302813'>PubMedLink</a>",NA,NA,"mirtarbase","mirtarbase tarbase",0.692098752339912,-0.104497699094786,0,TRUE,"miR-17-5p/20-5p/93-5p/106-5p/519-3p","miR-19-3p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
