"miRNA1","miRNA2","TF","hgnc_symbol_tf","Target","hgnc_symbol_target","ModeOfRegulation","TwoVar_mirna1_tf","TwoVar_mirna1_target","TwoVar_mirna2_target","mirna1mirna2_target","BH_pvalues_adjusted"
"hsa-mir-335-5p","hsa-mir-425-5p",7003,"TEAD1",5130,"PCYT1A",1,0,0.12,0.0585,0.0065,0.0182793030488427
"hsa-mir-484","hsa-mir-505-3p",7003,"TEAD1",5130,"PCYT1A",1,0,0.382,0.096,0.0055,0.01593687781815
"hsa-mir-191-5p","hsa-mir-505-3p",9575,"CLOCK",5130,"PCYT1A",1,0.0015,0.215,0.1345,0.0045,0.0135177676723668
"hsa-mir-148a-3p","hsa-mir-203a-3p",9575,"CLOCK",5130,"PCYT1A",1,0.002,0.1,0.4465,0.0085,0.0227665746750619
"hsa-mir-335-5p","hsa-mir-484",7003,"TEAD1",5130,"PCYT1A",1,0,0.1175,0.3255,0.0075,0.0205637965601803
"hsa-mir-484","hsa-mir-505-3p",9575,"CLOCK",5130,"PCYT1A",1,0.006,0.382,0.096,0.0055,0.01593687781815
"hsa-mir-425-5p","hsa-mir-505-3p",7003,"TEAD1",5130,"PCYT1A",1,0,0.038,0.1195,0.0075,0.0205637965601803
"hsa-mir-191-5p","hsa-mir-335-5p",7003,"TEAD1",5130,"PCYT1A",1,0,0.2105,0.107,0.0035,0.0109743199840832
"hsa-mir-23b-5p","hsa-mir-335-5p",7003,"TEAD1",5130,"PCYT1A",1,0,0.71,0.1385,0.003,0.00965021772092842
"hsa-mir-191-5p","hsa-mir-501-5p",9575,"CLOCK",5130,"PCYT1A",1,0.0025,0.182,0.1075,0.008,0.0216768298673653
"hsa-mir-505-3p","hsa-mir-532-3p",7003,"TEAD1",5130,"PCYT1A",1,0,0.141,0.1715,0.009,0.023840869252011
"hsa-mir-148a-3p","hsa-mir-221-5p",7003,"TEAD1",5142,"PDE4B",1,0,0.998,0.231,5e-04,0.00206526839983525
"hsa-mir-29b-1-5p","hsa-mir-505-3p",7003,"TEAD1",5142,"PDE4B",1,0,0.0985,0.0435,0.0035,0.0109743199840832
"hsa-mir-221-5p","hsa-mir-625-3p",7003,"TEAD1",5142,"PDE4B",1,0,0.2695,0.443,0.002,0.00686677317619719
"hsa-mir-424-5p","hsa-mir-431-5p",687,"KLF9",5187,"PER1",1,0,0.539,0.458,0.004,0.0122608502361767
"hsa-mir-130b-3p","hsa-mir-146a-5p",2099,"ESR1",5272,"SERPINB9",1,0,0.022,0.1545,0,0
"hsa-mir-335-3p","hsa-mir-550a-5p",2099,"ESR1",5272,"SERPINB9",1,0,0.0475,0.513,0.0075,0.0205637965601803
"hsa-mir-203a-3p","hsa-mir-874-3p",2309,"FOXO3",5290,"PIK3CA",1,0.007,0.0255,0.011,0.001,0.0037963109535772
"hsa-mir-335-5p","hsa-mir-582-5p",571,"BACH1",5293,"PIK3CD",1,0.008,0.0995,0.0945,0.0075,0.0205637965601803
"hsa-mir-331-3p","hsa-mir-503-5p",5089,"PBX2",5295,"PIK3R1",1,0,0.02,0.02,0.001,0.0037963109535772
"hsa-mir-200b-3p","hsa-mir-27a-5p",367,"AR",5300,"PIN1",1,0,0.026,0.7575,0.0095,0.0249079785464167
"hsa-mir-200b-3p","hsa-mir-96-5p",367,"AR",5300,"PIN1",1,0,0.032,0.3355,0.0095,0.0249079785464167
"hsa-mir-200c-3p","hsa-mir-27a-5p",367,"AR",5300,"PIN1",1,0,0.034,0.7055,5e-04,0.00206526839983525
"hsa-mir-125a-3p","hsa-mir-20a-5p",4601,"MXI1",5315,"PKM",-1,0,0.027,0.0225,0,0
"hsa-mir-19b-3p","hsa-mir-9-5p",2113,"ETS1",5328,"PLAU",1,0,0.0155,0.1445,0.005,0.014740642092323
"hsa-mir-20a-3p","hsa-mir-93-3p",687,"KLF9",5339,"PLEC",1,0,0.0165,0.0135,0.006,0.0171259799736086
"hsa-mir-1296-5p","hsa-mir-511-5p",687,"KLF9",5339,"PLEC",1,0,0.0105,0.0375,0.008,0.0216768298673653
"hsa-mir-20a-3p","hsa-mir-9-5p",1316,"KLF6",5339,"PLEC",1,0.0095,0.0155,0.839,0.003,0.00965021772092842
"hsa-mir-1266-5p","hsa-mir-93-3p",687,"KLF9",5339,"PLEC",1,0,0.3295,0.014,0.0035,0.0109743199840832
"hsa-mir-20a-3p","hsa-mir-26b-5p",1316,"KLF6",5339,"PLEC",1,0.008,0.0135,0.2065,0.001,0.0037963109535772
"hsa-mir-1266-5p","hsa-mir-342-3p",687,"KLF9",5339,"PLEC",1,0,0.2915,0.043,0.0035,0.0109743199840832
"hsa-mir-151a-5p","hsa-mir-7-1-3p",1316,"KLF6",5339,"PLEC",1,0.0035,0.092,0.011,0.0015,0.00537950932477974
"hsa-mir-191-3p","hsa-mir-342-3p",687,"KLF9",5339,"PLEC",1,0,0.1115,0.027,0.0025,0.00828396427605955
"hsa-mir-424-5p","hsa-mir-93-3p",687,"KLF9",5339,"PLEC",1,0,0.35,0.015,0.006,0.0171259799736086
"hsa-mir-151a-5p","hsa-mir-342-3p",687,"KLF9",5339,"PLEC",1,0,0.0705,0.0475,0.0075,0.0205637965601803
"hsa-mir-20a-3p","hsa-mir-9-5p",688,"KLF5",5339,"PLEC",1,0.0045,0.0155,0.839,0.003,0.00965021772092842
"hsa-mir-1266-5p","hsa-mir-505-3p",687,"KLF9",5339,"PLEC",1,0,0.361,0.4955,0.004,0.0122608502361767
"hsa-let-7i-3p","hsa-mir-146b-5p",687,"KLF9",5339,"PLEC",1,0.0035,0.194,0.0155,0.0095,0.0249079785464167
"hsa-mir-20a-3p","hsa-mir-342-3p",687,"KLF9",5339,"PLEC",1,0,0.013,0.033,0,0
"hsa-mir-141-3p","hsa-mir-221-5p",688,"KLF5",5339,"PLEC",1,0,0.1215,0.28,0.001,0.0037963109535772
"hsa-mir-141-3p","hsa-mir-221-5p",1316,"KLF6",5339,"PLEC",1,0,0.1215,0.28,0.001,0.0037963109535772
"hsa-mir-151a-5p","hsa-mir-153-3p",688,"KLF5",5339,"PLEC",1,0.0015,0.0665,0.2855,0.006,0.0171259799736086
"hsa-mir-671-5p","hsa-mir-96-5p",27086,"FOXP1",5366,"PMAIP1",-1,0,0.016,0.0325,0.001,0.0037963109535772
"hsa-mir-141-3p","hsa-mir-501-3p",27086,"FOXP1",5366,"PMAIP1",-1,0,0.0275,0.0285,0.0015,0.00537950932477974
"hsa-mir-183-5p","hsa-mir-501-3p",27086,"FOXP1",5366,"PMAIP1",-1,0,0.011,0.035,0,0
"hsa-mir-193b-3p","hsa-mir-653-5p",1869,"E2F1",5422,"POLA1",1,0,0.7185,0.0215,0.0095,0.0249079785464167
"hsa-mir-19b-3p","hsa-mir-20a-3p",3662,"IRF4",5450,"POU2AF1",1,0.0075,0.0105,0.026,0.0035,0.0109743199840832
"hsa-mir-20a-3p","hsa-mir-335-5p",5452,"POU2F2",5450,"POU2AF1",1,0,0.025,0.3695,0.0045,0.0135177676723668
"hsa-mir-141-3p","hsa-mir-7-5p",53335,"BCL11A",5527,"PPP2R5C",1,0,0.0305,0.0325,0.001,0.0037963109535772
"hsa-mir-200a-3p","hsa-mir-7-5p",53335,"BCL11A",5527,"PPP2R5C",1,5e-04,0.011,0.028,0.001,0.0037963109535772
"hsa-mir-130b-3p","hsa-mir-19b-1-5p",53335,"BCL11A",5527,"PPP2R5C",1,0.0025,0.076,0.037,0.0035,0.0109743199840832
"hsa-mir-130b-3p","hsa-mir-590-5p",53335,"BCL11A",5527,"PPP2R5C",1,0.0025,0.084,0.044,0.003,0.00965021772092842
"hsa-mir-130b-3p","hsa-mir-196b-5p",53335,"BCL11A",5527,"PPP2R5C",1,0.0015,0.065,0.0235,0.0065,0.0182793030488427
"hsa-mir-130b-3p","hsa-mir-7-5p",53335,"BCL11A",5527,"PPP2R5C",1,0.0045,0.088,0.0245,0.0075,0.0205637965601803
"hsa-mir-130b-3p","hsa-mir-33a-5p",53335,"BCL11A",5527,"PPP2R5C",1,0.0025,0.0725,0.2545,0.001,0.0037963109535772
"hsa-mir-192-3p","hsa-mir-196a-5p",53335,"BCL11A",5527,"PPP2R5C",1,0.0085,0.011,0.102,0.0085,0.0227665746750619
"hsa-mir-23b-5p","hsa-mir-500a-3p",4205,"MEF2A",5581,"PRKCE",1,0.0045,0.249,0.058,5e-04,0.00206526839983525
"hsa-mir-146a-5p","hsa-mir-503-5p",6772,"STAT1",5610,"EIF2AK2",1,0,0.111,0.163,0.0075,0.0205637965601803
"hsa-mir-142-3p","hsa-mir-146a-5p",6772,"STAT1",5610,"EIF2AK2",1,0,0.487,0.0885,0.001,0.0037963109535772
"hsa-mir-142-3p","hsa-mir-455-3p",6773,"STAT2",5610,"EIF2AK2",1,0,0.524,0.0155,0.0075,0.0205637965601803
"hsa-mir-455-3p","hsa-mir-7-5p",6773,"STAT2",5610,"EIF2AK2",1,0.0065,0.0225,0.4605,5e-04,0.00206526839983525
"hsa-mir-222-5p","hsa-mir-7-5p",6772,"STAT1",5610,"EIF2AK2",1,0,0.035,0.374,0.0085,0.0227665746750619
"hsa-mir-3614-5p","hsa-mir-3934-5p",3659,"IRF1",5610,"EIF2AK2",1,0,0.6035,0.5735,0.001,0.0037963109535772
"hsa-mir-222-5p","hsa-mir-503-5p",6772,"STAT1",5610,"EIF2AK2",1,0,0.038,0.1135,0.004,0.0122608502361767
"hsa-mir-7-5p","hsa-mir-93-5p",3659,"IRF1",5610,"EIF2AK2",1,0.0025,0.398,0.0935,0.004,0.0122608502361767
"hsa-mir-454-5p","hsa-mir-503-5p",2736,"GLI2",5727,"PTCH1",1,0,0.026,0.0195,5e-04,0.00206526839983525
"hsa-mir-141-3p","hsa-mir-32-3p",2113,"ETS1",5743,"PTGS2",1,0,0.265,0.0605,0.004,0.0122608502361767
"hsa-mir-141-3p","hsa-mir-484",2113,"ETS1",5743,"PTGS2",1,0,0.378,0.0125,0.0095,0.0249079785464167
"hsa-mir-18a-5p","hsa-mir-96-5p",6774,"STAT3",5743,"PTGS2",1,0,0.2545,0.0165,0.0075,0.0205637965601803
"hsa-mir-103a-2-5p","hsa-mir-20a-5p",6774,"STAT3",5743,"PTGS2",1,0,0.1365,0.011,0,0
"hsa-mir-18a-5p","hsa-mir-96-5p",3091,"HIF1A",5743,"PTGS2",1,0.0015,0.2545,0.0165,0.0075,0.0205637965601803
"hsa-mir-103a-2-5p","hsa-mir-17-5p",6774,"STAT3",5743,"PTGS2",1,0,0.099,0.011,0.0025,0.00828396427605955
"hsa-mir-424-5p","hsa-mir-874-3p",6774,"STAT3",5783,"PTPN13",1,0.008,0.1895,0.126,0,0
"hsa-mir-193b-3p","hsa-mir-615-3p",2099,"ESR1",5914,"RARA",1,0,0.3925,0.1995,0.0015,0.00537950932477974
"hsa-mir-1-3p","hsa-mir-106a-5p",6667,"SP1",5925,"RB1",1,0.009,0.0305,0.022,5e-04,0.00206526839983525
"hsa-mir-33b-5p","hsa-mir-96-5p",7182,"NR2C2",5927,"KDM5A",1,0,0.208,0.103,0.0025,0.00828396427605955
"hsa-mir-183-5p","hsa-mir-2355-3p",2005,"ELK4",5927,"KDM5A",1,0,0.013,0.307,5e-04,0.00206526839983525
"hsa-mir-20a-3p","hsa-mir-629-3p",2005,"ELK4",5927,"KDM5A",1,0,0.3605,0.4805,5e-04,0.00206526839983525
"hsa-mir-196b-5p","hsa-mir-203a-3p",2005,"ELK4",5927,"KDM5A",1,0.002,0.0385,0.157,0.0095,0.0249079785464167
"hsa-mir-130b-5p","hsa-mir-155-5p",2005,"ELK4",5927,"KDM5A",1,0,0.0675,0.713,0.003,0.00965021772092842
"hsa-mir-143-3p","hsa-mir-501-5p",7182,"NR2C2",5927,"KDM5A",1,0.0075,0.0765,0.1355,0.0075,0.0205637965601803
"hsa-mir-20a-3p","hsa-mir-629-3p",7182,"NR2C2",5927,"KDM5A",1,0.0025,0.3605,0.4805,5e-04,0.00206526839983525
"hsa-mir-130b-5p","hsa-mir-155-5p",7182,"NR2C2",5927,"KDM5A",1,0,0.0675,0.713,0.003,0.00965021772092842
"hsa-mir-196b-5p","hsa-mir-200b-3p",2005,"ELK4",5927,"KDM5A",1,5e-04,0.0345,0.199,0.0045,0.0135177676723668
"hsa-mir-196b-5p","hsa-mir-24-1-5p",2005,"ELK4",5927,"KDM5A",1,0.001,0.0325,0.523,0.0045,0.0135177676723668
"hsa-mir-192-5p","hsa-mir-215-5p",10664,"CTCF",5934,"RBL2",1,0.0045,0.1845,0.415,0.009,0.023840869252011
"hsa-mir-192-5p","hsa-mir-615-3p",10664,"CTCF",5934,"RBL2",1,0.0035,0.2055,0.014,0.0065,0.0182793030488427
"hsa-mir-362-3p","hsa-mir-377-3p",405,"ARNT",5937,"RBMS1",1,0.0015,0.0445,0.0325,0.007,0.019426893081761
"hsa-mir-362-3p","hsa-mir-377-3p",7003,"TEAD1",5937,"RBMS1",1,0,0.0445,0.0325,0.007,0.019426893081761
"hsa-mir-324-5p","hsa-mir-455-5p",6667,"SP1",5966,"REL",1,0,0.3705,0.36,0.0065,0.0182793030488427
"hsa-mir-133b","hsa-mir-511-5p",6667,"SP1",5966,"REL",1,0.002,0.2085,0.676,0.0065,0.0182793030488427
"hsa-mir-146b-5p","hsa-mir-653-5p",6772,"STAT1",5980,"REV3L",1,0,0.057,0.062,0.0055,0.01593687781815
"hsa-mir-17-5p","hsa-mir-196b-5p",1876,"E2F6",6050,"RNH1",-1,0,0.0115,0.0845,0.004,0.0122608502361767
"hsa-mir-143-3p","hsa-mir-345-5p",1876,"E2F6",6050,"RNH1",-1,0.0035,0.2255,0.021,5e-04,0.00206526839983525
"hsa-mir-182-5p","hsa-mir-335-5p",60468,"BACH2",6101,"RP1",1,0,0.0105,0.029,0.0035,0.0109743199840832
"hsa-mir-335-5p","hsa-mir-7-1-3p",60468,"BACH2",6101,"RP1",1,0.0015,0.0445,0.0265,0.007,0.019426893081761
"hsa-mir-30a-5p","hsa-mir-9-5p",4609,"MYC",6154,"RPL26",1,0.001,0.183,0.141,0.004,0.0122608502361767
"hsa-mir-130a-3p","hsa-mir-30a-3p",4609,"MYC",6210,"RPS15A",1,0.0085,0.3575,0.055,0.0085,0.0227665746750619
"hsa-mir-30a-5p","hsa-mir-940",4609,"MYC",6223,"RPS19",1,0.001,0.072,0.0945,0.0015,0.00537950932477974
"hsa-mir-125b-5p","hsa-mir-629-3p",4779,"NFE2L1",6272,"SORT1",1,0.005,0.33,0.0215,0,0
"hsa-let-7c-5p","hsa-mir-193b-3p",1869,"E2F1",6294,"SAFB",1,0,0.1535,0.548,0.0025,0.00828396427605955
"hsa-mir-1301-3p","hsa-mir-145-5p",4090,"SMAD5",6311,"ATXN2",1,0,0.04,0.1085,0.003,0.00965021772092842
"hsa-mir-17-5p","hsa-mir-222-5p",196528,"ARID2",6314,"ATXN7",1,0.003,0.018,0.6445,0.0025,0.00828396427605955
"hsa-mir-194-5p","hsa-mir-429",196528,"ARID2",6314,"ATXN7",1,0.004,0.176,0.0325,5e-04,0.00206526839983525
"hsa-mir-17-5p","hsa-mir-194-5p",196528,"ARID2",6314,"ATXN7",1,0.0025,0.033,0.148,0.0085,0.0227665746750619
"hsa-mir-19a-3p","hsa-mir-629-3p",196528,"ARID2",6314,"ATXN7",1,5e-04,0.07,0.056,0.0075,0.0205637965601803
"hsa-mir-17-5p","hsa-mir-425-5p",196528,"ARID2",6314,"ATXN7",1,0.002,0.034,0.0215,0.005,0.014740642092323
"hsa-mir-19a-3p","hsa-mir-425-5p",196528,"ARID2",6314,"ATXN7",1,5e-04,0.0625,0.023,0.0035,0.0109743199840832
"hsa-mir-194-5p","hsa-mir-19b-3p",196528,"ARID2",6314,"ATXN7",1,0.0075,0.1555,0.026,0.0065,0.0182793030488427
"hsa-mir-194-5p","hsa-mir-19a-3p",196528,"ARID2",6314,"ATXN7",1,0.0035,0.1665,0.057,0.004,0.0122608502361767
"hsa-mir-19a-3p","hsa-mir-625-3p",196528,"ARID2",6314,"ATXN7",1,0.0015,0.0525,0.76,5e-04,0.00206526839983525
"hsa-mir-19a-3p","hsa-mir-222-5p",196528,"ARID2",6314,"ATXN7",1,0.002,0.0665,0.6635,0.0025,0.00828396427605955
"hsa-mir-18a-5p","hsa-mir-335-5p",3091,"HIF1A",6347,"CCL2",1,0.0085,0.014,0.0285,0.007,0.019426893081761
"hsa-mir-18a-5p","hsa-mir-335-5p",6774,"STAT3",6347,"CCL2",1,0,0.014,0.0285,0.007,0.019426893081761
"hsa-mir-484","hsa-mir-92a-1-5p",4150,"MAZ",6483,"ST3GAL2",1,0,0.0965,0.1885,0.005,0.014740642092323
"hsa-mir-378a-3p","hsa-mir-627-5p",688,"KLF5",6513,"SLC2A1",1,5e-04,0.377,0.927,0.0065,0.0182793030488427
"hsa-mir-143-3p","hsa-mir-484",688,"KLF5",6513,"SLC2A1",1,0,0.0635,0.011,0,0
"hsa-mir-185-3p","hsa-mir-616-5p",4286,"MITF",6591,"SNAI2",1,0,0.0485,0.022,0.008,0.0216768298673653
"hsa-mir-20b-5p","hsa-mir-378a-3p",2099,"ESR1",6595,"SMARCA2",1,0.0015,0.209,0.015,0.0095,0.0249079785464167
"hsa-mir-149-5p","hsa-mir-26b-5p",4772,"NFATC1",6595,"SMARCA2",1,0.0085,0.267,0.11,0.0045,0.0135177676723668
"hsa-mir-26b-5p","hsa-mir-27a-5p",367,"AR",6595,"SMARCA2",1,0,0.1395,0.0935,5e-04,0.00206526839983525
"hsa-mir-26b-3p","hsa-mir-26b-5p",2099,"ESR1",6595,"SMARCA2",1,0.002,0.0735,0.104,0.0065,0.0182793030488427
"hsa-mir-26b-5p","hsa-mir-874-3p",2099,"ESR1",6595,"SMARCA2",1,0.001,0.1165,0.0745,0.001,0.0037963109535772
"hsa-mir-148a-3p","hsa-mir-23b-5p",3662,"IRF4",6595,"SMARCA2",1,0,0.0225,0.0225,0.005,0.014740642092323
"hsa-mir-26b-5p","hsa-mir-96-5p",4790,"NFKB1",6648,"SOD2",1,0.009,0.374,0.28,0.002,0.00686677317619719
"hsa-mir-200c-3p","hsa-mir-93-5p",4801,"NFYB",6648,"SOD2",1,0,0.156,0.2925,0.0065,0.0182793030488427
"hsa-mir-17-5p","hsa-mir-200c-3p",4801,"NFYB",6648,"SOD2",1,0.002,0.4745,0.1275,0.002,0.00686677317619719
"hsa-mir-200c-3p","hsa-mir-500a-3p",4801,"NFYB",6648,"SOD2",1,0,0.146,0.5155,0.0095,0.0249079785464167
"hsa-mir-20a-3p","hsa-mir-96-5p",196,"AHR",6654,"SOS1",1,0,0.0135,0.1975,5e-04,0.00206526839983525
"hsa-mir-20a-3p","hsa-mir-429",196,"AHR",6654,"SOS1",1,0,0.014,0.0425,0.0045,0.0135177676723668
"hsa-mir-20a-3p","hsa-mir-500a-5p",196,"AHR",6654,"SOS1",1,0,0.011,0.059,0.0025,0.00828396427605955
"hsa-mir-20a-3p","hsa-mir-500a-3p",196,"AHR",6654,"SOS1",1,0,0.0135,0.022,0.0015,0.00537950932477974
"hsa-mir-20a-5p","hsa-mir-429",196,"AHR",6654,"SOS1",1,0.002,0.2275,0.0375,0.002,0.00686677317619719
"hsa-mir-20a-5p","hsa-mir-96-5p",196,"AHR",6654,"SOS1",1,5e-04,0.2395,0.21,0,0
"hsa-mir-106a-5p","hsa-mir-500a-5p",196,"AHR",6654,"SOS1",1,0.001,0.615,0.0495,0.0055,0.01593687781815
"hsa-mir-20a-5p","hsa-mir-425-5p",196528,"ARID2",6654,"SOS1",1,5e-04,0.2145,0.0125,0,0
"hsa-mir-155-5p","hsa-mir-221-5p",4602,"MYB",6670,"SP3",1,5e-04,0.206,0.208,5e-04,0.00206526839983525
"hsa-mir-150-5p","hsa-mir-370-3p",4602,"MYB",6670,"SP3",1,0.005,0.1885,0.069,0.0055,0.01593687781815
"hsa-let-7c-5p","hsa-mir-30a-5p",4090,"SMAD5",6670,"SP3",1,0.008,0.125,0.5045,0.003,0.00965021772092842
"hsa-mir-155-5p","hsa-mir-484",4602,"MYB",6670,"SP3",1,0,0.19,0.091,0.0015,0.00537950932477974
"hsa-mir-155-5p","hsa-mir-221-5p",4090,"SMAD5",6670,"SP3",1,0,0.206,0.208,5e-04,0.00206526839983525
"hsa-mir-130b-5p","hsa-mir-155-5p",4090,"SMAD5",6670,"SP3",1,0.009,0.0135,0.1985,0.0025,0.00828396427605955
"hsa-mir-148a-3p","hsa-mir-218-5p",4800,"NFYA",6670,"SP3",1,0.0055,0.269,0.227,0.004,0.0122608502361767
"hsa-mir-155-5p","hsa-mir-484",4090,"SMAD5",6670,"SP3",1,0,0.19,0.091,0.0015,0.00537950932477974
"hsa-mir-150-5p","hsa-mir-221-5p",4602,"MYB",6670,"SP3",1,0.0045,0.1915,0.2315,0,0
"hsa-mir-130b-3p","hsa-mir-484",4090,"SMAD5",6670,"SP3",1,5e-04,0.017,0.086,0.0025,0.00828396427605955
"hsa-mir-148a-3p","hsa-mir-30a-5p",7003,"TEAD1",6711,"SPTBN1",1,0,0.238,0.0195,0.008,0.0216768298673653
"hsa-mir-326","hsa-mir-362-3p",7003,"TEAD1",6711,"SPTBN1",1,0.0015,0.014,0.458,0.0035,0.0109743199840832
"hsa-mir-143-5p","hsa-mir-7-5p",7003,"TEAD1",6711,"SPTBN1",1,0.0035,0.23,0.8265,0.002,0.00686677317619719
"hsa-mir-133b","hsa-mir-342-3p",6667,"SP1",6720,"SREBF1",1,0.0055,0.055,0.3115,0.0065,0.0182793030488427
"hsa-mir-20a-5p","hsa-mir-30a-5p",27107,"ZBTB11",6738,"RO60",1,0,0.229,0.5335,0.004,0.0122608502361767
"hsa-mir-153-3p","hsa-mir-20a-5p",1385,"CREB1",6770,"STAR",1,0.007,0.219,0.124,0,0
"hsa-mir-182-5p","hsa-mir-200a-5p",1385,"CREB1",6770,"STAR",1,0,0.026,0.012,0.0075,0.0205637965601803
"hsa-mir-125b-5p","hsa-mir-494-3p",6774,"STAT3",6772,"STAT1",1,0,0.024,0.6815,0.0015,0.00537950932477974
"hsa-mir-155-5p","hsa-mir-362-3p",6688,"SPI1",6774,"STAT3",1,0,0.2065,0.0915,0.0065,0.0182793030488427
"hsa-mir-155-5p","hsa-mir-362-3p",6772,"STAT1",6774,"STAT3",1,0,0.2065,0.0915,0.0065,0.0182793030488427
"hsa-mir-155-5p","hsa-mir-320d",7182,"NR2C2",6873,"TAF2",1,0.005,0.106,0.9565,0.0055,0.01593687781815
"hsa-mir-148a-3p","hsa-mir-155-5p",6688,"SPI1",6886,"TAL1",1,0.003,0.0115,0.32,0,0
"hsa-let-7c-5p","hsa-mir-3065-3p",6773,"STAT2",6891,"TAP2",1,0,0.011,0.099,0.008,0.0216768298673653
"hsa-mir-34c-5p","hsa-mir-539-5p",3172,"HNF4A",6934,"TCF7L2",1,0,0.0115,0.046,0.0065,0.0182793030488427
"hsa-mir-129-5p","hsa-mir-338-5p",405,"ARNT",6938,"TCF12",1,0,0.3835,0.5875,0.0085,0.0227665746750619
"hsa-mir-1304-5p","hsa-mir-627-5p",11016,"ATF7",6938,"TCF12",1,5e-04,0.0145,0.0195,0.007,0.019426893081761
"hsa-mir-19b-3p","hsa-mir-34a-3p",93986,"FOXP2",7050,"TGIF1",-1,0,0.0165,0.3855,0.0025,0.00828396427605955
"hsa-mir-151a-5p","hsa-mir-194-5p",93986,"FOXP2",7050,"TGIF1",-1,0,0.057,0.032,5e-04,0.00206526839983525
"hsa-mir-151a-5p","hsa-mir-7-1-3p",93986,"FOXP2",7050,"TGIF1",-1,0,0.043,0.0905,0.001,0.0037963109535772
"hsa-mir-1301-3p","hsa-mir-183-5p",367,"AR",7067,"THRA",1,0,0.015,0.0215,0.0015,0.00537950932477974
"hsa-mir-1301-3p","hsa-mir-625-5p",367,"AR",7067,"THRA",1,0,0.0345,0.1775,5e-04,0.00206526839983525
"hsa-mir-148a-3p","hsa-mir-3613-5p",9575,"CLOCK",7074,"TIAM1",1,5e-04,0.9415,0.012,0.0095,0.0249079785464167
"hsa-mir-1292-5p","hsa-mir-301b-3p",6774,"STAT3",7076,"TIMP1",1,0.009,0.188,0.022,0.003,0.00965021772092842
"hsa-mir-19a-3p","hsa-mir-9-5p",4790,"NFKB1",7124,"TNF",1,0.0075,0.1395,0.841,0.004,0.0122608502361767
"hsa-mir-17-5p","hsa-mir-9-5p",4790,"NFKB1",7124,"TNF",1,5e-04,0.0255,0.838,0.004,0.0122608502361767
"hsa-mir-19a-3p","hsa-mir-9-5p",2113,"ETS1",7124,"TNF",1,0,0.1395,0.841,0.004,0.0122608502361767
"hsa-mir-148b-5p","hsa-mir-17-5p",2113,"ETS1",7124,"TNF",1,0,0.0955,0.0265,5e-04,0.00206526839983525
"hsa-mir-17-5p","hsa-mir-9-5p",2113,"ETS1",7124,"TNF",1,0,0.0255,0.838,0.004,0.0122608502361767
"hsa-mir-17-5p","hsa-mir-942-5p",4772,"NFATC1",7128,"TNFAIP3",1,0,0.0345,0.4995,5e-04,0.00206526839983525
"hsa-mir-93-5p","hsa-mir-942-5p",4772,"NFATC1",7128,"TNFAIP3",1,0,0.0275,0.426,0.007,0.019426893081761
"hsa-mir-324-5p","hsa-mir-940",4772,"NFATC1",7128,"TNFAIP3",1,0,0.2335,0.861,0.002,0.00686677317619719
"hsa-mir-18a-5p","hsa-mir-653-5p",4790,"NFKB1",7128,"TNFAIP3",1,0.0015,0.1365,0.107,0.001,0.0037963109535772
"hsa-mir-324-5p","hsa-mir-335-3p",4772,"NFATC1",7128,"TNFAIP3",1,0,0.1815,0.0535,0.0095,0.0249079785464167
"hsa-mir-335-3p","hsa-mir-942-5p",4772,"NFATC1",7128,"TNFAIP3",1,0,0.0455,0.433,0.0055,0.01593687781815
"hsa-mir-18a-5p","hsa-mir-942-5p",4772,"NFATC1",7128,"TNFAIP3",1,0,0.134,0.4905,0.002,0.00686677317619719
"hsa-mir-218-5p","hsa-mir-9-3p",1869,"E2F1",7157,"TP53",1,0,0.077,0.0875,0.0015,0.00537950932477974
"hsa-mir-1301-3p","hsa-mir-96-5p",11016,"ATF7",7158,"TP53BP1",1,0,0.092,0.105,0.004,0.0122608502361767
"hsa-mir-145-5p","hsa-mir-331-3p",11016,"ATF7",7158,"TP53BP1",1,0.001,0.5025,0.021,0,0
"hsa-mir-1301-3p","hsa-mir-182-5p",11016,"ATF7",7158,"TP53BP1",1,0,0.0755,0.0695,0.003,0.00965021772092842
"hsa-mir-193b-3p","hsa-mir-223-3p",1869,"E2F1",7159,"TP53BP2",1,0,0.0885,0.3495,0.001,0.0037963109535772
"hsa-mir-16-2-3p","hsa-mir-223-3p",1869,"E2F1",7159,"TP53BP2",1,0,0.0595,0.378,0.008,0.0216768298673653
"hsa-mir-193b-3p","hsa-mir-26b-5p",1871,"E2F3",7159,"TP53BP2",1,0,0.072,0.0325,0.002,0.00686677317619719
"hsa-mir-1301-3p","hsa-mir-548o-3p",6925,"TCF4",7204,"TRIO",1,0,0.0195,0.023,0.0065,0.0182793030488427
"hsa-mir-335-3p","hsa-mir-95-3p",7003,"TEAD1",7204,"TRIO",1,0,0.035,0.117,0.0015,0.00537950932477974
"hsa-mir-421","hsa-mir-616-5p",9935,"MAFB",7204,"TRIO",1,0,0.023,0.014,0,0
"hsa-mir-1301-3p","hsa-mir-95-3p",6925,"TCF4",7204,"TRIO",1,0,0.013,0.069,0.0015,0.00537950932477974
"hsa-mir-320c","hsa-mir-421",9935,"MAFB",7204,"TRIO",1,0,0.2785,0.0145,0.001,0.0037963109535772
"hsa-mir-503-5p","hsa-mir-95-3p",7003,"TEAD1",7204,"TRIO",1,0,0.0385,0.087,0.004,0.0122608502361767
