source,target,CancerTypes,count
miR-132-3p,miR-491-5p,LGG,1
miR-132-3p,miR-494-3p,LGG,1
miR-132-3p,miR-501-5p,SARC,1
miR-132-3p,miR-502-3p,SARC,1
miR-132-3p,miR-503-5p,SARC,1
miR-132-3p,miR-532-3p,SARC,1
miR-132-3p,miR-541-3p,LGG,1
miR-132-3p,miR-584-5p,LGG,1
miR-132-3p,miR-592,LGG,1
miR-132-3p,miR-616-5p,SARC,1
miR-132-3p,miR-625-5p,LGG,1
miR-132-3p,miR-628-3p,LGG,1
miR-132-3p,miR-651-5p,LGG,1
miR-132-3p,miR-7-2-3p,LGG,1
miR-132-3p,miR-7-5p,LGG,1
miR-132-3p,miR-766-3p,LGG,1
miR-132-3p,miR-874-3p,LGG,1
miR-132-3p,miR-877-5p,LGG,1
miR-132-3p,miR-92a-3p,SARC,1
miR-132-3p,miR-940,LGG,1
miR-132-5p,miR-185-3p,LGG,1
miR-132-5p,miR-185-5p,LGG,1
miR-132-5p,miR-323a-3p,LGG,1
miR-132-5p,miR-33b-5p,LGG,1
miR-132-5p,miR-34a-5p,SARC,1
miR-132-5p,miR-376a-5p,BRCA,1
miR-132-5p,miR-500b-5p,SARC,1
miR-132-5p,miR-508-3p,LGG,1
miR-132-5p,miR-744-3p,SARC,1
miR-132-5p,miR-940,LGG,1
miR-133a-3p,miR-133b,HNSC,1
miR-133a-3p,miR-134-5p,LGG,1
miR-133a-3p,miR-135a-5p,TGCT,1
miR-133a-3p,miR-136-3p,LGG,1
miR-133a-3p,miR-136-5p,LGG,1
miR-133a-3p,miR-139-3p,LGG,1
miR-133a-3p,miR-148a-3p,STAD,1
miR-133a-3p,miR-148b-5p,LGG,1
miR-133a-3p,miR-149-5p,LGG,1
miR-133a-3p,miR-150-5p,LGG,1
miR-133a-3p,miR-17-5p,SARC,1
miR-133a-3p,miR-181c-5p,LGG,1
miR-133a-3p,miR-185-5p,LGG,1
miR-133a-3p,miR-190a-5p,SARC,1
miR-133a-3p,miR-205-5p,TGCT,1
miR-133a-3p,miR-212-3p,LGG,1
miR-133a-3p,miR-218-5p,LGG,1
miR-133a-3p,miR-22-5p,SARC,1
miR-133a-3p,miR-221-3p,LGG,1
miR-133a-3p,miR-299-5p,LGG,1
miR-133a-3p,miR-29b-3p,LGG,1
miR-133a-3p,miR-301a-3p,BLCA,1
miR-133a-3p,miR-301b-3p,BLCA,1
miR-133a-3p,miR-30a-5p,BRCA,1
miR-133a-3p,miR-30c-2-3p,BLCA,1
miR-133a-3p,miR-31-5p,LGG,1
miR-133a-3p,miR-3200-3p,LGG,1
miR-133a-3p,miR-323a-3p,LGG,1
miR-133a-3p,miR-324-5p,BLCA,1
miR-133a-3p,miR-329-3p,LGG,1
miR-133a-3p,miR-330-3p,LGG,1
miR-133a-3p,miR-330-5p,LGG,1
miR-133a-3p,miR-340-5p,SARC,1
miR-133a-3p,miR-34a-5p,LGG,1
miR-133a-3p,miR-3613-5p,STAD,1
miR-133a-3p,miR-369-3p,LGG,1
miR-133a-3p,miR-370-3p,LGG,1
miR-133a-3p,miR-376a-5p,LGG,1
miR-133a-3p,miR-377-3p,LGG,1
miR-133a-3p,miR-377-5p,LGG,1
miR-133a-3p,miR-379-5p,LGG,1
miR-133a-3p,miR-380-5p,LGG,1
miR-133a-3p,miR-381-3p,LGG,1
miR-133a-3p,miR-3943,LGG,1
miR-133a-3p,miR-409-3p,LGG,1
miR-133a-3p,miR-410-3p,LGG,1
miR-133a-3p,miR-411-5p,LGG,1
miR-133a-3p,miR-425-5p,LGG,1
miR-133a-3p,miR-431-3p,LGG,1
miR-133a-3p,miR-432-5p,LGG,1
miR-133a-3p,miR-454-3p,HNSC,1
miR-133a-3p,miR-485-5p,LGG,1
miR-133a-3p,miR-487a-3p,LGG,1
miR-133a-3p,miR-491-3p,LGG,1
miR-133a-3p,miR-491-5p,LGG,1
miR-133a-3p,miR-495-3p,LGG,1
miR-133a-3p,miR-543,LGG,1
miR-133a-3p,miR-548j-5p,TGCT,1
miR-133a-3p,miR-582-3p,LGG,1
miR-133a-3p,miR-628-5p,LGG,1
miR-133a-3p,miR-654-3p,LGG,1
miR-133a-3p,miR-655-3p,LGG,1
miR-133a-3p,miR-7-5p,LGG,1
miR-133a-3p,miR-744-3p,LGG,1
miR-133a-3p,miR-766-3p,LGG,1
miR-133a-3p,miR-769-5p,LGG,1
miR-133a-3p,miR-770-5p,LGG,1
miR-133a-3p,miR-877-5p,LGG,1
miR-133a-3p,miR-9-5p,STAD,1
miR-133a-3p,miR-93-5p,BLCA,1
miR-133a-3p,miR-935,LGG,1
miR-133a-3p,miR-940,LGG,1
miR-133a-3p,miR-99a-5p,SARC,1
miR-133b,miR-142-3p,STAD,1
miR-133b,miR-149-5p,PRAD,1
miR-133b,miR-150-5p,STAD,1
miR-133b,miR-155-5p,STAD,1
miR-133b,miR-191-5p,STAD,1
miR-133b,miR-19b-3p,STAD,1
miR-133b,miR-204-5p,STAD,1
miR-133b,miR-20a-5p,HNSC,1
miR-133b,miR-214-3p,STAD,1
miR-133b,miR-30a-5p,STAD,1
miR-133b,miR-331-3p,STAD,1
miR-133b,miR-335-5p,STAD,1
miR-133b,miR-342-3p,STAD,1
miR-133b,miR-431-5p,STAD,1
miR-133b,miR-454-3p,HNSC,1
miR-133b,miR-503-5p,STAD,1
miR-133b,miR-511-5p,STAD,1
miR-133b,miR-9-5p,STAD,1
miR-134-5p,miR-136-5p,LGG,1
miR-134-5p,miR-145-3p,LGG,1
miR-134-5p,miR-149-5p,LGG,1
miR-134-5p,miR-181a-2-3p,THYM,1
miR-134-5p,miR-185-5p,LGG,1
miR-134-5p,miR-199a-3p,THYM,1
miR-134-5p,miR-199a-5p,THYM,1
miR-134-5p,miR-199b-5p,BLCA,1
miR-134-5p,miR-27b-3p,LGG,1
miR-134-5p,miR-299-5p,LGG,1
miR-134-5p,miR-29b-3p,LGG,1
miR-134-5p,miR-29c-3p,LGG,1
miR-134-5p,miR-323a-3p,LGG,1
miR-134-5p,miR-326,LGG,1
miR-134-5p,miR-328-3p,SARC,1
miR-134-5p,miR-329-3p,LGG,1
miR-134-5p,miR-33a-5p,UCEC,1
miR-134-5p,miR-369-3p,LGG,1
miR-134-5p,miR-370-3p,LGG,1
miR-134-5p,miR-381-3p,LGG,1
miR-134-5p,miR-424-5p,STAD,1
miR-134-5p,miR-432-5p,LGG,1
miR-134-5p,miR-485-3p,LGG,1
miR-134-5p,miR-485-5p,LGG,1
miR-134-5p,miR-497-5p,TGCT,1
miR-134-5p,miR-503-5p,SARC,1
miR-134-5p,miR-508-3p,LGG,1
miR-134-5p,miR-625-5p,LGG,1
miR-134-5p,miR-7-2-3p,LGG,1
miR-134-5p,miR-7-5p,LGG,1
miR-134-5p,miR-744-3p,LGG,1
miR-134-5p,miR-769-3p,LGG,1
miR-134-5p,miR-889-3p,LGG,1
miR-134-5p,miR-935,LGG,1
miR-135a-3p,miR-25-5p,OV,1
miR-135a-5p,miR-138-5p,KIRP,1
miR-135a-5p,miR-152-3p,TGCT,1
miR-135a-5p,miR-188-5p,TGCT,1
miR-135a-5p,miR-199a-3p,TGCT,1
miR-135a-5p,miR-199a-5p,TGCT,1
miR-135a-5p,miR-199b-3p,TGCT,1
miR-135a-5p,miR-199b-5p,TGCT,1
miR-135a-5p,miR-200c-3p,TGCT,1
miR-135a-5p,miR-20b-3p,TGCT,1
miR-135a-5p,miR-20b-5p,TGCT,1
miR-135a-5p,miR-219a-5p,TGCT,1
miR-135a-5p,miR-221-3p,THCA,1
miR-135a-5p,miR-302c-3p,TGCT,1
miR-135a-5p,miR-3065-5p,TGCT,1
miR-135a-5p,miR-335-5p,TGCT,1
miR-135a-5p,miR-338-3p,TGCT,1
miR-135a-5p,miR-362-3p,PRAD,1
miR-135a-5p,miR-363-3p,TGCT,1
miR-135a-5p,miR-450b-5p,TGCT,1
miR-135a-5p,miR-493-3p,TGCT,1
miR-135a-5p,miR-500b-5p,TGCT,1
miR-135a-5p,miR-519c-3p,TGCT,1
miR-135a-5p,miR-541-3p,TGCT,1
miR-135a-5p,miR-582-3p,TGCT,1
miR-135a-5p,miR-885-5p,TGCT,1
miR-135a-5p,miR-99a-3p,THYM,1
miR-135b-3p,miR-141-5p,STAD,1
miR-135b-3p,miR-148a-3p,STAD,1
miR-135b-3p,miR-26b-3p,STAD,1
miR-135b-3p,miR-942-5p,STAD,1
miR-135b-5p,miR-142-3p,TGCT,1
miR-135b-5p,miR-148a-5p,HNSC,1
miR-135b-5p,miR-148b-5p,STAD,1
miR-135b-5p,miR-149-5p,BRCA,1
miR-135b-5p,miR-15a-5p,THYM,1
miR-135b-5p,miR-17-5p,THYM,1
miR-135b-5p,miR-181b-5p,THYM,1
miR-135b-5p,miR-182-5p,THYM,1
miR-135b-5p,miR-18b-5p,THYM,1
miR-135b-5p,miR-193b-3p,BLCA,1
miR-135b-5p,miR-199a-3p,LGG,1
miR-135b-5p,miR-199b-3p,LGG,1
miR-135b-5p,miR-19a-3p,STAD,1
miR-135b-5p,miR-200a-3p,LUAD,1
miR-135b-5p,miR-205-5p,PAAD,1
miR-135b-5p,miR-20a-5p,THYM,1
miR-135b-5p,miR-20b-5p,THYM,1
miR-135b-5p,miR-221-5p,STAD,1
miR-135b-5p,miR-222-3p,UCEC,1
miR-135b-5p,miR-26b-3p,STAD,1
miR-135b-5p,miR-26b-5p,STAD,1
miR-135b-5p,miR-301a-3p,TGCT,1
miR-135b-5p,miR-301b-3p,TGCT,1
miR-135b-5p,miR-3065-5p,TGCT,1
miR-135b-5p,miR-31-5p,THYM,1
miR-135b-5p,miR-320b,LUAD,1
miR-135b-5p,miR-324-5p,STAD,1
miR-135b-5p,miR-335-3p,STAD,1
miR-135b-5p,miR-339-5p,STAD,1
miR-135b-5p,miR-34a-3p,STAD,1
miR-135b-5p,miR-362-3p,STAD,1
miR-135b-5p,miR-378a-3p,HNSC,1
miR-135b-5p,miR-378a-5p,TGCT,1
miR-135b-5p,miR-429,BRCA,1
miR-135b-5p,miR-450b-5p,LGG,1
miR-135b-5p,miR-483-3p,BLCA,1
miR-135b-5p,miR-491-5p,LGG,1
miR-135b-5p,miR-494-3p,STAD,1
miR-135b-5p,miR-503-5p,STAD,1
miR-135b-5p,miR-548e-3p,TGCT,1
miR-135b-5p,miR-570-3p,COAD,1
miR-135b-5p,miR-582-3p,KIRP,1
miR-135b-5p,miR-584-5p,LGG,1
miR-135b-5p,miR-616-3p,BLCA,1
miR-135b-5p,miR-629-3p,STAD,1
miR-135b-5p,miR-654-3p,TGCT,1
miR-135b-5p,miR-654-5p,TGCT,1
miR-135b-5p,miR-7-1-3p,STAD,1
miR-135b-5p,miR-874-3p,BLCA,1
miR-135b-5p,miR-9-5p,TGCT,1
miR-135b-5p,miR-939-5p,STAD,1
miR-136-3p,miR-142-3p,LGG,1
miR-136-3p,miR-142-5p,LGG,1
miR-136-3p,miR-145-5p,LGG,1
miR-136-3p,miR-149-5p,LGG,1
miR-136-3p,miR-185-5p,SARC,1
miR-136-3p,miR-218-5p,SARC,1
miR-136-3p,miR-24-1-5p,LGG,1
miR-136-3p,miR-27b-3p,LGG,1
miR-136-3p,miR-29b-3p,LGG,1
miR-136-3p,miR-29c-3p,LGG,1
miR-136-3p,miR-31-5p,LGG,1
miR-136-3p,miR-323a-3p,LGG,1
miR-136-3p,miR-326,LGG,1
miR-136-3p,miR-330-3p,LGG,1
miR-136-3p,miR-330-5p,LGG,1
miR-136-3p,miR-33a-3p,LGG,1
miR-136-3p,miR-33a-5p,LGG,1
miR-136-3p,miR-340-5p,LUAD,1
miR-136-3p,miR-378a-5p,LGG,1
miR-136-3p,miR-379-3p,LGG,1
miR-136-3p,miR-410-3p,LGG,1
miR-136-3p,miR-411-3p,LGG,1
miR-136-3p,miR-503-5p,SARC,1
miR-136-3p,miR-505-3p,SARC,1
miR-136-3p,miR-532-3p,SARC,1
miR-136-3p,miR-577,LGG,1
miR-136-3p,miR-592,LGG,1
miR-136-3p,miR-758-3p,BRCA,1
miR-136-3p,miR-766-3p,SARC,1
miR-136-3p,miR-877-5p,LGG,1
miR-136-5p,miR-138-1-3p,LGG,1
miR-136-5p,miR-149-5p,LGG,1
miR-136-5p,miR-150-5p,LGG,1
miR-136-5p,miR-185-5p,LGG,1
miR-136-5p,miR-186-5p,SARC,1
miR-136-5p,miR-18a-5p,LGG,1
miR-136-5p,miR-193b-3p,BRCA,1
miR-136-5p,miR-193b-5p,SARC,1
miR-136-5p,miR-197-3p,LGG,1
miR-136-5p,miR-199a-3p,THYM,1
miR-136-5p,miR-199a-5p,THYM,1
miR-136-5p,miR-199b-5p,LGG,1
miR-136-5p,miR-212-3p,LGG,1
miR-136-5p,miR-214-3p,THCA,1
miR-136-5p,miR-22-5p,LGG,1
miR-136-5p,miR-222-3p,LIHC,1
miR-136-5p,miR-222-5p,LGG,1
miR-136-5p,miR-223-3p,SARC,1
miR-136-5p,miR-23b-3p,LGG,1
miR-136-5p,miR-24-3p,LGG,1
miR-136-5p,miR-27b-3p,LGG,1
miR-136-5p,miR-299-5p,LGG,1
miR-136-5p,miR-29b-2-5p,LGG,1
miR-136-5p,miR-29b-3p,LGG,1
miR-136-5p,miR-29c-3p,LGG,1
miR-136-5p,miR-31-5p,LGG,1
miR-136-5p,miR-3170,THYM,1
miR-136-5p,miR-32-3p,LGG,1
miR-136-5p,miR-326,STAD,1
miR-136-5p,miR-330-3p,LGG,1
miR-136-5p,miR-330-5p,LGG,1
miR-136-5p,miR-335-5p,SARC,1
miR-136-5p,miR-33a-5p,LGG,1
miR-136-5p,miR-34c-5p,BLCA,1
miR-136-5p,miR-3613-5p,STAD,1
miR-136-5p,miR-362-3p,BLCA,1
miR-136-5p,miR-369-3p,BLCA,1
miR-136-5p,miR-376c-3p,THYM,1
miR-136-5p,miR-377-5p,THYM,1
miR-136-5p,miR-380-3p,LGG,1
miR-136-5p,miR-411-3p,LGG,1
miR-136-5p,miR-411-5p,SARC,1
miR-136-5p,miR-454-3p,SARC,1
miR-136-5p,miR-484,BRCA,1
miR-136-5p,miR-497-3p,THYM,1
miR-136-5p,miR-592,LGG,1
miR-136-5p,miR-625-5p,SARC,1
miR-136-5p,miR-653-5p,SARC,1
miR-136-5p,miR-664a-5p,SARC,1
miR-136-5p,miR-744-3p,LGG,1
miR-136-5p,miR-766-3p,LGG,1
miR-136-5p,miR-877-5p,LGG,1
miR-136-5p,miR-940,LGG,1
miR-138-1-3p,miR-144-3p,LGG,1
miR-138-1-3p,miR-145-5p,LGG,1
miR-138-1-3p,miR-185-5p,LGG,1
miR-138-1-3p,miR-29c-3p,LGG,1
miR-138-1-3p,miR-330-3p,LGG,1
miR-138-1-3p,miR-338-5p,LGG,1
miR-138-1-3p,miR-7-2-3p,LGG,1
miR-138-5p,miR-139-3p,LGG,1
miR-138-5p,miR-146b-5p,LGG,1
miR-138-5p,miR-148a-3p,THCA,1
miR-138-5p,miR-192-3p,KIRP,1
miR-138-5p,miR-195-5p,THYM,1
miR-138-5p,miR-200a-3p,LGG,1
miR-138-5p,miR-21-5p,THCA,1
miR-138-5p,miR-27b-3p,LGG,1
miR-138-5p,miR-299-5p,LGG,1
miR-138-5p,miR-29b-3p,LGG,1
miR-138-5p,miR-30c-5p,HNSC,1
miR-138-5p,miR-31-5p,LGG,1
miR-138-5p,miR-338-5p,THCA,1
miR-138-5p,miR-370-3p,LGG,1
miR-138-5p,miR-378a-3p,BLCA,1
miR-138-5p,miR-383-5p,LGG,1
miR-138-5p,miR-410-3p,LGG,1
miR-138-5p,miR-485-3p,LGG,1
miR-138-5p,miR-485-5p,LGG,1
miR-138-5p,miR-491-3p,LGG,1
miR-138-5p,miR-508-3p,LGG,1
miR-138-5p,miR-542-3p,THCA,1
miR-138-5p,miR-582-5p,LGG,1
miR-138-5p,miR-7-5p,BLCA,1
miR-138-5p,miR-769-5p,LGG,1
miR-138-5p,miR-770-5p,LGG,1
miR-138-5p,miR-889-3p,LGG,1
miR-139-3p,miR-139-5p,LGG,1
miR-139-3p,miR-142-3p,LGG,1
miR-139-3p,miR-145-5p,LGG,1
miR-139-3p,miR-183-5p,BRCA,1
miR-139-3p,miR-192-3p,PAAD,1
miR-139-3p,miR-203a-3p,LGG,1
miR-139-3p,miR-22-5p,LGG,1
miR-139-3p,miR-221-5p,SARC,1
miR-139-3p,miR-29c-3p,LGG,1
miR-139-3p,miR-330-3p,LGG,1
miR-139-3p,miR-410-3p,LGG,1
miR-139-3p,miR-421,LGG,1
miR-139-3p,miR-491-5p,LGG,1
miR-139-3p,miR-548e-3p,TGCT,1
miR-139-3p,miR-592,LGG,1
miR-139-3p,miR-628-3p,LGG,1
miR-139-3p,miR-655-3p,LGG,1
miR-139-3p,miR-671-5p,LGG,1
miR-139-3p,miR-7-5p,LGG,1
miR-139-3p,miR-874-3p,LGG,1
miR-139-5p,miR-183-5p,TGCT,1
miR-139-5p,miR-203a-3p,LGG,1
miR-139-5p,miR-20b-5p,THCA,1
miR-139-5p,miR-3065-3p,SARC,1
miR-139-5p,miR-330-3p,LGG,1
miR-139-5p,miR-338-3p,THCA,1
miR-139-5p,miR-33a-3p,LGG,1
miR-139-5p,miR-377-3p,LGG,1
miR-139-5p,miR-3943,LGG,1
miR-139-5p,miR-99a-5p,SARC,1
miR-141-3p,miR-148a-3p,STAD,1
miR-141-3p,miR-149-3p,TGCT,1
miR-141-3p,miR-155-5p,STAD,1
miR-141-3p,miR-181b-5p,BLCA,1
miR-141-3p,miR-181c-5p,SARC,1
miR-141-3p,miR-183-3p,BLCA,1
miR-141-3p,miR-18a-5p,BLCA,1
miR-141-3p,miR-18b-5p,TGCT,1
miR-141-3p,miR-192-5p,STAD,1
miR-141-3p,miR-193b-3p,BLCA,1
miR-141-3p,miR-194-3p,PAAD,1
miR-141-3p,miR-195-3p,THYM,1
miR-141-3p,miR-19a-3p,STAD,1
miR-141-3p,miR-19b-1-5p,BLCA,1
miR-141-3p,miR-200a-3p,BLCA,1
miR-141-3p,miR-200c-3p,BLCA,1
miR-141-3p,miR-203a-3p,BLCA,1
miR-141-3p,miR-20a-3p,STAD,1
miR-141-3p,miR-20a-5p,BLCA,1
miR-141-3p,miR-21-3p,LIHC,1
miR-141-3p,miR-218-5p,HNSC,1
miR-141-3p,miR-221-5p,STAD,1
miR-141-3p,miR-223-5p,HNSC,1
miR-141-3p,miR-224-5p,BLCA,1
miR-141-3p,miR-2355-3p,BLCA,1
miR-141-3p,miR-23c,PRAD,1
miR-141-3p,miR-24-1-5p,LGG,1
miR-141-3p,miR-26b-5p,STAD,1
miR-141-3p,miR-29b-2-5p,SARC,1
miR-141-3p,miR-29b-3p,BLCA,1
miR-141-3p,miR-29c-3p,BLCA,1
miR-141-3p,miR-301b-3p,HNSC,1
miR-141-3p,miR-302a-3p,TGCT,1
miR-141-3p,miR-302c-3p,TGCT,1
miR-141-3p,miR-302d-3p,TGCT,1
miR-141-3p,miR-302d-5p,TGCT,1
miR-141-3p,miR-3065-3p,TGCT,1
miR-141-3p,miR-32-3p,STAD,1
miR-141-3p,miR-324-5p,STAD,1
miR-141-3p,miR-335-3p,TGCT,1
miR-141-3p,miR-34a-3p,STAD,1
miR-141-3p,miR-3605-3p,STAD,1
miR-141-3p,miR-362-3p,STAD,1
miR-141-3p,miR-425-5p,BLCA,1
miR-141-3p,miR-4326,THYM,1
miR-141-3p,miR-452-5p,BLCA,1
miR-141-3p,miR-484,STAD,1
miR-141-3p,miR-485-3p,THYM,1
miR-141-3p,miR-491-3p,TGCT,1
miR-141-3p,miR-497-5p,THYM,1
miR-141-3p,miR-501-3p,STAD,1
miR-141-3p,miR-501-5p,STAD,1
miR-141-3p,miR-505-3p,STAD,1
miR-141-3p,miR-519b-3p,TGCT,1
miR-141-3p,miR-577,STAD,1
miR-141-3p,miR-582-3p,BLCA,1
miR-141-3p,miR-624-5p,STAD,1
miR-141-3p,miR-642a-5p,BLCA,1
miR-141-3p,miR-653-5p,BLCA,1
miR-141-3p,miR-654-3p,TGCT,1
miR-141-3p,miR-656-3p,LGG,1
miR-141-3p,miR-665,TGCT,1
miR-141-3p,miR-7-1-3p,STAD,1
miR-141-3p,miR-7-2-3p,LGG,1
miR-141-3p,miR-744-5p,BLCA,1
miR-141-3p,miR-9-5p,THYM,1
miR-141-3p,miR-93-3p,BLCA,1
miR-141-3p,miR-940,LGG,1
miR-141-3p,miR-944,BLCA,1
miR-141-5p,miR-142-3p,BLCA,1
miR-141-5p,miR-142-5p,STAD,1
miR-141-5p,miR-144-3p,STAD,1
miR-141-5p,miR-145-5p,BLCA,1
miR-141-5p,miR-148a-3p,STAD,1
miR-141-5p,miR-148b-5p,STAD,1
miR-141-5p,miR-153-3p,STAD,1
miR-141-5p,miR-16-2-3p,STAD,1
miR-141-5p,miR-200b-3p,HNSC,1
miR-141-5p,miR-204-5p,TGCT,1
miR-141-5p,miR-219a-1-3p,TGCT,1
miR-141-5p,miR-221-5p,STAD,1
miR-141-5p,miR-2355-5p,BLCA,1
miR-141-5p,miR-26b-3p,STAD,1
miR-141-5p,miR-26b-5p,STAD,1
miR-141-5p,miR-27a-5p,STAD,1
miR-141-5p,miR-29b-3p,BLCA,1
miR-141-5p,miR-3065-3p,TGCT,1
miR-141-5p,miR-30b-3p,STAD,1
miR-141-5p,miR-324-5p,STAD,1
miR-141-5p,miR-335-5p,STAD,1
miR-141-5p,miR-339-5p,STAD,1
miR-141-5p,miR-33b-5p,STAD,1
miR-141-5p,miR-362-3p,STAD,1
miR-141-5p,miR-484,STAD,1
miR-141-5p,miR-486-3p,TGCT,1
miR-141-5p,miR-519d-3p,TGCT,1
miR-141-5p,miR-526b-3p,TGCT,1
miR-141-5p,miR-629-3p,TGCT,1
miR-141-5p,miR-632,TGCT,1
miR-141-5p,miR-654-3p,STAD,1
miR-141-5p,miR-663a,TGCT,1
miR-141-5p,miR-7-5p,STAD,1
miR-141-5p,miR-873-5p,TGCT,1
miR-141-5p,miR-9-5p,TGCT,1
miR-141-5p,miR-93-3p,BLCA,1
miR-141-5p,miR-93-5p,STAD,1
miR-141-5p,miR-940,STAD,1
miR-141-5p,miR-942-5p,STAD,1
miR-141-5p,miR-96-5p,STAD,1
miR-142-3p,miR-145-5p,STAD,1
miR-142-3p,miR-149-3p,LGG,1
miR-142-3p,miR-149-5p,THYM,1
miR-142-3p,miR-155-5p,STAD,1
miR-142-3p,miR-181a-5p,THYM,1
miR-142-3p,miR-182-5p,TGCT,1
miR-142-3p,miR-183-3p,BRCA,1
miR-142-3p,miR-183-5p,STAD,1
miR-142-3p,miR-18a-5p,THYM,1
miR-142-3p,miR-197-3p,BRCA,1
miR-142-3p,miR-1976,SARC,1
miR-142-3p,miR-19a-3p,SARC,1
miR-142-3p,miR-19b-1-5p,BLCA,1
miR-142-3p,miR-19b-3p,SARC,1
miR-142-3p,miR-200b-3p,STAD,1
miR-142-3p,miR-203a-3p,LIHC,1
miR-142-3p,miR-20a-3p,BRCA,1
miR-142-3p,miR-21-5p,SARC,1
miR-142-3p,miR-2110,SARC,1
miR-142-3p,miR-212-3p,THYM,1
miR-142-3p,miR-219a-1-3p,SARC,1
miR-142-3p,miR-221-3p,SARC,1
miR-142-3p,miR-222-5p,STAD,1
miR-142-3p,miR-24-3p,LGG,1
miR-142-3p,miR-26b-3p,STAD,1
miR-142-3p,miR-27a-3p,LGG,1
miR-142-3p,miR-27a-5p,STAD,1
miR-142-3p,miR-29a-3p,TGCT,1
miR-142-3p,miR-29a-5p,BRCA,1
miR-142-3p,miR-29b-3p,HNSC,1
miR-142-3p,miR-301b-3p,THCA,1
miR-142-3p,miR-302c-3p,TGCT,1
miR-142-3p,miR-3065-3p,STAD,1
miR-142-3p,miR-30a-5p,STAD,1
miR-142-3p,miR-30b-3p,SARC,1
miR-142-3p,miR-30c-2-3p,THYM,1
miR-142-3p,miR-3130-5p,STAD,1
miR-142-3p,miR-323b-3p,STAD,1
miR-142-3p,miR-328-3p,SARC,1
miR-142-3p,miR-330-3p,SARC,1
miR-142-3p,miR-331-3p,SARC,1
miR-142-3p,miR-335-3p,BLCA,1
miR-142-3p,miR-335-5p,SARC,1
miR-142-3p,miR-33b-5p,PRAD,1
miR-142-3p,miR-362-3p,STAD,1
miR-142-3p,miR-372-3p,TGCT,1
miR-142-3p,miR-373-5p,TGCT,1
miR-142-3p,miR-378a-3p,TGCT,1
miR-142-3p,miR-378a-5p,TGCT,1
miR-142-3p,miR-381-3p,LIHC,1
miR-142-3p,miR-382-5p,SARC,1
miR-142-3p,miR-3928-3p,SARC,1
miR-142-3p,miR-410-3p,LGG,1
miR-142-3p,miR-425-5p,SARC,1
miR-142-3p,miR-454-3p,SARC,1
miR-142-3p,miR-486-3p,KIRC,1
miR-142-3p,miR-486-5p,LGG,1
miR-142-3p,miR-497-5p,TGCT,1
miR-142-3p,miR-499a-3p,TGCT,1
miR-142-3p,miR-505-3p,BRCA,1
miR-142-3p,miR-505-5p,BRCA,1
miR-142-3p,miR-518c-5p,TGCT,1
miR-142-3p,miR-519d-3p,TGCT,1
miR-142-3p,miR-520d-3p,TGCT,1
miR-142-3p,miR-532-3p,BRCA,1
miR-142-3p,miR-580-3p,HNSC,1
miR-142-3p,miR-582-5p,KIRP,1
miR-142-3p,miR-590-3p,BRCA,1
miR-142-3p,miR-625-3p,STAD,1
miR-142-3p,miR-628-5p,BRCA,1
miR-142-3p,miR-654-3p,BRCA,1
miR-142-3p,miR-7-1-3p,TGCT,1
miR-142-3p,miR-744-3p,LGG,1
miR-142-3p,miR-874-3p,THCA,1
miR-142-3p,miR-92b-3p,BRCA,1
miR-142-3p,miR-935,SARC,1
miR-142-3p,miR-96-5p,TGCT,1
miR-142-5p,miR-143-3p,LGG,1
miR-142-5p,miR-146b-5p,STAD,1
miR-142-5p,miR-148a-3p,STAD,1
miR-142-5p,miR-149-3p,LGG,1
miR-142-5p,miR-17-5p,THYM,1
miR-142-5p,miR-181a-2-3p,SARC,1
miR-142-5p,miR-181a-5p,SARC,1
miR-142-5p,miR-181b-5p,SARC,1
miR-142-5p,miR-181d-5p,THYM,1
miR-142-5p,miR-182-5p,SARC,1
miR-142-5p,miR-183-5p,TGCT,1
miR-142-5p,miR-185-5p,LGG,1
miR-142-5p,miR-18a-3p,LGG,1
miR-142-5p,miR-18a-5p,LGG,1
miR-142-5p,miR-193a-3p,LGG,1
miR-142-5p,miR-194-3p,ACC,1
miR-142-5p,miR-195-5p,TGCT,1
miR-142-5p,miR-199a-3p,LIHC,1
miR-142-5p,miR-199a-5p,BLCA,1
miR-142-5p,miR-199b-3p,LIHC,1
miR-142-5p,miR-19b-3p,BRCA,1
miR-142-5p,miR-200a-3p,STAD,1
miR-142-5p,miR-21-3p,SARC,1
miR-142-5p,miR-22-5p,LGG,1
miR-142-5p,miR-221-5p,STAD,1
miR-142-5p,miR-222-3p,SARC,1
miR-142-5p,miR-224-5p,LGG,1
miR-142-5p,miR-26b-3p,STAD,1
miR-142-5p,miR-27a-3p,LGG,1
miR-142-5p,miR-29a-3p,TGCT,1
miR-142-5p,miR-29b-3p,TGCT,1
miR-142-5p,miR-29c-3p,TGCT,1
miR-142-5p,miR-30c-1-3p,KIRP,1
miR-142-5p,miR-30c-5p,HNSC,1
miR-142-5p,miR-32-5p,LGG,1
miR-142-5p,miR-324-5p,BLCA,1
miR-142-5p,miR-328-3p,SARC,1
miR-142-5p,miR-330-5p,SARC,1
miR-142-5p,miR-331-3p,LGG,1
miR-142-5p,miR-33a-3p,STAD,1
miR-142-5p,miR-345-5p,SARC,1
miR-142-5p,miR-370-3p,BRCA,1
miR-142-5p,miR-377-3p,STAD,1
miR-142-5p,miR-378a-3p,LGG,1
