source,target,CancerTypes,count
miR-183-5p,miR-96-5p,HNSC - UCEC - LUAD - THYM - TGCT - LGG - LIHC - STAD - BLCA,9
miR-182-5p,miR-96-5p,HNSC - TGCT - PRAD - LGG - STAD - BLCA,6
miR-106a-5p,miR-20b-5p,BRCA - THYM - TGCT - PRAD - BLCA,5
miR-17-5p,miR-19a-3p,BRCA - THYM - SARC - STAD - BLCA,5
miR-17-5p,miR-20a-5p,BRCA - THYM - LIHC - BLCA - STAD,5
miR-18a-5p,miR-20a-3p,HNSC - SARC - LIHC - BLCA - STAD,5
miR-18a-5p,miR-20a-5p,HNSC - LUAD - THYM - LUSC - BLCA,5
miR-19a-3p,miR-19b-3p,BRCA - HNSC - LUSC - SARC - STAD,5
miR-9-3p,miR-9-5p,HNSC - LUSC - SARC - TGCT - BLCA,5
miR-106a-5p,miR-17-5p,THYM - LUSC - STAD - BLCA,4
miR-130b-3p,miR-17-5p,BRCA - THYM - STAD - BLCA,4
miR-130b-3p,miR-18a-5p,UCEC - THYM - STAD - BLCA,4
miR-17-5p,miR-18a-5p,BRCA - SARC - STAD - BLCA,4
miR-18a-5p,miR-19a-3p,COAD - SARC - STAD - BLCA,4
miR-18a-5p,miR-301a-3p,COAD - HNSC - UCEC - BLCA,4
miR-19b-3p,miR-20a-5p,BRCA - HNSC - SARC - STAD,4
miR-301a-3p,miR-301b-3p,HNSC - LUAD - LIHC - BLCA,4
miR-106a-5p,miR-20a-5p,THYM - STAD - BLCA,3
miR-106a-5p,miR-429,HNSC - TGCT - BLCA,3
miR-106a-5p,miR-93-5p,THYM - STAD - BLCA,3
miR-127-5p,miR-145-5p,LGG - STAD - BLCA,3
miR-127-5p,miR-299-5p,LGG - STAD - BLCA,3
miR-130a-3p,miR-19a-3p,BRCA - HNSC - SARC,3
miR-130a-3p,miR-301a-3p,LUAD - SARC - BLCA,3
miR-130b-3p,miR-301a-3p,BRCA - LUSC - BLCA,3
miR-133a-3p,miR-410-3p,HNSC - TGCT - LGG,3
miR-135b-5p,miR-19a-3p,COAD - BRCA - HNSC,3
miR-141-3p,miR-182-5p,HNSC - STAD - BLCA,3
miR-141-3p,miR-19a-3p,HNSC - STAD - BLCA,3
miR-141-3p,miR-200c-3p,TGCT - STAD - BLCA,3
miR-17-5p,miR-181b-5p,THYM - SARC - BLCA,3
miR-17-5p,miR-19b-3p,BRCA - SARC - STAD,3
miR-17-5p,miR-20a-3p,SARC - STAD - BLCA,3
miR-17-5p,miR-93-5p,THYM - STAD - BLCA,3
miR-181b-5p,miR-20a-5p,THYM - SARC - BLCA,3
miR-182-5p,miR-183-5p,HNSC - UCEC - BLCA,3
miR-182-5p,miR-9-5p,HNSC - SARC - TGCT,3
miR-183-5p,miR-7-5p,BRCA - LUSC - TGCT,3
miR-18a-5p,miR-18b-5p,COAD - LUSC - BLCA,3
miR-18a-5p,miR-19b-3p,BRCA - SARC - STAD,3
miR-192-5p,miR-193b-3p,KIRP - STAD - BLCA,3
miR-19a-3p,miR-20a-5p,BRCA - HNSC - BLCA,3
miR-19a-3p,miR-301a-3p,COAD - HNSC - BLCA,3
miR-19a-3p,miR-335-3p,COAD - STAD - BLCA,3
miR-19b-1-5p,miR-92a-1-5p,SARC - STAD - BLCA,3
miR-200b-3p,miR-200c-3p,LGG - STAD - BLCA,3
miR-200b-3p,miR-429,HNSC - LUSC - STAD,3
miR-20a-3p,miR-20a-5p,SARC - LIHC - BLCA,3
miR-20a-3p,miR-501-3p,SARC - STAD - BLCA,3
miR-20a-5p,miR-93-5p,THYM - STAD - BLCA,3
miR-20b-5p,miR-338-3p,SARC - TGCT - PRAD,3
miR-20b-5p,miR-363-3p,HNSC - LUAD - BLCA,3
miR-221-3p,miR-222-3p,SARC - LGG - BLCA,3
miR-29a-3p,miR-29b-3p,SARC - TGCT - BLCA,3
miR-301a-3p,miR-454-3p,BRCA - HNSC - SARC,3
miR-33a-5p,miR-33b-5p,COAD - LGG - STAD,3
miR-369-3p,miR-377-3p,HNSC - LGG - BLCA,3
let-7c-5p,miR-125b-2-3p,SARC - TGCT,2
let-7c-5p,miR-214-3p,BRCA - SARC,2
let-7c-5p,miR-30a-5p,HNSC - LUAD,2
let-7g-3p,miR-335-3p,BRCA - STAD,2
miR-1-3p,miR-31-5p,HNSC - LGG,2
miR-106a-5p,miR-135a-5p,TGCT - PRAD,2
miR-106a-5p,miR-141-3p,TGCT - BLCA,2
miR-106a-5p,miR-200a-3p,TGCT - STAD,2
miR-106a-5p,miR-200c-3p,TGCT - BLCA,2
miR-106a-5p,miR-301a-3p,TGCT - BLCA,2
miR-106a-5p,miR-338-3p,SARC - TGCT,2
miR-1180-3p,miR-148b-5p,BRCA - STAD,2
miR-124-3p,miR-124-5p,TGCT - LGG,2
miR-124-3p,miR-432-5p,TGCT - LGG,2
miR-124-3p,miR-494-3p,TGCT - LGG,2
miR-124-3p,miR-7-5p,TGCT - LGG,2
miR-125a-5p,miR-30a-5p,THYM - LIHC,2
miR-125b-5p,miR-195-5p,THYM - STAD,2
miR-125b-5p,miR-299-5p,STAD - BLCA,2
miR-125b-5p,miR-424-5p,SARC - TGCT,2
miR-127-3p,miR-382-5p,TGCT - LIHC,2
miR-127-5p,miR-133a-3p,LGG - BLCA,2
miR-127-5p,miR-149-5p,LGG - STAD,2
miR-127-5p,miR-369-3p,LGG - BLCA,2
miR-127-5p,miR-377-3p,LGG - BLCA,2
miR-1270,miR-188-5p,KIRP - BLCA,2
miR-1271-5p,miR-142-3p,THYM - STAD,2
miR-129-5p,miR-192-5p,SARC - STAD,2
miR-129-5p,miR-7-5p,PAAD - LGG,2
miR-130a-3p,miR-130b-3p,UCEC - STAD,2
miR-130a-3p,miR-133b,HNSC - STAD,2
miR-130a-3p,miR-17-5p,SARC - STAD,2
miR-130a-3p,miR-182-5p,HNSC - SARC,2
miR-130a-3p,miR-20a-5p,SARC - LIHC,2
miR-130a-3p,miR-29b-3p,HNSC - LUAD,2
miR-130a-3p,miR-362-3p,SARC - STAD,2
miR-130a-3p,miR-503-5p,HNSC - SARC,2
miR-130a-3p,miR-96-5p,HNSC - UCEC,2
miR-130b-3p,miR-19b-3p,BRCA - STAD,2
miR-130b-3p,miR-200c-3p,STAD - BLCA,2
miR-130b-3p,miR-301b-3p,CESC - BLCA,2
miR-130b-3p,miR-93-3p,SARC - STAD,2
miR-130b-3p,miR-93-5p,THYM - STAD,2
miR-130b-3p,miR-940,UCEC - STAD,2
miR-130b-3p,miR-96-5p,BRCA - TGCT,2
miR-130b-5p,miR-324-5p,STAD - BLCA,2
miR-130b-5p,miR-33a-3p,STAD - BLCA,2
miR-130b-5p,miR-96-5p,TGCT - STAD,2
miR-133a-3p,miR-31-5p,HNSC - LGG,2
miR-135b-5p,miR-19b-3p,BRCA - HNSC,2
miR-135b-5p,miR-20a-5p,HNSC - STAD,2
miR-135b-5p,miR-425-5p,HNSC - BLCA,2
miR-135b-5p,miR-589-3p,COAD - BLCA,2
miR-135b-5p,miR-92a-1-5p,THYM - STAD,2
miR-135b-5p,miR-96-5p,HNSC - STAD,2
miR-141-3p,miR-17-5p,STAD - BLCA,2
miR-141-3p,miR-200a-3p,HNSC - LIHC,2
miR-141-3p,miR-200b-3p,LGG - BLCA,2
miR-141-3p,miR-20a-5p,HNSC - STAD,2
miR-141-3p,miR-93-5p,STAD - BLCA,2
miR-141-3p,miR-96-5p,HNSC - STAD,2
miR-142-3p,miR-142-5p,STAD - BLCA,2
miR-142-3p,miR-192-5p,BRCA - STAD,2
miR-142-3p,miR-26b-3p,BRCA - STAD,2
miR-142-3p,miR-942-5p,KIRP - THYM,2
miR-142-5p,miR-17-5p,THYM - STAD,2
miR-142-5p,miR-20a-5p,THYM - STAD,2
miR-142-5p,miR-20b-5p,HNSC - THYM,2
miR-142-5p,miR-93-5p,THYM - STAD,2
miR-145-5p,miR-299-5p,LGG - BLCA,2
miR-145-5p,miR-29b-3p,SARC - LGG,2
miR-145-5p,miR-30a-3p,STAD - BLCA,2
miR-148a-3p,miR-17-5p,SARC - STAD,2
miR-148a-3p,miR-182-5p,STAD - THCA,2
miR-148a-3p,miR-19a-3p,SARC - STAD,2
miR-148a-3p,miR-19b-1-5p,SARC - STAD,2
miR-148a-3p,miR-221-5p,STAD - THCA,2
miR-148a-3p,miR-362-3p,SARC - STAD,2
miR-148a-3p,miR-625-3p,SARC - STAD,2
miR-148a-3p,miR-7-5p,LGG - THCA,2
miR-148a-3p,miR-92a-1-5p,SARC - STAD,2
miR-148a-3p,miR-93-3p,SARC - STAD,2
miR-148a-3p,miR-96-5p,STAD - THCA,2
miR-148b-5p,miR-200b-3p,STAD - BLCA,2
miR-148b-5p,miR-200c-3p,LGG - STAD,2
miR-148b-5p,miR-219a-1-3p,STAD - BLCA,2
miR-148b-5p,miR-429,STAD - BLCA,2
miR-149-5p,miR-299-5p,LGG - STAD,2
miR-149-5p,miR-324-5p,BRCA - STAD,2
miR-149-5p,miR-331-3p,LGG - BLCA,2
miR-150-5p,miR-33b-5p,THYM - LGG,2
miR-153-3p,miR-425-5p,BRCA - STAD,2
miR-155-5p,miR-29b-3p,HNSC - SARC,2
miR-15b-5p,miR-17-5p,THYM - SARC,2
miR-16-2-3p,miR-18a-5p,THYM - LGG,2
miR-16-2-3p,miR-625-5p,COAD - STAD,2
miR-17-5p,miR-181a-5p,THYM - SARC,2
miR-17-5p,miR-183-5p,STAD - BLCA,2
miR-17-5p,miR-19b-1-5p,SARC - BLCA,2
miR-17-5p,miR-200a-3p,STAD - BLCA,2
miR-17-5p,miR-20b-5p,THYM - BLCA,2
miR-17-5p,miR-301b-3p,THYM - LIHC,2
miR-17-5p,miR-335-3p,STAD - BLCA,2
miR-17-5p,miR-625-3p,THYM - STAD,2
miR-181a-5p,miR-181b-5p,THYM - SARC,2
miR-181a-5p,miR-20a-5p,THYM - SARC,2
miR-181b-5p,miR-7-5p,THYM - BLCA,2
miR-182-5p,miR-18a-5p,HNSC - BLCA,2
miR-182-5p,miR-200c-3p,STAD - BLCA,2
miR-182-5p,miR-20a-3p,HNSC - BLCA,2
miR-182-5p,miR-301b-3p,LUSC - BLCA,2
miR-182-5p,miR-3065-3p,SARC - BLCA,2
miR-182-5p,miR-335-3p,STAD - BLCA,2
miR-182-5p,miR-9-3p,SARC - TGCT,2
miR-183-5p,miR-200c-3p,STAD - BLCA,2
miR-183-5p,miR-381-3p,SARC - LIHC,2
miR-183-5p,miR-486-5p,SARC - TGCT,2
miR-183-5p,miR-7-1-3p,TGCT - STAD,2
miR-183-5p,miR-93-5p,STAD - BLCA,2
miR-184,miR-185-3p,BRCA - LGG,2
miR-185-3p,miR-335-3p,STAD - BLCA,2
miR-185-5p,miR-27b-3p,SARC - LGG,2
miR-185-5p,miR-330-5p,SARC - LGG,2
miR-185-5p,miR-543,SARC - LGG,2
miR-18a-3p,miR-20a-5p,HNSC - STAD,2
miR-18a-3p,miR-93-3p,STAD - BLCA,2
miR-18a-5p,miR-193b-3p,STAD - BLCA,2
miR-18a-5p,miR-218-5p,SARC - LGG,2
miR-18a-5p,miR-301b-3p,UCEC - SARC,2
miR-18a-5p,miR-501-3p,BRCA - BLCA,2
miR-18a-5p,miR-940,COAD - SARC,2
miR-18b-5p,miR-301a-3p,COAD - TGCT,2
miR-193b-3p,miR-20a-5p,HNSC - LUAD,2
miR-196b-5p,miR-93-5p,THYM - BLCA,2
miR-199a-3p,miR-199b-3p,PCPG - BLCA,2
miR-19a-3p,miR-19b-1-5p,STAD - BLCA,2
miR-19a-3p,miR-454-3p,HNSC - SARC,2
miR-19a-3p,miR-92a-1-5p,STAD - BLCA,2
miR-19b-1-5p,miR-200c-3p,STAD - BLCA,2
miR-19b-3p,miR-454-3p,HNSC - SARC,2
miR-19b-3p,miR-7-1-3p,SARC - STAD,2
miR-19b-3p,miR-93-3p,SARC - STAD,2
miR-200a-3p,miR-200b-3p,LUSC - BLCA,2
miR-200a-3p,miR-20a-5p,HNSC - STAD,2
miR-200a-3p,miR-429,STAD - BLCA,2
miR-200a-3p,miR-96-5p,HNSC - UCEC,2
miR-200b-3p,miR-27a-5p,SARC - STAD,2
miR-200b-3p,miR-301b-3p,TGCT - BLCA,2
miR-200c-3p,miR-429,STAD - BLCA,2
miR-200c-3p,miR-93-3p,STAD - BLCA,2
miR-200c-3p,miR-93-5p,STAD - BLCA,2
miR-203a-3p,miR-429,LUAD - BLCA,2
miR-203a-3p,miR-93-5p,STAD - BLCA,2
miR-205-5p,miR-27a-5p,BRCA - BLCA,2
miR-20a-3p,miR-93-5p,STAD - BLCA,2
miR-20a-5p,miR-20b-5p,THYM - LUSC,2
miR-20a-5p,miR-33a-3p,STAD - BLCA,2
miR-20a-5p,miR-625-3p,THYM - STAD,2
miR-20a-5p,miR-92a-1-5p,THYM - STAD,2
miR-20a-5p,miR-96-5p,STAD - BLCA,2
miR-20b-3p,miR-20b-5p,TGCT - PRAD,2
miR-20b-5p,miR-7-5p,BLCA - THCA,2
miR-20b-5p,miR-9-5p,HNSC - TGCT,2
miR-20b-5p,miR-93-5p,THYM - BLCA,2
miR-2110,miR-766-3p,SARC - LGG,2
miR-218-5p,miR-22-5p,SARC - LGG,2
miR-218-5p,miR-299-5p,SARC - LGG,2
miR-218-5p,miR-432-5p,SARC - LGG,2
miR-218-5p,miR-874-3p,SARC - LGG,2
miR-218-5p,miR-940,SARC - LGG,2
miR-221-3p,miR-29b-3p,SARC - BLCA,2
miR-26b-3p,miR-362-5p,LUAD - STAD,2
miR-299-3p,miR-31-5p,THYM - LGG,2
miR-299-5p,miR-29c-3p,LGG - BLCA,2
miR-29a-3p,miR-497-5p,TGCT - BLCA,2
miR-29b-3p,miR-29c-3p,TGCT - LGG,2
miR-29b-3p,miR-369-3p,LGG - BLCA,2
miR-301b-3p,miR-93-3p,LUAD - STAD,2
miR-3065-3p,miR-3913-5p,SARC - BLCA,2
miR-30c-2-3p,miR-31-5p,THYM - BLCA,2
miR-31-5p,miR-337-3p,HNSC - LGG,2
miR-31-5p,miR-369-3p,HNSC - LGG,2
miR-326,miR-424-5p,STAD - BLCA,2
miR-328-3p,miR-331-3p,BRCA - BLCA,2
miR-335-3p,miR-335-5p,SARC - STAD,2
miR-335-5p,miR-424-5p,SARC - STAD,2
miR-338-3p,miR-370-3p,SARC - LGG,2
miR-338-3p,miR-940,TGCT - LGG,2
miR-33a-5p,miR-7-1-3p,SARC - STAD,2
miR-33b-5p,miR-627-5p,SARC - STAD,2
miR-3613-5p,miR-362-3p,SARC - STAD,2
miR-362-3p,miR-362-5p,SARC - STAD,2
miR-362-3p,miR-424-5p,SARC - STAD,2
miR-362-3p,miR-625-3p,SARC - STAD,2
miR-362-3p,miR-92a-1-5p,STAD - BLCA,2
miR-362-3p,miR-93-3p,SARC - STAD,2
miR-362-3p,miR-93-5p,STAD - BLCA,2
miR-362-5p,miR-7-5p,COAD - STAD,2
miR-369-3p,miR-410-3p,HNSC - LGG,2
miR-377-5p,miR-485-5p,TGCT - LGG,2
miR-378a-3p,miR-378c,SARC - LIHC,2
miR-410-3p,miR-7-5p,BRCA - LGG,2
miR-410-3p,miR-889-3p,LGG - THCA,2
miR-424-5p,miR-766-3p,SARC - TGCT,2
miR-431-3p,miR-874-3p,SARC - LGG,2
miR-505-3p,miR-93-3p,BRCA - SARC,2
miR-512-3p,miR-519d-3p,THYM - TGCT,2
miR-514a-3p,miR-942-5p,COAD - KIRP,2
miR-516b-5p,miR-520d-3p,THYM - TGCT,2
miR-518a-5p,miR-520d-3p,THYM - TGCT,2
miR-519d-3p,miR-520a-3p,THYM - TGCT,2
miR-520a-3p,miR-520c-3p,THYM - TGCT,2
miR-520a-3p,miR-520d-3p,THYM - TGCT,2
miR-520a-3p,miR-520h,THYM - TGCT,2
miR-520c-3p,miR-520d-3p,THYM - TGCT,2
miR-520d-3p,miR-520h,THYM - TGCT,2
miR-589-3p,miR-675-3p,SARC - LIHC,2
miR-625-5p,miR-766-3p,THYM - BLCA,2
miR-7-1-3p,miR-93-5p,THYM - STAD,2
miR-766-3p,miR-92a-1-5p,BRCA - THYM,2
miR-92a-1-5p,miR-93-5p,STAD - BLCA,2
miR-93-5p,miR-940,THYM - BLCA,2
miR-93-5p,miR-96-5p,STAD - BLCA,2
let-7a-2-3p,miR-139-5p,LIHC,1
let-7a-3p,miR-132-3p,SARC,1
let-7a-3p,miR-148a-3p,SARC,1
let-7a-3p,miR-152-3p,SARC,1
let-7a-3p,miR-17-3p,SARC,1
let-7a-3p,miR-182-5p,SARC,1
let-7a-3p,miR-197-3p,SARC,1
let-7a-3p,miR-22-5p,UCEC,1
let-7a-3p,miR-299-5p,SARC,1
let-7a-3p,miR-339-3p,SARC,1
let-7a-3p,miR-34a-5p,SARC,1
let-7a-3p,miR-362-3p,SARC,1
let-7a-3p,miR-362-5p,SARC,1
let-7a-3p,miR-532-3p,SARC,1
let-7b-5p,miR-125a-5p,THYM,1
let-7b-5p,miR-125b-5p,THYM,1
let-7b-5p,miR-195-3p,THYM,1
let-7b-5p,miR-299-5p,THYM,1
let-7b-5p,miR-30a-3p,THYM,1
let-7b-5p,miR-30a-5p,THYM,1
let-7b-5p,miR-30c-2-3p,THYM,1
let-7b-5p,miR-31-5p,THYM,1
let-7b-5p,miR-497-3p,THYM,1
let-7b-5p,miR-519d-3p,THYM,1
let-7b-5p,miR-522-3p,THYM,1
let-7c-5p,let-7e-5p,SARC,1
let-7c-5p,miR-125b-5p,BLCA,1
let-7c-5p,miR-127-5p,BLCA,1
let-7c-5p,miR-130b-3p,SARC,1
let-7c-5p,miR-145-5p,SARC,1
let-7c-5p,miR-148a-3p,SARC,1
let-7c-5p,miR-17-3p,SARC,1
let-7c-5p,miR-17-5p,SARC,1
let-7c-5p,miR-181a-5p,SARC,1
let-7c-5p,miR-181b-5p,SARC,1
let-7c-5p,miR-182-5p,SARC,1
let-7c-5p,miR-18a-5p,SARC,1
let-7c-5p,miR-1976,SARC,1
let-7c-5p,miR-20a-3p,SARC,1
let-7c-5p,miR-20a-5p,SARC,1
let-7c-5p,miR-21-3p,SARC,1
let-7c-5p,miR-223-3p,BLCA,1
let-7c-5p,miR-2355-3p,STAD,1
let-7c-5p,miR-299-5p,BLCA,1
let-7c-5p,miR-3065-3p,SARC,1
let-7c-5p,miR-30a-3p,CESC,1
let-7c-5p,miR-3127-5p,STAD,1
let-7c-5p,miR-323a-3p,SARC,1
let-7c-5p,miR-326,BLCA,1
let-7c-5p,miR-340-5p,SARC,1
let-7c-5p,miR-34a-5p,SARC,1
let-7c-5p,miR-362-3p,SARC,1
let-7c-5p,miR-378a-3p,SARC,1
let-7c-5p,miR-497-5p,KIRP,1
let-7c-5p,miR-7-1-3p,SARC,1
let-7c-5p,miR-93-3p,SARC,1
let-7e-5p,let-7g-3p,LGG,1
let-7e-5p,miR-1-3p,LGG,1
let-7e-5p,miR-107,LGG,1
let-7e-5p,miR-124-3p,LGG,1
let-7e-5p,miR-127-5p,LGG,1
let-7e-5p,miR-1296-5p,LGG,1
let-7e-5p,miR-130b-3p,SARC,1
let-7e-5p,miR-135a-5p,TGCT,1
let-7e-5p,miR-135b-5p,LGG,1
let-7e-5p,miR-145-5p,LGG,1
let-7e-5p,miR-148a-3p,SARC,1
let-7e-5p,miR-149-5p,LGG,1
let-7e-5p,miR-150-5p,LGG,1
let-7e-5p,miR-16-2-3p,LGG,1
let-7e-5p,miR-17-3p,SARC,1
let-7e-5p,miR-185-3p,LGG,1
let-7e-5p,miR-185-5p,LGG,1
let-7e-5p,miR-1976,SARC,1
let-7e-5p,miR-199b-5p,LGG,1
let-7e-5p,miR-203a-3p,LGG,1
let-7e-5p,miR-204-5p,LGG,1
let-7e-5p,miR-2110,LGG,1
let-7e-5p,miR-214-3p,SARC,1
let-7e-5p,miR-218-5p,LGG,1
let-7e-5p,miR-24-3p,LGG,1
let-7e-5p,miR-27b-3p,LGG,1
let-7e-5p,miR-29b-3p,LGG,1
let-7e-5p,miR-29c-3p,LGG,1
let-7e-5p,miR-323a-3p,LGG,1
let-7e-5p,miR-330-3p,LGG,1
let-7e-5p,miR-338-3p,TGCT,1
let-7e-5p,miR-33a-5p,LGG,1
let-7e-5p,miR-34b-5p,LGG,1
let-7e-5p,miR-369-3p,LGG,1
let-7e-5p,miR-378a-3p,LGG,1
let-7e-5p,miR-383-5p,LGG,1
let-7e-5p,miR-3943,LGG,1
let-7e-5p,miR-410-3p,LGG,1
let-7e-5p,miR-424-5p,SARC,1
let-7e-5p,miR-501-3p,SARC,1
let-7e-5p,miR-539-5p,LGG,1
let-7e-5p,miR-582-3p,LGG,1
let-7e-5p,miR-7-5p,LGG,1
let-7e-5p,miR-766-3p,LGG,1
let-7e-5p,miR-940,LGG,1
let-7e-5p,miR-942-5p,LGG,1
let-7f-1-3p,miR-218-5p,LGG,1
let-7f-1-3p,miR-27b-3p,LGG,1
let-7f-1-3p,miR-331-3p,LGG,1
let-7f-1-3p,miR-410-3p,LGG,1
let-7f-1-3p,miR-744-3p,LGG,1
let-7f-2-3p,miR-224-5p,COAD,1
let-7g-3p,miR-106a-5p,PRAD,1
let-7g-3p,miR-126-5p,LGG,1
let-7g-3p,miR-1270,BLCA,1
let-7g-3p,miR-1306-3p,STAD,1
let-7g-3p,miR-155-5p,STAD,1
let-7g-3p,miR-15b-3p,STAD,1
let-7g-3p,miR-183-5p,STAD,1
let-7g-3p,miR-19a-3p,COAD,1
let-7g-3p,miR-21-3p,BLCA,1
let-7g-3p,miR-210-3p,BLCA,1
let-7g-3p,miR-223-5p,STAD,1
let-7g-3p,miR-27b-3p,LGG,1
let-7g-3p,miR-331-3p,BLCA,1
let-7g-3p,miR-33b-5p,COAD,1
let-7g-3p,miR-421,STAD,1
let-7g-3p,miR-431-5p,STAD,1
let-7g-3p,miR-655-3p,LGG,1
let-7g-3p,miR-671-5p,BLCA,1
let-7g-3p,miR-7-5p,STAD,1
let-7g-3p,miR-766-3p,LGG,1
let-7g-3p,miR-93-3p,STAD,1
let-7g-3p,miR-942-5p,STAD,1
miR-1-3p,miR-101-3p,LGG,1
miR-1-3p,miR-105-5p,LGG,1
miR-1-3p,miR-107,LGG,1
miR-1-3p,miR-10b-5p,LGG,1
miR-1-3p,miR-1180-3p,STAD,1
miR-1-3p,miR-1229-3p,LGG,1
miR-1-3p,miR-124-3p,LGG,1
miR-1-3p,miR-127-5p,LGG,1
miR-1-3p,miR-128-3p,LGG,1
miR-1-3p,miR-129-5p,LGG,1
miR-1-3p,miR-1296-5p,LGG,1
miR-1-3p,miR-133a-3p,LGG,1
miR-1-3p,miR-138-5p,LGG,1
miR-1-3p,miR-139-3p,LGG,1
miR-1-3p,miR-145-5p,SARC,1
miR-1-3p,miR-149-5p,LGG,1
miR-1-3p,miR-185-5p,LGG,1
miR-1-3p,miR-218-5p,LGG,1
miR-1-3p,miR-223-3p,LGG,1
miR-1-3p,miR-24-3p,LGG,1
miR-1-3p,miR-299-5p,LGG,1
miR-1-3p,miR-29b-3p,LGG,1
miR-1-3p,miR-29c-3p,LGG,1
miR-1-3p,miR-301a-3p,HNSC,1
miR-1-3p,miR-329-3p,LGG,1
miR-1-3p,miR-331-3p,LGG,1
miR-1-3p,miR-338-5p,LGG,1
miR-1-3p,miR-369-3p,LGG,1
miR-1-3p,miR-377-3p,LGG,1
miR-1-3p,miR-378a-3p,KIRP,1
miR-1-3p,miR-378a-5p,KIRP,1
miR-1-3p,miR-383-5p,LGG,1
miR-1-3p,miR-410-3p,LGG,1
miR-1-3p,miR-491-5p,LGG,1
miR-1-3p,miR-541-3p,LGG,1
miR-1-3p,miR-543,LGG,1
miR-1-3p,miR-7-5p,LGG,1
miR-100-3p,miR-148a-3p,LGG,1
miR-100-3p,miR-148a-5p,LGG,1
miR-100-5p,miR-152-3p,ESCA,1
miR-100-5p,miR-193b-3p,PCPG,1
miR-100-5p,miR-34b-3p,BLCA,1
miR-100-5p,miR-582-5p,TGCT,1
miR-101-3p,miR-105-5p,LGG,1
miR-101-3p,miR-127-5p,LGG,1
miR-101-3p,miR-129-5p,LGG,1
miR-101-3p,miR-1296-5p,LGG,1
miR-101-3p,miR-145-5p,LGG,1
miR-101-3p,miR-185-3p,LGG,1
miR-101-3p,miR-299-5p,LGG,1
miR-101-3p,miR-29b-3p,LGG,1
miR-101-3p,miR-31-5p,LGG,1
miR-101-3p,miR-330-3p,LGG,1
miR-101-3p,miR-369-3p,LGG,1
miR-101-3p,miR-376a-5p,LGG,1
miR-101-3p,miR-377-3p,LGG,1
miR-101-3p,miR-383-5p,LGG,1
miR-101-3p,miR-410-3p,LGG,1
miR-101-5p,miR-519a-3p,THYM,1
miR-101-5p,miR-519c-3p,THYM,1
miR-101-5p,miR-7-5p,BRCA,1
miR-103a-2-5p,miR-19a-3p,BLCA,1
miR-103a-2-5p,miR-19b-3p,HNSC,1
miR-103a-2-5p,miR-299-3p,LGG,1
miR-103a-2-5p,miR-377-5p,LGG,1
miR-103a-2-5p,miR-378c,LGG,1
miR-103a-2-5p,miR-485-3p,LGG,1
miR-103a-2-5p,miR-543,LGG,1
miR-103a-2-5p,miR-653-5p,LGG,1
miR-105-5p,miR-107,LGG,1
miR-105-5p,miR-10b-5p,LGG,1
miR-105-5p,miR-124-3p,LGG,1
miR-105-5p,miR-127-5p,LGG,1
miR-105-5p,miR-128-3p,LGG,1
miR-105-5p,miR-1296-5p,LGG,1
miR-105-5p,miR-139-3p,LGG,1
miR-105-5p,miR-149-5p,LGG,1
miR-105-5p,miR-218-5p,LGG,1
miR-105-5p,miR-24-3p,LGG,1
miR-105-5p,miR-299-5p,LGG,1
miR-105-5p,miR-29b-3p,LGG,1
miR-105-5p,miR-329-3p,LGG,1
miR-105-5p,miR-331-3p,LGG,1
miR-105-5p,miR-369-3p,LGG,1
miR-105-5p,miR-377-3p,LGG,1
miR-105-5p,miR-383-5p,LGG,1
miR-105-5p,miR-410-3p,LGG,1
miR-105-5p,miR-7-5p,LGG,1
miR-105-5p,miR-92b-3p,TGCT,1
miR-106a-3p,miR-16-1-3p,THYM,1
miR-106a-3p,miR-299-5p,THYM,1
miR-106a-5p,miR-1301-3p,BLCA,1
miR-106a-5p,miR-130b-3p,STAD,1
miR-106a-5p,miR-135b-5p,THYM,1
miR-106a-5p,miR-142-5p,THYM,1
miR-106a-5p,miR-15a-5p,THYM,1
miR-106a-5p,miR-193b-3p,BLCA,1
miR-106a-5p,miR-196b-5p,STAD,1
miR-106a-5p,miR-19a-3p,LUSC,1
miR-106a-5p,miR-19b-3p,STAD,1
miR-106a-5p,miR-200b-3p,TGCT,1
miR-106a-5p,miR-20b-3p,TGCT,1
miR-106a-5p,miR-221-5p,STAD,1
miR-106a-5p,miR-25-3p,THYM,1
miR-106a-5p,miR-29b-3p,BLCA,1
miR-106a-5p,miR-301b-3p,LUAD,1
miR-106a-5p,miR-302b-5p,TGCT,1
miR-106a-5p,miR-302c-3p,TGCT,1
miR-106a-5p,miR-3065-3p,TGCT,1
miR-106a-5p,miR-320d,STAD,1
miR-106a-5p,miR-342-3p,BRCA,1
miR-106a-5p,miR-378a-5p,BLCA,1
miR-106a-5p,miR-3913-5p,BLCA,1
miR-106a-5p,miR-3928-3p,STAD,1
miR-106a-5p,miR-491-3p,BLCA,1
miR-106a-5p,miR-518c-5p,TGCT,1
miR-106a-5p,miR-519a-3p,TGCT,1
miR-106a-5p,miR-519d-3p,TGCT,1
miR-106a-5p,miR-520a-3p,TGCT,1
miR-106a-5p,miR-520c-3p,TGCT,1
miR-106a-5p,miR-589-3p,LUAD,1
miR-106a-5p,miR-629-5p,TGCT,1
miR-106a-5p,miR-7-1-3p,THYM,1
miR-106a-5p,miR-7-5p,THYM,1
