"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40"
147949,"ZNF583","hsa-mir-20a-3p","hsa-mir-33a-5p",0.0025,TRUE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31401160'>PubMedLink</a>",NA,"mirtarbase","mirtarbase",0.213069228452134,0.319209696656698,0.899115456865563,-0.0265006015525863,0.215562214568042,-0.157218944746772,"hsa-mir-33a-5p","hsa-mir-20a-3p",147949,12.7500575943054,11.477731397076,"13.4498232312057","12.7534359553899","12.1719403025084","10.8545166307048","11.9391813967837","12.5342221310089","11.9046672179106","12.3737366659423","11.6114491029786","12.842973026394","13.3523920239165","11.9210175460257","10.125173537025","12.4012689148735","12.2763276318365","13.0818316729892","11.3841534349451","12.1270928471144","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
151888,"BTLA","hsa-mir-7-5p","hsa-mir-323b-3p",5e-04,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.0698988550093284,0.482093641369115,0.078114598955626,0.716234845219968,0.614873603328611,-0.065397258527603,"hsa-mir-323b-3p","hsa-mir-7-5p",151888,13.5473797220833,10.6921150432291,"12.9418436071831","10.9959045858396","12.474472465369","11.786357088666","13.2990651867122","13.5347596324277","11.9451064743184","13.9389701267617","12.1585406298683","12.923977097253","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
153222,"CREBRF","hsa-mir-106a-5p","hsa-mir-942-5p",0.005,FALSE,NA,NA,NA,"tarbase","tarbase",0.540073673841997,-0.128986623206974,0.0324675179815818,0.541081574384494,0.545160153900487,-0.067137760020214,"hsa-mir-942-5p","hsa-mir-106a-5p",153222,16.1116540338996,16.9924021462721,"16.1578760222737","16.4078266032699","16.6259045452831","17.2153542059413","16.82058174445","16.0275845451539","16.4648949634003","16.3433703778143","16.7025482930578","16.8785378708143","15.7386925161171","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
154214,"RNF217","hsa-mir-30a-5p","hsa-mir-17-5p",0.003,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/20428818'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.0112130238173474,-0.281283688952853,0.441381002128842,0.109186348390277,0.938965211097804,-0.00870268700158174,"hsa-mir-17-5p","hsa-mir-30a-5p",154214,20.5767099167995,17.2756960836837,"17.243789793198","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
158219,"TTC39B","hsa-mir-335-5p","hsa-mir-30c-2-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31396961'>PubMedLink</a>","mirtarbase tarbase","mirtarbase",0.146104275413537,0.388963005577453,0.0269232519633606,-0.409786698254115,0.698123847666829,-0.0425521538163785,"hsa-mir-30c-2-3p","hsa-mir-335-5p",158219,17.4186622517925,17.2905685330016,"16.9125657919238","16.6916657400625","17.6841954583175","16.6093460739399","17.2371996879689","16.0419594144571","16.2295886702946","16.7159925554779","16.0382980343585","17.2040198410675","17.6229025054077","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
160418,"TMTC3","hsa-mir-223-5p","hsa-mir-144-3p",0,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.172578015628077,0.394780312896886,0.856717490764822,-0.0471858835287629,0.59468752852002,0.0573426756733515,"hsa-mir-144-3p","hsa-mir-223-5p",160418,17.6312776753985,17.2965190568428,"17.9527371873661","17.2485888554779","19.2355560539361","19.2891729075712","18.3045736238892","20.0156768770417","19.1459367531255","18.949115642792","19.4047167694954","17.0224675143546","18.5523020843219","18.6198131018034","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
169200,"TMEM64","hsa-mir-3065-3p","hsa-mir-183-3p",5e-04,FALSE,NA,NA,NA,"tarbase","tarbase",0.0640556928841004,-0.324233585341886,0.12091202879477,0.746285311456976,0.863868438515074,-0.0186065132359463,"hsa-mir-183-3p","hsa-mir-3065-3p",169200,17.2852335752017,16.9312348855577,"17.3707774365725","18.291513577683","17.0666860498447","16.2722806107397","16.9642345828719","17.5952244239038","17.6623483710627","17.8520516845879","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
170591,"S100Z","hsa-mir-96-5p","hsa-mir-182-5p",0.005,FALSE,NA,NA,NA,"tarbase","tarbase",0.151923927204803,0.303901529773666,0.756471969257837,-0.0354651886100591,0.264425511886789,0.247653779178607,"hsa-mir-182-5p","hsa-mir-96-5p",170591,10.9871773803604,9.13354966579587,"11.3588702222105","8.64045565227513","9.78563771289229","12.4328050580896","9.08354213362285","11.2591817377472","11.9752813462854","11.9167445171537","11.7891627886321","9.31950404645728","10.9464252655431","9.00946195052739","9.71669046934834","7.33949093509244","9.75075201263405","11.4597252400687","9.12186457664192","8.28527593242562","9.92813300224655","12.2712489912477","11.2908181574885","11.3101177686078","10.1001201005969","9.10209223821771","10.3782176139894","9.61212136394159","9.11033831342463","10.8833010169659","10.0085935898588","11.221147887538","9.02551676204953","""""","""""","""""","""""",""""""
201799,"TMEM154","hsa-mir-3934-5p","hsa-mir-378a-3p",0.0035,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.572233087418905,0.182361037122861,0.176123886184517,-0.181067617885932,0.185066844622999,0.151854009504086,"hsa-mir-378a-3p","hsa-mir-3934-5p",201799,16.8408033209916,17.5550747875249,"16.7330313714201","18.6965470177124","16.801722119906","15.7444025368257","15.2455242035817","16.4419705549605","15.6815554267857","15.0446513843992","15.3269930648919","15.9508565400582","15.9225303908326","16.2611966612197","16.84598742861","17.3161626561588","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
221477,"C6orf89","hsa-mir-411-5p","hsa-mir-19a-3p",0.0065,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.761767552146932,-0.0762489109104203,0.321989538623403,0.182199266719142,0.722505843226695,-0.036872453221758,"hsa-mir-19a-3p","hsa-mir-411-5p",221477,19.6729080041338,18.2920066506645,"19.0436039338276","18.5279417101345","19.3789534904861","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
221504,"ZBTB9","hsa-mir-486-5p","hsa-mir-1-3p",0.003,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/27882172'>PubMedLink</a>",NA,NA,"tarbase","mirtarbase tarbase",0.106110148055454,-0.255305310016145,8.53727925906969e-05,-0.658507083023619,0.255033222422931,0.171281752762558,"hsa-mir-1-3p","hsa-mir-486-5p",221504,9.10692374382027,7.54588235640262,"9.66987245606572","10.1617655369516","11.7484342398495","9.96621348133472","10.7847855077061","10.5834567217815","10.4872896797802","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
282996,"RBM20","hsa-mir-221-5p","hsa-mir-106b-5p",0.0095,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.0490858924173014,0.857387081135056,0.294031875942692,0.158828026609789,0.0480698241169397,-0.250977167188857,"hsa-mir-106b-5p","hsa-mir-221-5p",282996,10.8970665251216,10.1968496647348,"9.99078707239505","12.6877913538427","15.2492227611506","9.46174686427106","12.8121364251041","11.8204029767904","14.198116589827","12.7025793251827","13.7632913938843","12.7841180282238","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
342892,"ZNF850","hsa-mir-193b-3p","hsa-mir-455-3p",0.003,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28633632'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/28770965'>PubMedLink</a>",NA,"tarbase","mirtarbase",0.914150223202021,-0.0183899108239521,0.0640264221845851,0.317840264678041,0.55986398992339,-0.0699436904114244,"hsa-mir-455-3p","hsa-mir-193b-3p",342892,15.1368145043311,13.5261392999503,"14.561142083877","13.9126686482388","13.3485029776422","14.1258488770167","13.0158218545629","13.010413333665","12.7399661448344","13.2082606056293","14.6063965808512","13.9104251974214","13.0898838325648","13.7510889342938","13.4746096967143","14.8974722499209","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
346653,"FAM71F2","hsa-mir-323b-3p","hsa-mir-149-5p",0.005,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.078114598955626,0.716234845219968,0.406442501654684,0.160168717395434,0.548641399969283,-0.0740085336631783,"hsa-mir-149-5p","hsa-mir-323b-3p",346653,13.4474942921298,12.5742825786313,"11.7394942758974","12.6208878277112","13.6504489879772","12.9681133333624","13.19679392968","14.7930266023925","12.0845155665153","14.5678967822345","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
390874,"ONECUT3","hsa-mir-130b-5p","hsa-mir-33a-5p",0.0035,TRUE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31401160'>PubMedLink</a>",NA,"mirtarbase","mirtarbase",0.752001546849651,0.0721131116302152,0.899115456865563,-0.0265006015525863,0.167915454771251,-0.175052083521399,"hsa-mir-33a-5p","hsa-mir-130b-5p",390874,15.4533243261019,18.7084082148337,"15.0530019365425","8.71022338690799","17.1918716485548","7.93523453786708","12.8291784798666","7.89101018883786","17.4936047905234","16.7103867778287","17.0136498781873","17.0315495369762","12.8714276603438","9.57554744740182","12.6288857302874","17.1275086147002","10.5757629354587","10.5020870547393","8.18279630888159","12.029693627075","11.2431327864719","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
399665,"FAM102A","hsa-mir-125b-5p","hsa-mir-324-3p",5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/28968424'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.203585997776377,-0.181433316188517,0.304820779855788,0.226084337673722,0.568549126602763,-0.057279722635127,"hsa-mir-324-3p","hsa-mir-125b-5p",399665,20.1335606674211,21.6931555459743,"20.0764415112114","20.0737252637939","20.5339959985369","20.1564213637522","19.5609195301707","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
414332,"LCN10","hsa-mir-215-5p","hsa-mir-192-5p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28035762'>PubMedLink</a>",NA,"mirtarbase","mirtarbase",0.450941209449217,-0.203105183867025,0.0803958209042905,-0.221037594709915,0.00165992837027948,-0.704388388484166,"hsa-mir-192-5p","hsa-mir-215-5p",414332,10.2237425352128,-2,"9.48241620818265","10.2513744922138","-2","10.8160722920493","8.65861185927982","11.053418076918","12.1856870963485","11.5808587095272","9.29617825219365","8.56027115448601","7.5628684484893","9.67397802566638","-2","12.881912410264","8.34056821328179","8.79767831958218","8.68676970198291","10.3721264201704","7.11778485650137","10.2951428789888","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
445815,"PALM2AKAP2","hsa-mir-106a-5p","hsa-mir-940",0.0025,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31085718'>PubMedLink</a>",NA,"tarbase","tarbase",0.540073673841997,-0.128986623206974,0.00588018389893562,1.08526486306288,0.0777351965552509,0.262462006951403,"hsa-mir-940","hsa-mir-106a-5p",445815,11.4028385633675,10.2981914688593,"9.82716370416376","9.92729002208837","11.8836161875133","8.92691557285501","10.7300941563524","11.8921449832675","9.95420889585523","10.6467655825337","11.2267932326059","11.8682746954512","12.0088973040631","10.4276657942577","11.2152677358591","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
445815,"PALM2AKAP2","hsa-mir-185-3p","hsa-mir-9-5p",0.0035,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.150633064694301,0.442677159093428,0.544524056811469,-0.0815696340245659,0.0777351965552509,0.262462006951403,"hsa-mir-9-5p","hsa-mir-185-3p",445815,10.1074916761101,11.8836161875133,"8.92691557285501","10.757136191446","11.8921449832675","9.95420889585523","12.2434017423471","11.1801251259097","11.8682746954512","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
445815,"PALM2AKAP2","hsa-mir-19a-3p","hsa-mir-9-5p",0.0045,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.321989538623403,0.182199266719142,0.544524056811469,-0.0815696340245659,0.0777351965552509,0.262462006951403,"hsa-mir-9-5p","hsa-mir-19a-3p",445815,10.2981914688593,11.8836161875133,"8.92691557285501","10.757136191446","11.8921449832675","9.95420889585523","10.6467655825337","10.5261770064316","12.2434017423471","11.1801251259097","11.8682746954512","10.8370639715452","9.16194198048493","11.077960539126","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
445815,"PALM2AKAP2","hsa-mir-651-5p","hsa-mir-130b-5p",5e-04,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase",0.467658966357688,0.222695525930073,0.752001546849651,0.0721131116302152,0.0777351965552509,0.262462006951403,"hsa-mir-130b-5p","hsa-mir-651-5p",445815,13.4333202198901,9.92729002208837,"11.8836161875133","10.757136191446","11.8921449832675","9.95420889585523","8.87728850437481","11.3314981698822","11.2267932326059","10.8870140124282","11.1801251259097","11.8682746954512","10.6152627484829","11.2152677358591","12.6278903145962","9.16194198048493","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
445815,"PALM2AKAP2","hsa-mir-651-5p","hsa-mir-629-3p",0.0025,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase",0.467658966357688,0.222695525930073,0.192003396180065,0.408074262828858,0.0777351965552509,0.262462006951403,"hsa-mir-629-3p","hsa-mir-651-5p",445815,13.4333202198901,11.8836161875133,"10.757136191446","11.8921449832675","9.95420889585523","8.87728850437481","11.3314981698822","10.5261770064316","11.2267932326059","10.8870140124282","11.1801251259097","11.8682746954512","10.6152627484829","12.1764879671656","11.2152677358591","12.6278903145962","9.67294322662044","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
493869,"GPX8","hsa-mir-3928-3p","hsa-mir-651-5p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase",0.0733351693198325,0.846530680486326,0.467658966357688,0.222695525930073,0.490927896496284,0.0769607060335654,"hsa-mir-651-5p","hsa-mir-3928-3p",493869,17.4997060477681,18.0021727215843,"17.1270095922116","18.0739582298244","16.4801715804727","18.1796889082877","15.6624152831651","15.7753781506004","16.1472618910075","17.5440427584702","17.5022210547067","17.3426181477703","17.4689909611254","17.6775334080326","17.6190633857102","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
643853,"TMPPE","hsa-let-7c-5p","hsa-mir-146a-5p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase",0.183336087410241,-0.173707089910041,0.247169742480144,0.189170844224729,0.784897575497689,-0.0311981745052559,"hsa-mir-146a-5p","hsa-let-7c-5p",643853,14.811511881796,15.9135364384419,"15.1809231571022","16.1969813495231","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
643853,"TMPPE","hsa-mir-146a-5p","hsa-mir-125b-2-3p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase",0.247169742480144,0.189170844224729,0.584139996716103,-0.125949945919935,0.784897575497689,-0.0311981745052559,"hsa-mir-125b-2-3p","hsa-mir-146a-5p",643853,15.9135364384419,15.1809231571022,"16.1969813495231","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
651746,"ANKRD33B","hsa-mir-3170","hsa-mir-10a-5p",0.005,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.950614276599816,-0.0262616568428794,0.0934026495672771,-0.18384774694444,0.843177002930225,-0.0235805327072224,"hsa-mir-10a-5p","hsa-mir-3170",651746,14.8240867188533,13.145955003382,"13.2716346357973","14.8934455577654","15.5032565308819","13.723027685011","16.2864646944363","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
728116,"ZBTB8B","hsa-mir-23a-5p","hsa-mir-550a-5p",5e-04,TRUE,NA,NA,NA,"mirtarbase","mirtarbase",0.157908300626074,0.447931024857989,0.016218888672714,0.796047623749334,0.662477694669574,-0.0678616942391412,"hsa-mir-550a-5p","hsa-mir-23a-5p",728116,9.7697845346579,8.19494068858811,"8.36850037187252","6.54732287872646","8.2552403575548","8.4086952969452","8.30098691393663","6.26851372180228","6.28931592729107","8.41925794676615","7.24981228344761","9.12858136031367","7.723118817024","8.48097926802381","7.89242725983121","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
