"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16"
29126,"CD274","hsa-mir-130a-3p","hsa-mir-708-5p",0.004,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26181000'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27362548'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27984238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28347512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28358435'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28489510'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28752845'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28914717'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29053481'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29061774'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29464025'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29559741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572003'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572029'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29942724'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30247204'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30291344'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30397772'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30401949'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30447298'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30539847'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30640692'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31069647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31076855'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31197557'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31319067'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31353229'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31370215'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31651527'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31757677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31833942'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31846530'>PubMedLink</a>","tarbase","mirtarbase","hsa-mir-708-5p","hsa-mir-130a-3p",29126,13.3588916318896,15.1407066089841,"14.7847120161618","12.9883173732307","14.5392865774809","11.4942349737823","12.7805166105974","12.4541738498763","""""","""""","""""","""""","""""",""""""
29126,"CD274","hsa-mir-130b-3p","hsa-mir-424-5p",0.003,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26181000'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27362548'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27984238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28347512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28358435'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28489510'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28752845'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28914717'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29053481'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29061774'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29464025'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29559741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572003'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572029'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29942724'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30247204'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30291344'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30397772'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30401949'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30447298'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30539847'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30640692'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31069647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31076855'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31197557'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31319067'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31353229'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31370215'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31651527'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31757677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31833942'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31846530'>PubMedLink</a>","tarbase","mirtarbase tarbase","hsa-mir-424-5p","hsa-mir-130b-3p",29126,13.3588916318896,10.9508001135001,"14.7847120161618","12.9883173732307","12.6001750735286","14.5392865774809","12.7805166105974","12.4541738498763","""""","""""","""""","""""","""""",""""""
29126,"CD274","hsa-mir-194-5p","hsa-mir-130b-3p",0.008,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26181000'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27362548'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27984238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28347512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28358435'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28489510'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28752845'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28914717'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29053481'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29061774'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29464025'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29559741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572003'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572029'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29942724'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30247204'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30291344'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30397772'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30401949'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30447298'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30539847'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30640692'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31069647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31076855'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31197557'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31319067'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31353229'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31370215'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31651527'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31757677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31833942'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31846530'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-130b-3p","hsa-mir-194-5p",29126,13.3588916318896,15.1407066089841,"10.9508001135001","14.7847120161618","14.5392865774809","""""","""""","""""","""""","""""","""""","""""","""""",""""""
29126,"CD274","hsa-mir-301b-3p","hsa-mir-130b-3p",0.006,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26181000'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27362548'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27984238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28347512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28358435'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28489510'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28752845'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28914717'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29053481'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29061774'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29464025'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29559741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572003'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572029'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29942724'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30247204'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30291344'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30397772'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30401949'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30447298'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30539847'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30640692'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31069647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31076855'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31197557'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31319067'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31353229'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31370215'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31651527'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31757677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31833942'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31846530'>PubMedLink</a>","tarbase","tarbase","hsa-mir-130b-3p","hsa-mir-301b-3p",29126,13.3588916318896,15.1407066089841,"10.9508001135001","14.7847120161618","11.3523889066873","12.9883173732307","15.330262749531","12.6001750735286","12.1623977032927","14.5392865774809","12.7805166105974","12.4541738498763","""""",""""""
29126,"CD274","hsa-mir-338-5p","hsa-mir-130b-3p",0.005,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26181000'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27362548'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27984238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28347512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28358435'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28489510'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28752845'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28914717'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29053481'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29061774'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29464025'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29559741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572003'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572029'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29942724'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30247204'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30291344'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30397772'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30401949'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30447298'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30539847'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30640692'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31069647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31076855'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31197557'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31319067'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31353229'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31370215'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31651527'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31757677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31833942'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31846530'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-130b-3p","hsa-mir-338-5p",29126,15.1407066089841,14.7847120161618,"15.330262749531","12.6001750735286","12.1623977032927","14.5392865774809","12.4541738498763","""""","""""","""""","""""","""""","""""",""""""
29126,"CD274","hsa-mir-940","hsa-mir-130b-3p",0.006,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26181000'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27362548'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27984238'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28347512'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28358435'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28489510'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28752845'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28914717'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29053481'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29061774'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29464025'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29559741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572003'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29572029'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29942724'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30247204'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30291344'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30397772'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30401949'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30447298'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30539847'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30640692'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31069647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31076855'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31197557'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31319067'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31353229'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31370215'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31651527'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31757677'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31833942'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31846530'>PubMedLink</a>","mirtarbase","tarbase","hsa-mir-130b-3p","hsa-mir-940",29126,13.3588916318896,15.1407066089841,"10.9508001135001","12.9883173732307","15.330262749531","12.6001750735286","12.1623977032927","14.5392865774809","15.8088914100231","""""","""""","""""","""""",""""""
29777,"ABT1","hsa-mir-425-5p","hsa-let-7b-5p",0.004,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-let-7b-5p","hsa-mir-425-5p",29777,19.3405058863048,18.7087244335141,"18.9041788613204","19.2269111232108","18.7144362903178","""""","""""","""""","""""","""""","""""","""""","""""",""""""
51099,"ABHD5","hsa-mir-17-5p","hsa-mir-129-5p",0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30936746'>PubMedLink</a>","tarbase","mirtarbase","hsa-mir-129-5p","hsa-mir-17-5p",51099,16.1235687536132,16.4026446298718,"16.4732453563409","15.9286967939106","16.693087795561","""""","""""","""""","""""","""""","""""","""""","""""",""""""
51109,"RDH11","hsa-mir-196b-5p","hsa-mir-195-5p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-195-5p","hsa-mir-196b-5p",51109,18.2183158727803,18.7927607983761,"17.9313870620117","18.4613705881134","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
51473,"DCDC2","hsa-mir-362-5p","hsa-mir-500b-5p",0.0055,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-500b-5p","hsa-mir-362-5p",51473,16.8420712192225,13.1249793301585,"12.1172431741002","17.5781615373514","19.8328596790109","12.9694950908664","13.7821248298294","15.4874615176075","15.6275305055832","19.5406688297506","17.5453739028988","16.2064637631526","""""",""""""
51473,"DCDC2","hsa-mir-500b-5p","hsa-mir-501-5p",0.005,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-501-5p","hsa-mir-500b-5p",51473,16.8420712192225,13.1249793301585,"12.1172431741002","17.5781615373514","14.4480510991029","12.9694950908664","13.7821248298294","15.4874615176075","15.0617040241116","15.6275305055832","19.5406688297506","16.2064637631526","""""",""""""
53616,"ADAM22","hsa-mir-627-5p","hsa-mir-21-5p",0.004,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-21-5p","hsa-mir-627-5p",53616,13.720344285902,14.6408784200772,"13.5242704933845","14.7652884994091","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
54058,"C21orf58","hsa-mir-149-5p","hsa-mir-296-5p",0.0055,FALSE,NA,NA,NA,"mirtarbase","tarbase","hsa-mir-296-5p","hsa-mir-149-5p",54058,17.7883929253768,16.9012987727242,"15.4995097025874","15.6357436742714","17.0023590990265","17.7720874607078","""""","""""","""""","""""","""""","""""","""""",""""""
54726,"OTUD4","hsa-mir-219a-1-3p","hsa-mir-3662",0.0085,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase","hsa-mir-3662","hsa-mir-219a-1-3p",54726,16.8004891007305,17.6148970079119,"15.302291228027","17.3448694149455","17.3461184974824","16.4918197536778","""""","""""","""""","""""","""""","""""","""""",""""""
54814,"QPCTL","hsa-mir-149-3p","hsa-mir-30c-2-3p",0.0045,FALSE,NA,NA,NA,"mirtarbase","mirtarbase","hsa-mir-30c-2-3p","hsa-mir-149-3p",54814,19.8788991687182,18.2903102185714,"19.4043489557362","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
54904,"NSD3","hsa-mir-192-5p","hsa-mir-142-5p",0.007,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase","hsa-mir-142-5p","hsa-mir-192-5p",54904,16.6109192310501,17.7418028032776,"17.0251505878377","17.5891411131236","15.3945363158158","17.4678437413329","""""","""""","""""","""""","""""","""""","""""",""""""
55088,"CCDC186","hsa-mir-651-5p","hsa-mir-33a-5p",5e-04,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-33a-5p","hsa-mir-651-5p",55088,16.4139274335034,16.0065147399915,"15.3621443771055","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
55167,"MSL2","hsa-mir-224-5p","hsa-mir-212-3p",0.006,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-212-3p","hsa-mir-224-5p",55167,18.0419818012244,17.7106695896683,"18.2706058907968","18.2183329135627","17.0476827333801","""""","""""","""""","""""","""""","""""","""""","""""",""""""
55284,"UBE2W","hsa-mir-196b-5p","hsa-let-7b-5p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-let-7b-5p","hsa-mir-196b-5p",55284,17.2989695551287,15.8668887490443,"16.1623306919625","17.2182686242187","16.7872423369736","""""","""""","""""","""""","""""","""""","""""","""""",""""""
55353,"LAPTM4B","hsa-mir-615-3p","hsa-mir-501-5p",0.008,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/23312008'>PubMedLink</a>","tarbase","tarbase","hsa-mir-501-5p","hsa-mir-615-3p",55353,22.5282044759306,22.3507956714968,"22.3577578568463","21.8263002640249","22.6205241605707","22.3437744914846","21.66179961843","""""","""""","""""","""""","""""","""""",""""""
55527,"FEM1A","hsa-mir-424-5p","hsa-mir-431-5p",0.0075,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-431-5p","hsa-mir-424-5p",55527,14.1228492276532,15.172142608047,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
55527,"FEM1A","hsa-mir-424-5p","hsa-mir-654-5p",0.0015,FALSE,NA,NA,NA,"tarbase","mirtarbase","hsa-mir-654-5p","hsa-mir-424-5p",55527,14.1228492276532,15.172142608047,"14.0718868971042","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
55605,"KIF21A","hsa-mir-503-5p","hsa-mir-18a-5p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-18a-5p","hsa-mir-503-5p",55605,16.0938027249711,16.1238854866735,"15.196437514891","14.7067092451221","17.3501412142736","16.7683720007882","14.6638329709412","""""","""""","""""","""""","""""","""""",""""""
55638,"SYBU","hsa-mir-301b-3p","hsa-mir-20a-5p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-20a-5p","hsa-mir-301b-3p",55638,14.0154351420192,17.8183596833231,"18.8681724543304","15.5904546944439","13.9215572122236","16.3121086092372","""""","""""","""""","""""","""""","""""","""""",""""""
55796,"MBNL3","hsa-mir-19b-1-5p","hsa-mir-130b-3p",0.005,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-mir-130b-3p","hsa-mir-19b-1-5p",55796,15.5135352627773,18.5458856726517,"16.2863041024508","15.7121587070891","16.0459154239999","15.5245090573253","""""","""""","""""","""""","""""","""""","""""",""""""
56172,"ANKH","hsa-mir-424-5p","hsa-mir-503-5p",0.005,FALSE,NA,NA,NA,"tarbase","tarbase","hsa-mir-503-5p","hsa-mir-424-5p",56172,16.7033936509639,18.8137774334925,"16.813934264887","16.6173705935157","18.9661027383203","17.8403365524559","17.8709959739919","19.7931950576267","18.9224932551329","""""","""""","""""","""""",""""""
56650,"CLDND1","hsa-mir-556-3p","hsa-mir-584-5p",0.0085,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase tarbase","hsa-mir-584-5p","hsa-mir-556-3p",56650,17.7375329271301,18.804573771519,"18.1812378110434","18.9438335530572","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
56929,"FEM1C","hsa-mir-130a-3p","hsa-mir-17-5p",5e-04,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase","hsa-mir-17-5p","hsa-mir-130a-3p",56929,16.7336110547946,17.056984871365,"16.6642861624936","17.2783603851147","16.9183056836511","17.2459853609898","""""","""""","""""","""""","""""","""""","""""",""""""
