"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68","_c69","_c70","_c71","_c72","_c73","_c74","_c75","_c76","_c77","_c78","_c79","_c80","_c81","_c82","_c83","_c84","_c85"
84665,"MYPN","hsa-mir-3928-3p","hsa-mir-93-5p",0.0085,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/29045821'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/32978018'>PubMedLink</a>",NA,"mirtarbase","mirtarbase",0.0520356490319068,0.48073545823966,0.999171251666179,-0.00010975766234662,0.00977131702418611,-0.209812427559143,"hsa-mir-93-5p","hsa-mir-3928-3p",84665,9.20839669636429,10.0532817816245,"9.86839828601898","12.8960103056489","8.15654678709471","11.8629535004683","9.27574163168504","9.72947207255322","9.99955262582073","12.6051132772831","10.8706620601706","12.8974757906601","10.0898635612084","9.06895887491978","11.8376718695079","10.9444372006663","10.1164581771311","10.0605760431251","11.6630825481391","9.54019482890215","11.9257805733467","11.6817249075733","10.092973542738","-2","10.5946678777406","11.5304451037985","10.2903594734551","11.7218839569619","7.34593477718028","13.2017515587509","11.75989603449","10.7073394793602","9.51327817528054","10.9629388487757","9.82805149476694","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
84665,"MYPN","hsa-mir-7-5p","hsa-mir-20a-5p",0.005,FALSE,NA,NA,NA,"tarbase","mirtarbase",3.41659761847426e-06,0.757559558983045,0.242726557513436,0.102732858936134,0.00977131702418611,-0.209812427559143,"hsa-mir-20a-5p","hsa-mir-7-5p",84665,8.17819159357219,10.0532817816245,"6.79435295675516","9.86839828601898","8.45026355251337","12.8960103056489","10.9769686304955","12.1503161421017","9.27574163168504","11.0968823517189","7.78094515811005","7.96575728990025","9.99955262582073","12.6051132772831","10.8706620601706","11.8692990261316","11.4374850412907","12.8974757906601","10.0898635612084","9.89454192795666","9.06895887491978","11.8376718695079","9.31923128970046","10.1164581771311","9.72862127227212","11.8271546518612","10.1678486546547","9.39630219641094","9.14634059204071","10.2955876760743","8.11267577478012","12.7810965502483","11.5816117333535","9.83130469780254","11.6817249075733","12.9598445574675","10.092973542738","10.5946678777406","11.5304451037985","11.7218839569619","13.2017515587509","11.75989603449","11.3150289784812","10.7073394793602","10.9629388487757","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
84665,"MYPN","hsa-mir-7-5p","hsa-mir-425-5p",0.0015,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/26136868'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/28537672'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/28647207'>PubMedLink</a>",NA,"tarbase","mirtarbase",3.41659761847426e-06,0.757559558983045,0.733825389380543,0.0309559295680799,0.00977131702418611,-0.209812427559143,"hsa-mir-425-5p","hsa-mir-7-5p",84665,8.17819159357219,10.0532817816245,"6.79435295675516","9.86839828601898","10.9769686304955","8.12919801644478","11.8629535004683","12.1503161421017","9.27574163168504","9.72947207255322","11.0968823517189","7.78094515811005","7.96575728990025","11.5704128560426","9.99955262582073","12.6051132772831","10.8706620601706","11.8692990261316","11.4374850412907","12.8974757906601","10.0898635612084","9.89454192795666","9.06895887491978","11.8376718695079","9.31923128970046","10.6301733377349","10.1164581771311","9.72862127227212","11.8271546518612","10.1678486546547","9.39630219641094","9.14634059204071","10.0008796154799","9.54019482890215","8.11267577478012","12.7810965502483","12.8374496117355","11.5816117333535","9.83130469780254","11.6817249075733","10.092973542738","10.5946678777406","11.5304451037985","12.1276463059664","6.80451785819463","11.75989603449","11.3150289784812","10.7073394793602","9.51327817528054","8.31334829871091","10.9629388487757","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
84665,"MYPN","hsa-mir-7-5p","hsa-mir-93-5p",5e-04,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/29045821'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/32978018'>PubMedLink</a>",NA,"tarbase","mirtarbase",3.41659761847426e-06,0.757559558983045,0.999171251666179,-0.00010975766234662,0.00977131702418611,-0.209812427559143,"hsa-mir-93-5p","hsa-mir-7-5p",84665,8.17819159357219,10.0532817816245,"6.79435295675516","9.86839828601898","8.45026355251337","12.8960103056489","8.98590744420316","10.9769686304955","11.8629535004683","12.1503161421017","9.27574163168504","9.72947207255322","7.78094515811005","7.96575728990025","9.99955262582073","12.6051132772831","10.8706620601706","11.8692990261316","11.4374850412907","12.8974757906601","10.0898635612084","9.89454192795666","9.06895887491978","11.8376718695079","9.31923128970046","10.1164581771311","9.72862127227212","11.8271546518612","9.39630219641094","9.14634059204071","9.54019482890215","8.11267577478012","11.5816117333535","9.83130469780254","11.6817249075733","10.092973542738","10.5946678777406","11.5304451037985","11.7218839569619","13.2017515587509","11.75989603449","11.3150289784812","10.7073394793602","9.51327817528054","8.31334829871091","10.9629388487757","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
84665,"MYPN","hsa-mir-93-5p","hsa-mir-20a-5p",0.0045,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/29045821'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/32978018'>PubMedLink</a>",NA,NA,"mirtarbase","mirtarbase",0.999171251666179,-0.00010975766234662,0.242726557513436,0.102732858936134,0.00977131702418611,-0.209812427559143,"hsa-mir-20a-5p","hsa-mir-93-5p",84665,8.17819159357219,10.0532817816245,"6.36682682725877","6.79435295675516","9.86839828601898","8.45026355251337","13.2884015873193","12.8960103056489","8.15533844558389","10.9769686304955","10.2439438703544","8.15654678709471","12.1503161421017","9.27574163168504","7.78094515811005","7.96575728990025","9.99955262582073","12.6051132772831","10.8706620601706","11.8692990261316","11.4374850412907","12.8974757906601","10.0898635612084","9.89454192795666","9.06895887491978","11.8376718695079","8.70067886319829","9.52714504937622","7.37261143588135","9.31923128970046","10.9444372006663","10.1164581771311","9.72862127227212","11.8271546518612","10.0605760431251","9.39630219641094","9.27785248003553","7.15968353520712","11.6630825481391","9.14634059204071","12.2843653438547","11.9257805733467","12.4561984940959","6.84547509310501","10.9263558629144","13.3570472590643","-2","8.11267577478012","10.5768611644651","7.44213998516322","11.5816117333535","9.83130469780254","11.6817249075733","10.092973542738","10.5946678777406","11.5304451037985","10.2903594734551","11.7218839569619","13.2017515587509","11.75989603449","11.3150289784812","10.7073394793602","10.9629388487757","9.82805149476694","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
85460,"ZNF518B","hsa-mir-331-3p","hsa-mir-26b-5p",0.0035,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/20510161'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/29434996'>PubMedLink</a>",NA,"tarbase","tarbase",0.69910101381957,0.0482440106922442,0.00117373995501474,-0.254201813801667,0.179437306990951,-0.0915598285091308,"hsa-mir-26b-5p","hsa-mir-331-3p",85460,14.7859147427321,14.9501087055938,"14.0954036609218","15.1477657691582","15.961120462195","16.1060511745303","16.0723416074119","16.1355247483851","15.9655012819765","15.847621025521","12.1218037864233","16.0993862834978","15.4722749140879","16.2452469492128","13.5791943448998","15.3706391208881","15.3072055516407","14.7098244037978","15.9554793504305","15.1174063802981","16.6899370061683","15.8549470788114","14.1662077474134","16.8598539371049","11.5071193423053","13.3229753672178","15.7915336425923","15.5617338030268","15.2472350848215","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
85463,"ZC3H12C","hsa-mir-142-3p","hsa-mir-362-3p",0.0015,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/29849811'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/31307199'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/25842353'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/25842353'>PubMedLink</a>",NA,"tarbase","mirtarbase tarbase",0.468602169448152,0.0560466349165646,0.00479112590003083,0.512092745788515,0.364142674576183,-0.0615115798544746,"hsa-mir-362-3p","hsa-mir-142-3p",85463,13.6021612452386,15.5073874209673,"15.1748767653784","15.8709777724685","15.8141660162604","15.5175977696698","15.879283305159","16.1720635092411","15.0442791191425","15.1692840960547","16.0428368434489","14.9165346140737","15.9508368242858","14.8626571700101","15.9030545988979","11.4117535821174","16.208271583014","15.0852460557265","15.3890516164144","13.6216129860324","15.8924338335184","16.2213231918943","15.5954779362238","15.7331622411349","14.6878364486358","15.1025669894047","15.9209576694086","15.2972786249185","16.279856592851","14.686451576708","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
85463,"ZC3H12C","hsa-mir-200c-5p","hsa-mir-33a-3p",5e-04,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.0140107758852656,0.297796007303695,0.690609378169379,0.0793602828913266,0.364142674576183,-0.0615115798544746,"hsa-mir-33a-3p","hsa-mir-200c-5p",85463,15.5073874209673,15.2940643487212,"13.131050148719","15.8709777724685","15.1749901129332","15.3067831112883","15.4966211298275","15.8141660162604","14.9467845276785","15.0261346038153","15.5175977696698","12.1705126662568","14.9164203364977","15.7079359502499","16.1720635092411","14.3365995262019","13.1026133602836","15.0442791191425","15.1692840960547","16.0428368434489","15.2270528376548","15.9508368242858","14.7456490668238","15.9030545988979","16.5913207977883","14.9329626533035","16.208271583014","14.8644776537807","12.3870948063193","15.0852460557265","14.3438331480755","13.835382775876","14.8271775331783","15.8924338335184","16.2213231918943","15.5954779362238","15.5816941427686","15.1987532365432","16.279856592851","14.686451576708","14.6778334617217","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
85463,"ZC3H12C","hsa-mir-200c-5p","hsa-mir-362-3p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/25842353'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/25842353'>PubMedLink</a>",NA,"mirtarbase","mirtarbase tarbase",0.0140107758852656,0.297796007303695,0.00479112590003083,0.512092745788515,0.364142674576183,-0.0615115798544746,"hsa-mir-362-3p","hsa-mir-200c-5p",85463,15.8670100027844,15.5073874209673,"14.8335947166033","15.8709777724685","15.1749901129332","15.4196590219487","15.4966211298275","15.8141660162604","14.9467845276785","15.5175977696698","15.879283305159","14.9164203364977","14.0032640646083","15.7079359502499","16.1720635092411","14.8798892856889","13.1026133602836","15.0442791191425","15.1692840960547","16.0428368434489","14.9164914794444","15.2270528376548","15.9508368242858","15.5347996708143","15.9030545988979","16.208271583014","14.8644776537807","14.5936622213346","15.0852460557265","15.8924338335184","16.2213231918943","15.5954779362238","14.5162063558407","15.1987532365432","16.279856592851","14.686451576708","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
85463,"ZC3H12C","hsa-mir-31-5p","hsa-mir-362-3p",0.008,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/25842353'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/25842353'>PubMedLink</a>",NA,"mirtarbase","mirtarbase tarbase",0.793992281933824,0.038022312740166,0.00479112590003083,0.512092745788515,0.364142674576183,-0.0615115798544746,"hsa-mir-362-3p","hsa-mir-31-5p",85463,15.8670100027844,15.1748767653784,"15.8709777724685","14.1730525395779","15.1749901129332","15.4196590219487","15.8141660162604","14.9467845276785","15.5175977696698","15.879283305159","14.0032640646083","16.1720635092411","15.1692840960547","15.2270528376548","14.9165346140737","16.5464612257932","15.7371245528361","14.2057971348042","15.9030545988979","11.4117535821174","16.208271583014","14.8644776537807","15.8924338335184","16.2213231918943","15.5954779362238","15.7331622411349","13.6756161234119","15.9209576694086","16.279856592851","14.686451576708","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
85463,"ZC3H12C","hsa-mir-33a-3p","hsa-mir-671-5p",0.0065,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/30546398'>PubMedLink</a>",NA,"tarbase","tarbase",0.690609378169379,0.0793602828913266,0.00017686801177875,0.671012497929018,0.364142674576183,-0.0615115798544746,"hsa-mir-671-5p","hsa-mir-33a-3p",85463,15.5073874209673,15.2940643487212,"13.131050148719","15.8709777724685","15.1749901129332","15.3067831112883","15.4966211298275","15.8141660162604","14.5987697893794","14.9467845276785","15.0261346038153","15.3208426265831","15.5175977696698","12.1705126662568","14.9164203364977","15.7079359502499","15.2865132569018","16.1720635092411","16.4714353030694","15.0442791191425","15.1692840960547","16.0428368434489","15.2270528376548","14.9165346140737","15.9508368242858","15.7371245528361","14.7456490668238","14.2057971348042","15.9030545988979","14.9329626533035","16.208271583014","14.8644776537807","12.3870948063193","15.2377508606765","15.0852460557265","14.3438331480755","15.8924338335184","16.2213231918943","15.5954779362238","16.279856592851","14.686451576708","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
85463,"ZC3H12C","hsa-mir-671-5p","hsa-mir-362-3p",0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSTAD/30546398'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSTAD/25842353'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSTAD/25842353'>PubMedLink</a>",NA,"tarbase","mirtarbase tarbase",0.00017686801177875,0.671012497929018,0.00479112590003083,0.512092745788515,0.364142674576183,-0.0615115798544746,"hsa-mir-362-3p","hsa-mir-671-5p",85463,15.8670100027844,15.5073874209673,"15.8709777724685","15.1749901129332","15.4196590219487","15.4966211298275","15.8141660162604","14.9467845276785","15.5175977696698","15.879283305159","14.9164203364977","15.7079359502499","16.1720635092411","16.4714353030694","15.0442791191425","15.1692840960547","16.0428368434489","14.9164914794444","15.2270528376548","14.9165346140737","15.9508368242858","15.7371245528361","14.2057971348042","15.9030545988979","11.4117535821174","16.208271583014","14.8644776537807","15.0852460557265","15.3890516164144","15.8924338335184","16.2213231918943","15.5954779362238","15.7331622411349","14.119556322161","14.5162063558407","16.279856592851","14.131019351296","14.686451576708","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
